question_id,mean_prob,std_prob,frac_correct,last_correct,last_prob,pred_correct,pred_prob,region,seed,encoder_run_id
high19032.txt_q2,0.39143094420433044,0.1875883495839487,0.75,1,0.4740014374256134,1,0.47400144,ambiguous,1,enc_longformer_seed1
high19091.txt_q0,0.8491267412900925,0.12644810852155103,1.0,1,0.9937111139297484,1,0.9937111,middle,1,enc_longformer_seed1
high19091.txt_q1,0.3639104338362813,0.2535030547283197,0.5,1,0.5661559700965881,1,0.56615597,ambiguous,1,enc_longformer_seed1
high19091.txt_q2,0.8006439208984375,0.11710565369486967,1.0,1,0.9206737279891968,1,0.9206737,middle,1,enc_longformer_seed1
high19096.txt_q0,0.8905006349086761,0.10697010292432257,1.0,1,0.9819297194480896,1,0.9819297,middle,1,enc_longformer_seed1
high19103.txt_q0,0.993333175778389,0.009200801256404167,1.0,1,0.999964952468872,1,0.99996495,easy,1,enc_longformer_seed1
high19103.txt_q1,0.9060150384902954,0.08508776270219137,1.0,1,0.9967527985572816,1,0.9967528,middle,1,enc_longformer_seed1
high19103.txt_q2,0.9019955843687057,0.11270676579475213,1.0,1,0.9996471405029296,1,0.99964714,middle,1,enc_longformer_seed1
high19103.txt_q3,0.947406217455864,0.09853734137362347,1.0,1,0.9999210834503174,1,0.9999211,middle,1,enc_longformer_seed1
high19160.txt_q0,0.27466757502406836,0.1979048312937712,0.25,0,0.0180728994309902,0,0.0180729,ambiguous,1,enc_longformer_seed1
high19160.txt_q1,0.9469345659017563,0.10299268030989586,1.0,1,0.9999969005584716,1,0.9999969,middle,1,enc_longformer_seed1
high19160.txt_q2,0.9369413107633591,0.0949597671129281,1.0,1,0.99994957447052,1,0.9999496,middle,1,enc_longformer_seed1
high19183.txt_q0,0.9812566488981247,0.025285264217688213,1.0,1,0.9999353885650636,1,0.9999354,easy,1,enc_longformer_seed1
high19183.txt_q1,0.8111863434314728,0.26664491921855843,0.75,1,0.9959683418273926,1,0.99596834,ambiguous,1,enc_longformer_seed1
high19183.txt_q2,0.9918515682220459,0.010604431004555635,1.0,1,0.9997493624687196,1,0.99974936,easy,1,enc_longformer_seed1
high19183.txt_q3,0.908063679933548,0.17902731940977085,1.0,1,0.9997840523719788,1,0.99978405,ambiguous,1,enc_longformer_seed1
high19195.txt_q0,0.9711379110813141,0.03488500485846753,1.0,1,0.9998618364334106,1,0.99986184,easy,1,enc_longformer_seed1
high19195.txt_q1,0.9384124577045441,0.057984280083579975,1.0,1,0.9990277290344238,1,0.9990277,middle,1,enc_longformer_seed1
high19195.txt_q2,0.9532396793365479,0.055317805544342506,1.0,1,0.9996887445449828,1,0.99968874,easy,1,enc_longformer_seed1
high19201.txt_q0,0.9354863464832306,0.08463035595832456,1.0,1,0.9987504482269288,1,0.99875045,middle,1,enc_longformer_seed1
high19201.txt_q1,0.8453363180160522,0.11932109880046844,1.0,1,0.9652240872383118,1,0.9652241,middle,1,enc_longformer_seed1
high19201.txt_q2,0.9932103008031845,0.013497158105919385,1.0,1,1.0,1,1.0,easy,1,enc_longformer_seed1
high19201.txt_q3,0.08021256607025858,0.06460440303755897,0.0,0,0.0196529515087604,0,0.019652952,hard,1,enc_longformer_seed1
high19201.txt_q4,0.9450389891862869,0.04199662220764035,1.0,1,0.9539646506309508,1,0.95396465,easy,1,enc_longformer_seed1
high19218.txt_q0,0.5245436802506447,0.047985106018523134,1.0,1,0.4894481599330902,1,0.48944816,middle,1,enc_longformer_seed1
high19218.txt_q1,0.8824830651283264,0.18434479484651803,1.0,1,0.999409794807434,1,0.9994098,ambiguous,1,enc_longformer_seed1
high19218.txt_q2,0.9429794102907181,0.08791789786719596,1.0,1,0.9999881982803344,1,0.9999882,middle,1,enc_longformer_seed1
high19218.txt_q3,0.5731101706624031,0.197493747228304,0.75,1,0.630723774433136,1,0.6307238,ambiguous,1,enc_longformer_seed1
high19235.txt_q0,0.12458165198768252,0.14855233106558374,0.25,0,0.0002514156221877,0,0.00025141562,ambiguous,1,enc_longformer_seed1
high19235.txt_q1,0.7441819757223129,0.27098946506156885,1.0,1,0.998920440673828,1,0.99892044,ambiguous,1,enc_longformer_seed1
high19235.txt_q2,0.9389738142490387,0.1206528419894388,1.0,1,0.999992847442627,1,0.99999285,middle,1,enc_longformer_seed1
high19235.txt_q3,0.3485614061355591,0.03564694790103726,0.5,0,0.3770336210727691,0,0.37703362,middle,1,enc_longformer_seed1
high19243.txt_q0,0.002681624846672975,0.0038238884778529453,0.0,0,1.3443359421216885e-06,0,1.3443359e-06,hard,1,enc_longformer_seed1
high19243.txt_q1,0.8873164355754852,0.17355692659124444,1.0,1,0.9995436072349548,1,0.9995436,ambiguous,1,enc_longformer_seed1
high19243.txt_q2,0.5985294058918953,0.2698912215271544,0.75,1,0.7062918543815613,1,0.70629185,ambiguous,1,enc_longformer_seed1
high19244.txt_q0,0.01566961730794953,0.03059384154939324,0.0,0,7.521917382291576e-07,0,7.5219174e-07,hard,1,enc_longformer_seed1
high19244.txt_q1,0.4610834829509258,0.2746518665989757,0.5,1,0.5091912150382996,1,0.5091912,ambiguous,1,enc_longformer_seed1
high19244.txt_q2,0.605572335422039,0.24601436159727066,0.75,1,0.8704445362091064,1,0.87044454,ambiguous,1,enc_longformer_seed1
high19279.txt_q0,0.704890713095665,0.1578255654960146,1.0,1,0.8301277756690979,1,0.8301278,ambiguous,1,enc_longformer_seed1
high19279.txt_q1,0.21583921462297437,0.0920621075941334,0.0,0,0.0855751633644104,0,0.08557516,hard,1,enc_longformer_seed1
high19279.txt_q2,0.9991203546524048,0.0016898351001599264,1.0,1,1.0,1,1.0,easy,1,enc_longformer_seed1
high19286.txt_q0,0.9952927976846695,0.00848344601561982,1.0,1,1.0,1,1.0,easy,1,enc_longformer_seed1
high19286.txt_q1,0.05114104307722295,0.09465411241178522,0.0,0,0.0003639345522969,0,0.00036393455,hard,1,enc_longformer_seed1
high19286.txt_q2,0.8077697306871414,0.1953393233208438,1.0,1,0.989060640335083,1,0.98906064,ambiguous,1,enc_longformer_seed1
high19295.txt_q0,0.9845406711101532,0.026912151352062024,1.0,1,0.9982264637947084,1,0.99822646,easy,1,enc_longformer_seed1
high19295.txt_q1,0.9120642840862274,0.15863989685453786,1.0,1,0.9996191263198853,1,0.9996191,ambiguous,1,enc_longformer_seed1
high19295.txt_q2,0.6936920583248138,0.23834911540749118,0.75,1,0.8503660559654236,1,0.85036606,ambiguous,1,enc_longformer_seed1
high19295.txt_q3,0.07260187948122612,0.03943875530361828,0.0,0,0.0191872585564851,0,0.019187259,hard,1,enc_longformer_seed1
high19295.txt_q4,0.19599966239184136,0.13347104230219323,0.25,1,0.3674613535404205,1,0.36746135,hard,1,enc_longformer_seed1
high19331.txt_q0,0.6647301465272903,0.21790761625130411,0.75,1,0.7583847045898438,1,0.7583847,ambiguous,1,enc_longformer_seed1
high19331.txt_q1,0.42791877314448357,0.36972370812153355,0.5,0,0.0971783995628357,0,0.0971784,ambiguous,1,enc_longformer_seed1
high19331.txt_q2,0.4925045780837536,0.27084944938674294,0.5,1,0.7515215277671814,1,0.7515215,ambiguous,1,enc_longformer_seed1
high19332.txt_q0,0.8110849782824516,0.29298864137127956,0.75,1,0.9965919256210328,1,0.9965919,ambiguous,1,enc_longformer_seed1
high19332.txt_q1,0.9582507908344269,0.07839447518983829,1.0,1,0.999996781349182,1,0.9999968,middle,1,enc_longformer_seed1
high19332.txt_q2,0.7315390259027481,0.27912241308183067,0.75,1,0.9750366806983948,1,0.9750367,ambiguous,1,enc_longformer_seed1
high19332.txt_q3,0.9242028445005417,0.10044571515080389,1.0,1,0.9994730353355408,1,0.99947304,middle,1,enc_longformer_seed1
high19344.txt_q0,0.723396509885788,0.269109660590752,0.75,1,0.9956440925598145,1,0.9956441,ambiguous,1,enc_longformer_seed1
high19344.txt_q1,0.6360952332615852,0.2595636928911715,0.75,1,0.7654901146888733,1,0.7654901,ambiguous,1,enc_longformer_seed1
high19344.txt_q2,0.5356521308422089,0.2548279139527648,0.5,1,0.841873049736023,1,0.84187305,ambiguous,1,enc_longformer_seed1
high19349.txt_q0,0.7223822101950645,0.1806398161855975,1.0,1,0.4984938204288482,1,0.49849382,ambiguous,1,enc_longformer_seed1
high19349.txt_q1,0.9212667793035507,0.08452184235672022,1.0,1,0.9998229146003724,1,0.9998229,middle,1,enc_longformer_seed1
high19349.txt_q2,0.9326671063899994,0.11828245866694154,1.0,1,0.9998979568481444,1,0.99989796,middle,1,enc_longformer_seed1
high19349.txt_q3,0.9814161658287048,0.034138901472121286,1.0,1,0.9999957084655762,1,0.9999957,easy,1,enc_longformer_seed1
high19376.txt_q0,0.9642005562782288,0.0227200144382573,1.0,1,0.9933359622955322,1,0.99333596,easy,1,enc_longformer_seed1
high19403.txt_q0,0.9573681354522705,0.04645285049601704,1.0,1,0.9999593496322632,1,0.99995935,easy,1,enc_longformer_seed1
high19403.txt_q1,0.9773782640695571,0.038985067568036685,1.0,1,0.999974489212036,1,0.9999745,easy,1,enc_longformer_seed1
high19424.txt_q0,0.9246431887149811,0.07980151086071975,1.0,1,0.9983019828796388,1,0.998302,middle,1,enc_longformer_seed1
high19440.txt_q0,0.9759654700756073,0.04065639881406563,1.0,1,0.999946117401123,1,0.9999461,easy,1,enc_longformer_seed1
high19440.txt_q1,0.1353925205767154,0.04462674426025742,0.0,0,0.1438114047050476,0,0.1438114,hard,1,enc_longformer_seed1
high19457.txt_q0,0.0733030484989285,0.052155907236302416,0.0,0,0.0448279865086078,0,0.044827987,hard,1,enc_longformer_seed1
high19457.txt_q1,0.1061636633239686,0.07649089451526718,0.0,0,0.0253302063792943,0,0.025330206,hard,1,enc_longformer_seed1
high19457.txt_q2,0.9358308613300323,0.06242717674130343,1.0,1,0.9995937943458556,1,0.9995938,middle,1,enc_longformer_seed1
high19457.txt_q3,0.31302413530647755,0.14011163108526437,0.0,0,0.1108722761273384,0,0.110872276,hard,1,enc_longformer_seed1
high1951.txt_q0,0.9784586280584335,0.03488251634038661,1.0,1,0.9999996423721312,1,0.99999964,easy,1,enc_longformer_seed1
high1951.txt_q1,0.9802973419427871,0.034901699466476165,1.0,1,0.9999988079071044,1,0.9999988,easy,1,enc_longformer_seed1
high1951.txt_q2,0.192038781940937,0.08117544057398066,0.0,0,0.1278643608093261,0,0.12786436,hard,1,enc_longformer_seed1
high19511.txt_q0,0.9233613908290862,0.10815691392076612,1.0,1,0.9991579055786132,1,0.9991579,middle,1,enc_longformer_seed1
high19511.txt_q1,0.9811915904283524,0.03551152346737588,1.0,1,0.9997557997703552,1,0.9997558,easy,1,enc_longformer_seed1
high19511.txt_q2,0.9988831579685211,0.002215670803719543,1.0,1,1.0,1,1.0,easy,1,enc_longformer_seed1
high19544.txt_q0,0.3171118572354316,0.10876930334525485,0.0,0,0.4762801826000213,0,0.47628018,hard,1,enc_longformer_seed1
high19544.txt_q1,0.982405498623848,0.03142442725799196,1.0,1,0.9999443292617798,1,0.9999443,easy,1,enc_longformer_seed1
high19544.txt_q2,0.8323022872209549,0.17924435233931482,1.0,1,0.9969466328620912,1,0.99694663,ambiguous,1,enc_longformer_seed1
high19572.txt_q0,0.9663375169038773,0.06278935751765727,1.0,1,0.999996542930603,1,0.99999654,middle,1,enc_longformer_seed1
high19572.txt_q1,0.867004856467247,0.14537551729710815,1.0,1,0.999049961566925,1,0.99904996,middle,1,enc_longformer_seed1
high19572.txt_q2,0.7163370102643967,0.30020195497250046,0.75,1,0.9778573513031006,1,0.97785735,ambiguous,1,enc_longformer_seed1
high19572.txt_q3,0.930340901017189,0.09475009787962266,1.0,1,0.9999815225601196,1,0.9999815,middle,1,enc_longformer_seed1
high19613.txt_q0,0.3803991600871086,0.28950814762667415,0.25,1,0.7958031296730042,1,0.7958031,ambiguous,1,enc_longformer_seed1
high19613.txt_q1,0.153371661901474,0.1124613662005151,0.0,0,0.0445902943611145,0,0.044590294,hard,1,enc_longformer_seed1
high19613.txt_q2,0.9462482035160065,0.09593474240288158,1.0,1,0.9996834993362428,1,0.9996835,middle,1,enc_longformer_seed1
high19613.txt_q3,0.8007300794124603,0.11058977606008187,1.0,1,0.905161440372467,1,0.90516144,middle,1,enc_longformer_seed1
high19651.txt_q0,0.7262551188468933,0.15034781383302262,1.0,1,0.9098186492919922,1,0.90981865,ambiguous,1,enc_longformer_seed1
high19651.txt_q1,0.007581438461784225,0.007695231836149896,0.0,0,0.0004689879715442,0,0.00046898797,hard,1,enc_longformer_seed1
high19651.txt_q2,0.9604750722646713,0.053045153483336285,1.0,1,0.9986705780029296,1,0.9986706,easy,1,enc_longformer_seed1
high19692.txt_q0,0.8282521814107895,0.28000308782272376,0.75,1,0.9998096823692322,1,0.9998097,ambiguous,1,enc_longformer_seed1
high19692.txt_q1,0.8965099304914474,0.16713048648759338,1.0,1,0.9999910593032836,1,0.99999106,ambiguous,1,enc_longformer_seed1
high19692.txt_q2,0.9526780098676682,0.06205904234188042,1.0,1,0.999672532081604,1,0.99967253,middle,1,enc_longformer_seed1
high19751.txt_q0,0.9912425577640533,0.017242384478103678,1.0,1,0.9999996423721312,1,0.99999964,easy,1,enc_longformer_seed1
high19751.txt_q1,0.9097668677568436,0.11148483026250855,1.0,1,0.9995275735855104,1,0.9995276,middle,1,enc_longformer_seed1
high19751.txt_q2,0.1361254436196759,0.1915353419664636,0.25,0,0.0051147709600627,0,0.005114771,ambiguous,1,enc_longformer_seed1
high19763.txt_q0,0.8170306831598282,0.12930282426118686,1.0,1,0.972769558429718,1,0.97276956,middle,1,enc_longformer_seed1
high19763.txt_q1,0.04638377483934157,0.06033788726454694,0.0,0,0.0063550053164362,0,0.0063550053,hard,1,enc_longformer_seed1
high19763.txt_q2,0.7915782779455185,0.19294427508912065,1.0,1,0.9264931678771972,1,0.92649317,ambiguous,1,enc_longformer_seed1
high19778.txt_q0,0.8688776791095734,0.20502292034308123,1.0,1,0.9961347579956056,1,0.99613476,ambiguous,1,enc_longformer_seed1
high19778.txt_q1,0.5461788438260555,0.4537308151836026,0.5,1,0.9743313193321228,1,0.9743313,ambiguous,1,enc_longformer_seed1
high19789.txt_q0,0.8772175759077072,0.12415749400250357,1.0,1,0.9980910420417786,1,0.99809104,middle,1,enc_longformer_seed1
high19789.txt_q1,0.96503546833992,0.039829867441029586,1.0,1,0.9996566772460938,1,0.9996567,easy,1,enc_longformer_seed1
high19789.txt_q2,0.09296768438071008,0.07057132750705833,0.0,0,0.0472989045083522,0,0.047298905,hard,1,enc_longformer_seed1
high19789.txt_q3,0.7942486628890038,0.31800479132883425,1.0,1,0.9997995495796204,1,0.99979955,ambiguous,1,enc_longformer_seed1
high19814.txt_q0,0.8151939660310745,0.1630694485205,1.0,1,0.9941904544830322,1,0.99419045,ambiguous,1,enc_longformer_seed1
high19814.txt_q1,0.11157449660822745,0.07518632822893251,0.0,0,0.0224301796406507,0,0.02243018,hard,1,enc_longformer_seed1
high19814.txt_q2,0.5200454220175743,0.17427424927212057,0.75,1,0.7101409435272217,1,0.71014094,ambiguous,1,enc_longformer_seed1
high19814.txt_q3,0.19494514912366862,0.03438082175181948,0.0,0,0.2336165159940719,0,0.23361652,hard,1,enc_longformer_seed1
high19814.txt_q4,0.8922240883111954,0.18943768492184365,1.0,1,0.9999176263809204,1,0.9999176,ambiguous,1,enc_longformer_seed1
high19831.txt_q0,0.9506870508193969,0.0367963612411956,1.0,1,0.996981918811798,1,0.9969819,easy,1,enc_longformer_seed1
high19831.txt_q1,0.8435120061039925,0.25198188577402336,1.0,1,0.9993589520454408,1,0.99935895,ambiguous,1,enc_longformer_seed1
high19831.txt_q2,0.7948435917496681,0.2678111846935504,1.0,1,0.9952808022499084,1,0.9952808,ambiguous,1,enc_longformer_seed1
high19831.txt_q3,0.5349560901522636,0.07644179896601869,0.75,0,0.4300586879253387,0,0.4300587,middle,1,enc_longformer_seed1
high19840.txt_q0,0.2679053619503975,0.035050454848199714,0.0,0,0.3112322390079498,0,0.31123224,hard,1,enc_longformer_seed1
high19840.txt_q1,0.6535457298159599,0.3114563133053078,0.75,1,0.985413134098053,1,0.98541313,ambiguous,1,enc_longformer_seed1
high19840.txt_q2,0.6929737105965614,0.23406752656178567,1.0,1,0.9598581194877625,1,0.9598581,ambiguous,1,enc_longformer_seed1
high19855.txt_q0,0.4319982156157493,0.356497089631798,0.5,0,0.0403389781713485,0,0.04033898,ambiguous,1,enc_longformer_seed1
high19855.txt_q1,0.082205205457285,0.0643285633874171,0.0,0,0.0023287208750844,0,0.0023287209,hard,1,enc_longformer_seed1
high19855.txt_q2,0.4733729586005211,0.1942201372111831,0.75,1,0.6922297477722168,1,0.69222975,ambiguous,1,enc_longformer_seed1
high19855.txt_q3,0.8230090588331223,0.11126123767225195,1.0,1,0.9289983510971068,1,0.92899835,middle,1,enc_longformer_seed1
high19902.txt_q0,0.8221697211265564,0.18942789935979862,1.0,1,0.9677097201347352,1,0.9677097,ambiguous,1,enc_longformer_seed1
high19902.txt_q1,0.7356492541730404,0.33933580150775994,0.75,1,0.9611645936965942,1,0.9611646,ambiguous,1,enc_longformer_seed1
high19902.txt_q2,0.588896993547678,0.3459368457361681,0.75,1,0.9322155714035034,1,0.9322156,ambiguous,1,enc_longformer_seed1
high19902.txt_q3,0.38690991699695587,0.17609050623972297,0.75,1,0.511694073677063,1,0.5116941,ambiguous,1,enc_longformer_seed1
high19906.txt_q0,0.5944387465715408,0.2480628582109247,0.75,1,0.8127440810203552,1,0.8127441,ambiguous,1,enc_longformer_seed1
high19906.txt_q1,0.9371860325336456,0.07107901231922474,1.0,1,0.9999467134475708,1,0.9999467,middle,1,enc_longformer_seed1
high19906.txt_q2,0.917077824473381,0.06318555070679552,1.0,1,0.968739092350006,1,0.9687391,middle,1,enc_longformer_seed1
high19911.txt_q0,0.18592850677669043,0.12544789084703045,0.0,0,0.2113124728202819,0,0.21131247,hard,1,enc_longformer_seed1
high19911.txt_q1,0.3432426434010267,0.20585482034679056,0.25,0,0.0723423287272453,0,0.07234233,ambiguous,1,enc_longformer_seed1
high19911.txt_q2,0.778186172246933,0.31082026797241546,0.75,1,0.9971675276756288,1,0.9971675,ambiguous,1,enc_longformer_seed1
high19926.txt_q0,0.9214103370904922,0.13482329952222583,1.0,1,0.9972137808799744,1,0.9972138,middle,1,enc_longformer_seed1
high19980.txt_q0,0.2170476112514734,0.09678798422876386,0.0,0,0.0734928622841835,0,0.07349286,hard,1,enc_longformer_seed1
high19980.txt_q1,0.018261663179146074,0.014171402806722844,0.0,0,0.0018167524831369,0,0.0018167525,hard,1,enc_longformer_seed1
high19980.txt_q2,0.900524765253067,0.07303374005436902,1.0,1,0.9871193170547484,1,0.9871193,middle,1,enc_longformer_seed1
high19980.txt_q3,0.9474283903837204,0.0861902796549411,1.0,1,0.9995293617248536,1,0.99952936,middle,1,enc_longformer_seed1
high19991.txt_q0,0.8479969352483749,0.28497569108019205,0.75,1,0.992936670780182,1,0.9929367,ambiguous,1,enc_longformer_seed1
high19991.txt_q1,0.979636549949646,0.025544593490119376,1.0,1,0.9999706745147704,1,0.9999707,easy,1,enc_longformer_seed1
high19991.txt_q2,0.9749213010072708,0.04663440971880631,1.0,1,0.999993085861206,1,0.9999931,easy,1,enc_longformer_seed1
high19991.txt_q3,0.8577645123004913,0.147215626734617,1.0,1,0.9959023594856262,1,0.99590236,middle,1,enc_longformer_seed1
high19991.txt_q4,0.7540450990200043,0.06052492384630645,1.0,1,0.6776371002197266,1,0.6776371,middle,1,enc_longformer_seed1
high19992.txt_q0,0.9919853806495667,0.012357888620503936,1.0,1,0.9999996423721312,1,0.99999964,easy,1,enc_longformer_seed1
high19992.txt_q1,0.12459866225253788,0.20938370339833995,0.0,0,0.0056331432424485,0,0.0056331432,ambiguous,1,enc_longformer_seed1
high19992.txt_q2,0.2995328567922115,0.06904064436080116,0.0,0,0.3508814871311188,0,0.3508815,hard,1,enc_longformer_seed1
high19992.txt_q3,0.9716984927654266,0.048249408507659096,1.0,1,0.9999982118606568,1,0.9999982,easy,1,enc_longformer_seed1
high2000.txt_q0,0.9579329639673233,0.07635483648921787,1.0,1,0.9999988079071044,1,0.9999988,middle,1,enc_longformer_seed1
high2000.txt_q1,0.8014332205057144,0.2906715040277051,1.0,1,0.9521192908287048,1,0.9521193,ambiguous,1,enc_longformer_seed1
high2000.txt_q2,0.9152577519416809,0.11244779437751831,1.0,1,0.9994277358055116,1,0.99942774,middle,1,enc_longformer_seed1
high20006.txt_q0,0.22048756852746007,0.05214098057596555,0.0,0,0.1660542488098144,0,0.16605425,hard,1,enc_longformer_seed1
high20006.txt_q1,0.16681372746825213,0.12039415030091684,0.0,0,0.0363010764122009,0,0.036301076,hard,1,enc_longformer_seed1
high20006.txt_q2,0.14497952535748476,0.04543241054723509,0.0,0,0.0813386440277099,0,0.081338644,hard,1,enc_longformer_seed1
high20006.txt_q3,0.9197300970554352,0.14238415872598614,1.0,1,0.9999879598617554,1,0.99998796,middle,1,enc_longformer_seed1
high20008.txt_q0,0.878223329782486,0.12170336666067953,1.0,1,0.9950332641601562,1,0.99503326,middle,1,enc_longformer_seed1
high20008.txt_q1,0.48589471355080605,0.30250909615537863,0.5,0,0.1472515910863876,0,0.14725159,ambiguous,1,enc_longformer_seed1
high20008.txt_q2,0.09295419673435384,0.14547871021040867,0.0,0,0.0129689490422606,0,0.012968949,hard,1,enc_longformer_seed1
high20008.txt_q3,0.9992832690477371,0.0008283374486551862,1.0,1,0.9999924898147584,1,0.9999925,easy,1,enc_longformer_seed1
high20008.txt_q4,0.06663389340974385,0.07695416619167482,0.0,0,0.0241642482578754,0,0.024164248,hard,1,enc_longformer_seed1
high20135.txt_q0,0.4997091330587864,0.26169428478458745,0.5,1,0.7887773513793945,1,0.78877735,ambiguous,1,enc_longformer_seed1
high20135.txt_q1,0.8621473759412766,0.17687518370527766,1.0,1,0.9864133596420288,1,0.98641336,ambiguous,1,enc_longformer_seed1
high20182.txt_q0,0.8022209107875824,0.16492651703486105,1.0,1,0.9391009211540222,1,0.9391009,ambiguous,1,enc_longformer_seed1
high20182.txt_q1,0.9433680027723312,0.07897039713354266,1.0,1,0.9990602135658264,1,0.9990602,middle,1,enc_longformer_seed1
high20182.txt_q2,0.9848579466342926,0.027666352812062634,1.0,1,0.9999430179595948,1,0.999943,easy,1,enc_longformer_seed1
high202.txt_q0,0.9250050932168961,0.04942442956805089,1.0,1,0.9991121888160706,1,0.9991122,middle,1,enc_longformer_seed1
high202.txt_q1,0.9587475210428238,0.06662809469124158,1.0,1,0.9995317459106444,1,0.99953175,middle,1,enc_longformer_seed1
high202.txt_q2,0.6947832405567169,0.08035382141385038,1.0,1,0.6495503783226013,1,0.6495504,middle,1,enc_longformer_seed1
high202.txt_q3,0.9949537515640259,0.008516876685442444,1.0,1,0.9998995065689088,1,0.9998995,easy,1,enc_longformer_seed1
high20202.txt_q0,0.1956493370234966,0.04675950724875803,0.0,0,0.1988082230091095,0,0.19880822,hard,1,enc_longformer_seed1
high20202.txt_q1,0.1480624973773956,0.08876633573086569,0.0,0,0.0980652421712875,0,0.09806524,hard,1,enc_longformer_seed1
high20202.txt_q2,0.06529572943691163,0.0647223381826616,0.0,0,0.0021138829179108,0,0.002113883,hard,1,enc_longformer_seed1
high20209.txt_q0,0.5309939123690128,0.3517554517080713,0.5,1,0.85447758436203,1,0.8544776,ambiguous,1,enc_longformer_seed1
high20209.txt_q1,0.9940579682588577,0.011262094784405749,1.0,1,0.9999990463256836,1,0.99999905,easy,1,enc_longformer_seed1
high20209.txt_q2,0.9522033035755157,0.08708098602016104,1.0,1,0.999970555305481,1,0.99997056,middle,1,enc_longformer_seed1
high20209.txt_q3,0.6057117655873299,0.23006516613636802,0.75,1,0.8432639241218567,1,0.8432639,ambiguous,1,enc_longformer_seed1
high20219.txt_q0,0.9713733941316605,0.05502882082292754,1.0,1,0.999996542930603,1,0.99999654,easy,1,enc_longformer_seed1
high20219.txt_q1,0.5391952022910118,0.19951194933856928,0.75,0,0.3146685659885406,0,0.31466857,ambiguous,1,enc_longformer_seed1
high20219.txt_q2,0.4212197717279196,0.32590190004516933,0.25,1,0.8621163964271545,1,0.8621164,ambiguous,1,enc_longformer_seed1
high20219.txt_q3,0.10982050764141602,0.14605434655199012,0.0,0,0.0036356232594698,0,0.0036356233,hard,1,enc_longformer_seed1
high20234.txt_q0,0.25227335514500737,0.21779590039284846,0.25,0,0.0175406653434038,0,0.017540665,ambiguous,1,enc_longformer_seed1
high20234.txt_q1,0.5746542513370514,0.19102521780766266,0.75,1,0.8311647772789001,1,0.8311648,ambiguous,1,enc_longformer_seed1
high20288.txt_q0,0.4440220892429352,0.2546749981967439,0.5,0,0.0971786081790924,0,0.09717861,ambiguous,1,enc_longformer_seed1
high20288.txt_q1,0.9973593354225159,0.002974506905520518,1.0,1,0.999997854232788,1,0.99999785,easy,1,enc_longformer_seed1
high20301.txt_q0,0.9950520098209381,0.009364212631302639,1.0,1,1.0,1,1.0,easy,1,enc_longformer_seed1
high20301.txt_q1,0.7208020389080048,0.15287119683515488,1.0,1,0.8159866333007812,1,0.81598663,ambiguous,1,enc_longformer_seed1
high20301.txt_q2,0.8247595131397247,0.14071747136987772,1.0,1,0.9613783955574036,1,0.9613784,middle,1,enc_longformer_seed1
high20301.txt_q3,0.8011271059513092,0.27911740994911494,0.75,1,0.9996223449707032,1,0.99962234,ambiguous,1,enc_longformer_seed1
high20302.txt_q0,0.6422552727162838,0.37516756648534444,0.75,1,0.984217405319214,1,0.9842174,ambiguous,1,enc_longformer_seed1
high20302.txt_q1,0.6904322952032089,0.07166827600704594,1.0,1,0.5831462740898132,1,0.5831463,middle,1,enc_longformer_seed1
high20302.txt_q2,0.14583422755822534,0.16586963890930165,0.0,0,0.0100890742614865,0,0.010089074,ambiguous,1,enc_longformer_seed1
high20302.txt_q3,0.8804011791944504,0.0394236772225184,1.0,1,0.9249271154403688,1,0.9249271,middle,1,enc_longformer_seed1
high20319.txt_q0,0.9322055727243423,0.13169084759387453,1.0,1,0.9999808073043824,1,0.9999808,middle,1,enc_longformer_seed1
high20319.txt_q1,0.9200521111488342,0.1481858374423147,1.0,1,0.9999990463256836,1,0.99999905,middle,1,enc_longformer_seed1
high20319.txt_q2,0.7921747043728828,0.22423849276384772,1.0,1,0.9935557246208192,1,0.9935557,ambiguous,1,enc_longformer_seed1
high20319.txt_q3,0.9426381886005402,0.098511595012024,1.0,1,0.9999938011169434,1,0.9999938,middle,1,enc_longformer_seed1
high20319.txt_q4,0.8764298558235168,0.21804196244919774,1.0,1,0.9969124794006348,1,0.9969125,ambiguous,1,enc_longformer_seed1
high2034.txt_q0,0.14899471960961816,0.08724442657652123,0.0,0,0.0498796999454498,0,0.0498797,hard,1,enc_longformer_seed1
high2034.txt_q1,0.047966955928131924,0.05240028919988308,0.0,0,0.002701066667214,0,0.0027010667,hard,1,enc_longformer_seed1
high2034.txt_q2,0.3806576207280159,0.07340248534375798,0.5,0,0.3695014417171478,0,0.36950144,middle,1,enc_longformer_seed1
high2034.txt_q3,0.25254066288471216,0.08129234398965371,0.25,0,0.1694306284189224,0,0.16943063,hard,1,enc_longformer_seed1
high20369.txt_q0,0.9832855612039566,0.03249169221808309,1.0,1,0.9999986886978148,1,0.9999987,easy,1,enc_longformer_seed1
high20369.txt_q1,0.007528840476624011,0.014913714027173414,0.0,0,5.554682047659298e-08,0,5.554682e-08,hard,1,enc_longformer_seed1
high20369.txt_q2,0.9557326138019562,0.07240096321815273,1.0,1,0.9958480596542358,1,0.99584806,middle,1,enc_longformer_seed1
high20369.txt_q3,0.6874077767133713,0.28715592731898376,0.75,1,0.8821407556533813,1,0.88214076,ambiguous,1,enc_longformer_seed1
