question_id,state
high3720.txt_q1,A_three_valid_all_same
high3720.txt_q2,A_three_valid_all_same
high3765.txt_q0,A_three_valid_all_same
high3765.txt_q1,A_three_valid_all_same
high3765.txt_q2,A_three_valid_all_same
high3765.txt_q3,A_three_valid_all_same
high3783.txt_q0,A_three_valid_all_same
high3783.txt_q1,A_three_valid_all_same
high3783.txt_q2,A_three_valid_all_same
high3790.txt_q0,A_three_valid_all_same
high3790.txt_q1,A_three_valid_all_same
high3790.txt_q2,A_three_valid_all_same
high3790.txt_q3,A_three_valid_all_same
high380.txt_q0,A_three_valid_all_same
high380.txt_q1,A_three_valid_all_same
high380.txt_q2,A_three_valid_all_same
high380.txt_q3,A_three_valid_all_same
high3808.txt_q0,A_three_valid_all_same
high3808.txt_q1,A_three_valid_all_same
high3808.txt_q2,A_three_valid_all_same
high3808.txt_q3,A_three_valid_all_same
high3879.txt_q0,A_three_valid_all_same
high3879.txt_q1,A_three_valid_all_same
high3879.txt_q2,A_three_valid_all_same
high3879.txt_q3,A_three_valid_all_same
high394.txt_q0,A_three_valid_all_same
high394.txt_q1,A_three_valid_all_same
high394.txt_q2,A_three_valid_all_same
high3974.txt_q0,A_three_valid_all_same
high3974.txt_q1,A_three_valid_all_same
high3974.txt_q2,A_three_valid_all_same
high4005.txt_q0,A_three_valid_all_same
high4005.txt_q1,A_three_valid_all_same
high4050.txt_q0,A_three_valid_all_same
high4050.txt_q1,A_three_valid_all_same
high4095.txt_q0,A_three_valid_all_same
high4095.txt_q1,B_three_valid_exactly_two_same
high4095.txt_q2,A_three_valid_all_same
high4095.txt_q3,A_three_valid_all_same
high4107.txt_q0,A_three_valid_all_same
high4107.txt_q1,A_three_valid_all_same
high4107.txt_q2,A_three_valid_all_same
high4107.txt_q3,A_three_valid_all_same
high417.txt_q0,A_three_valid_all_same
high417.txt_q1,A_three_valid_all_same
high417.txt_q2,B_three_valid_exactly_two_same
high4204.txt_q0,A_three_valid_all_same
high4204.txt_q1,A_three_valid_all_same
high4204.txt_q2,A_three_valid_all_same
high4204.txt_q3,A_three_valid_all_same
high4281.txt_q0,A_three_valid_all_same
high4281.txt_q1,A_three_valid_all_same
high4301.txt_q0,A_three_valid_all_same
high4301.txt_q1,A_three_valid_all_same
high4301.txt_q2,A_three_valid_all_same
high4301.txt_q3,A_three_valid_all_same
high4334.txt_q0,B_three_valid_exactly_two_same
high4334.txt_q1,A_three_valid_all_same
high4334.txt_q2,A_three_valid_all_same
high4334.txt_q3,B_three_valid_exactly_two_same
high4369.txt_q0,A_three_valid_all_same
high4369.txt_q1,A_three_valid_all_same
high4369.txt_q2,A_three_valid_all_same
high4369.txt_q3,B_three_valid_exactly_two_same
high4372.txt_q0,A_three_valid_all_same
high4372.txt_q1,A_three_valid_all_same
high4372.txt_q2,A_three_valid_all_same
high4500.txt_q0,A_three_valid_all_same
high4500.txt_q1,A_three_valid_all_same
high4500.txt_q2,A_three_valid_all_same
high4500.txt_q3,A_three_valid_all_same
high4505.txt_q0,A_three_valid_all_same
high4505.txt_q1,A_three_valid_all_same
high4505.txt_q2,A_three_valid_all_same
high4505.txt_q3,A_three_valid_all_same
high4520.txt_q0,A_three_valid_all_same
high4520.txt_q1,A_three_valid_all_same
high4520.txt_q2,A_three_valid_all_same
high4520.txt_q3,B_three_valid_exactly_two_same
high4567.txt_q0,A_three_valid_all_same
high4567.txt_q1,A_three_valid_all_same
high4567.txt_q2,A_three_valid_all_same
high4567.txt_q3,B_three_valid_exactly_two_same
high4568.txt_q0,A_three_valid_all_same
high4568.txt_q1,A_three_valid_all_same
high4568.txt_q2,A_three_valid_all_same
high4568.txt_q3,A_three_valid_all_same
high4613.txt_q0,A_three_valid_all_same
high4613.txt_q1,A_three_valid_all_same
high4613.txt_q2,A_three_valid_all_same
high4613.txt_q3,A_three_valid_all_same
high4619.txt_q0,B_three_valid_exactly_two_same
high4619.txt_q1,A_three_valid_all_same
high4619.txt_q2,A_three_valid_all_same
high4619.txt_q3,A_three_valid_all_same
high4625.txt_q0,A_three_valid_all_same
high4625.txt_q1,A_three_valid_all_same
high4625.txt_q2,A_three_valid_all_same
high4625.txt_q3,A_three_valid_all_same
high4625.txt_q4,A_three_valid_all_same
high4646.txt_q0,A_three_valid_all_same
high4646.txt_q1,A_three_valid_all_same
high4646.txt_q2,A_three_valid_all_same
high4646.txt_q3,A_three_valid_all_same
high4656.txt_q0,A_three_valid_all_same
high4656.txt_q1,A_three_valid_all_same
high4656.txt_q2,A_three_valid_all_same
high4657.txt_q0,A_three_valid_all_same
high4657.txt_q1,A_three_valid_all_same
high4674.txt_q0,A_three_valid_all_same
high4674.txt_q1,A_three_valid_all_same
high4699.txt_q0,A_three_valid_all_same
high4699.txt_q1,A_three_valid_all_same
high4699.txt_q2,A_three_valid_all_same
high4701.txt_q0,A_three_valid_all_same
high4701.txt_q1,A_three_valid_all_same
high4701.txt_q2,A_three_valid_all_same
high4701.txt_q3,A_three_valid_all_same
high4716.txt_q0,A_three_valid_all_same
high4716.txt_q1,A_three_valid_all_same
high4716.txt_q2,A_three_valid_all_same
high4716.txt_q3,A_three_valid_all_same
high4749.txt_q0,A_three_valid_all_same
high4749.txt_q1,A_three_valid_all_same
high4749.txt_q2,A_three_valid_all_same
high4756.txt_q0,A_three_valid_all_same
high4756.txt_q1,A_three_valid_all_same
high4756.txt_q2,A_three_valid_all_same
high4767.txt_q0,A_three_valid_all_same
high4767.txt_q1,A_three_valid_all_same
high4767.txt_q2,A_three_valid_all_same
high4767.txt_q3,A_three_valid_all_same
high4779.txt_q0,A_three_valid_all_same
high4779.txt_q1,A_three_valid_all_same
high4779.txt_q2,A_three_valid_all_same
high4783.txt_q0,A_three_valid_all_same
high4783.txt_q1,A_three_valid_all_same
high4783.txt_q2,A_three_valid_all_same
high4783.txt_q3,A_three_valid_all_same
high4808.txt_q0,A_three_valid_all_same
high4808.txt_q1,A_three_valid_all_same
high4808.txt_q2,A_three_valid_all_same
high4821.txt_q0,A_three_valid_all_same
high4821.txt_q1,A_three_valid_all_same
high4821.txt_q2,A_three_valid_all_same
high4821.txt_q3,A_three_valid_all_same
high4829.txt_q0,A_three_valid_all_same
high4829.txt_q1,A_three_valid_all_same
high4829.txt_q2,A_three_valid_all_same
high4837.txt_q0,A_three_valid_all_same
high4837.txt_q1,A_three_valid_all_same
high4837.txt_q2,B_three_valid_exactly_two_same
high4839.txt_q0,A_three_valid_all_same
high4839.txt_q1,A_three_valid_all_same
high4839.txt_q2,A_three_valid_all_same
high4839.txt_q3,A_three_valid_all_same
high4889.txt_q0,A_three_valid_all_same
high4889.txt_q1,A_three_valid_all_same
high4889.txt_q2,A_three_valid_all_same
high4889.txt_q3,A_three_valid_all_same
high4915.txt_q0,A_three_valid_all_same
high4915.txt_q1,A_three_valid_all_same
high4915.txt_q2,B_three_valid_exactly_two_same
high4931.txt_q0,A_three_valid_all_same
high4931.txt_q1,A_three_valid_all_same
high4931.txt_q2,A_three_valid_all_same
high4951.txt_q0,A_three_valid_all_same
high4951.txt_q1,A_three_valid_all_same
high4955.txt_q0,A_three_valid_all_same
high4955.txt_q1,A_three_valid_all_same
high4955.txt_q2,A_three_valid_all_same
high4955.txt_q3,A_three_valid_all_same
high4957.txt_q0,A_three_valid_all_same
high4957.txt_q1,B_three_valid_exactly_two_same
high4957.txt_q2,A_three_valid_all_same
high4964.txt_q0,A_three_valid_all_same
high4964.txt_q1,A_three_valid_all_same
high4964.txt_q2,A_three_valid_all_same
high4964.txt_q3,A_three_valid_all_same
high4968.txt_q0,A_three_valid_all_same
high4968.txt_q1,A_three_valid_all_same
high4968.txt_q2,A_three_valid_all_same
high4986.txt_q0,A_three_valid_all_same
high4986.txt_q1,A_three_valid_all_same
high4986.txt_q2,B_three_valid_exactly_two_same
high4986.txt_q3,A_three_valid_all_same
high4986.txt_q4,A_three_valid_all_same
high5004.txt_q0,A_three_valid_all_same
high5004.txt_q1,A_three_valid_all_same
high5004.txt_q2,B_three_valid_exactly_two_same
high5060.txt_q0,A_three_valid_all_same
high5060.txt_q1,A_three_valid_all_same
high5060.txt_q2,B_three_valid_exactly_two_same
high5086.txt_q0,A_three_valid_all_same
high5086.txt_q1,A_three_valid_all_same
high5086.txt_q2,B_three_valid_exactly_two_same
high5102.txt_q0,A_three_valid_all_same
high5102.txt_q1,B_three_valid_exactly_two_same
high5102.txt_q2,A_three_valid_all_same
high5102.txt_q3,A_three_valid_all_same
high5123.txt_q0,A_three_valid_all_same
high5123.txt_q1,A_three_valid_all_same
high5123.txt_q2,A_three_valid_all_same
high5198.txt_q0,A_three_valid_all_same
high5198.txt_q1,A_three_valid_all_same
high5198.txt_q2,A_three_valid_all_same
high5202.txt_q0,A_three_valid_all_same
high5202.txt_q1,A_three_valid_all_same
high5202.txt_q2,B_three_valid_exactly_two_same
high5202.txt_q3,A_three_valid_all_same
high5222.txt_q0,A_three_valid_all_same
high5222.txt_q1,A_three_valid_all_same
high5222.txt_q2,A_three_valid_all_same
high5246.txt_q0,A_three_valid_all_same
high5246.txt_q1,A_three_valid_all_same
high5246.txt_q2,A_three_valid_all_same
high5246.txt_q3,A_three_valid_all_same
high5246.txt_q4,A_three_valid_all_same
high5252.txt_q0,A_three_valid_all_same
high5252.txt_q1,A_three_valid_all_same
high5252.txt_q2,C_three_valid_all_different
high5252.txt_q3,A_three_valid_all_same
high5262.txt_q0,A_three_valid_all_same
high5262.txt_q1,A_three_valid_all_same
high5262.txt_q2,A_three_valid_all_same
high5262.txt_q3,B_three_valid_exactly_two_same
high5262.txt_q4,A_three_valid_all_same
high5270.txt_q0,A_three_valid_all_same
high5270.txt_q1,A_three_valid_all_same
high5270.txt_q2,A_three_valid_all_same
high5272.txt_q0,A_three_valid_all_same
high5272.txt_q1,A_three_valid_all_same
high5272.txt_q2,A_three_valid_all_same
high5272.txt_q3,A_three_valid_all_same
high5285.txt_q0,A_three_valid_all_same
high5285.txt_q1,A_three_valid_all_same
high5285.txt_q2,B_three_valid_exactly_two_same
high5285.txt_q3,A_three_valid_all_same
high5299.txt_q0,A_three_valid_all_same
high5299.txt_q1,A_three_valid_all_same
high5299.txt_q2,A_three_valid_all_same
high5300.txt_q0,A_three_valid_all_same
high5300.txt_q1,A_three_valid_all_same
high5300.txt_q2,A_three_valid_all_same
high5300.txt_q3,A_three_valid_all_same
high5302.txt_q0,B_three_valid_exactly_two_same
high5302.txt_q1,A_three_valid_all_same
high5302.txt_q2,B_three_valid_exactly_two_same
high5308.txt_q0,A_three_valid_all_same
high5308.txt_q1,A_three_valid_all_same
high5308.txt_q2,A_three_valid_all_same
high5308.txt_q3,A_three_valid_all_same
high5361.txt_q0,A_three_valid_all_same
high5361.txt_q1,A_three_valid_all_same
high5361.txt_q2,A_three_valid_all_same
high5381.txt_q0,B_three_valid_exactly_two_same
high5381.txt_q1,A_three_valid_all_same
high5389.txt_q0,A_three_valid_all_same
high5400.txt_q0,A_three_valid_all_same
high5400.txt_q1,A_three_valid_all_same
high5400.txt_q2,A_three_valid_all_same
high5402.txt_q0,A_three_valid_all_same
high5402.txt_q1,A_three_valid_all_same
high5418.txt_q0,A_three_valid_all_same
high5418.txt_q1,A_three_valid_all_same
high5436.txt_q0,A_three_valid_all_same
high5436.txt_q1,A_three_valid_all_same
high5436.txt_q2,A_three_valid_all_same
high5436.txt_q3,A_three_valid_all_same
high5480.txt_q0,A_three_valid_all_same
high5480.txt_q1,A_three_valid_all_same
high5480.txt_q2,A_three_valid_all_same
high554.txt_q0,A_three_valid_all_same
high554.txt_q1,A_three_valid_all_same
high554.txt_q2,A_three_valid_all_same
high554.txt_q3,B_three_valid_exactly_two_same
high5540.txt_q0,A_three_valid_all_same
high5540.txt_q1,A_three_valid_all_same
high5540.txt_q2,A_three_valid_all_same
high5562.txt_q0,A_three_valid_all_same
high5562.txt_q1,A_three_valid_all_same
high5562.txt_q2,A_three_valid_all_same
high5574.txt_q0,A_three_valid_all_same
high5574.txt_q1,A_three_valid_all_same
high5574.txt_q2,A_three_valid_all_same
high5625.txt_q0,A_three_valid_all_same
high5625.txt_q1,A_three_valid_all_same
high5625.txt_q2,A_three_valid_all_same
high5625.txt_q3,A_three_valid_all_same
high5653.txt_q0,A_three_valid_all_same
high5653.txt_q1,A_three_valid_all_same
high5653.txt_q2,A_three_valid_all_same
high5687.txt_q0,A_three_valid_all_same
high5687.txt_q1,A_three_valid_all_same
high5687.txt_q2,A_three_valid_all_same
high5687.txt_q3,A_three_valid_all_same
high5687.txt_q4,B_three_valid_exactly_two_same
high5733.txt_q0,A_three_valid_all_same
high5733.txt_q1,A_three_valid_all_same
high5733.txt_q2,B_three_valid_exactly_two_same
high5733.txt_q3,A_three_valid_all_same
high5733.txt_q4,A_three_valid_all_same
high5756.txt_q0,A_three_valid_all_same
high5780.txt_q0,A_three_valid_all_same
high5780.txt_q1,A_three_valid_all_same
high5780.txt_q2,A_three_valid_all_same
high5780.txt_q3,A_three_valid_all_same
high5784.txt_q0,A_three_valid_all_same
high5784.txt_q1,A_three_valid_all_same
high5784.txt_q2,A_three_valid_all_same
high5784.txt_q3,A_three_valid_all_same
high5791.txt_q0,A_three_valid_all_same
high5791.txt_q1,A_three_valid_all_same
high5791.txt_q2,A_three_valid_all_same
high5804.txt_q0,B_three_valid_exactly_two_same
high5804.txt_q1,A_three_valid_all_same
high5804.txt_q2,B_three_valid_exactly_two_same
high5808.txt_q0,A_three_valid_all_same
high5808.txt_q1,A_three_valid_all_same
high5808.txt_q2,A_three_valid_all_same
high5837.txt_q0,A_three_valid_all_same
high5837.txt_q1,A_three_valid_all_same
high5837.txt_q2,A_three_valid_all_same
high5837.txt_q3,A_three_valid_all_same
high5870.txt_q0,A_three_valid_all_same
high5870.txt_q1,A_three_valid_all_same
high5870.txt_q2,A_three_valid_all_same
high5874.txt_q0,B_three_valid_exactly_two_same
high5874.txt_q1,A_three_valid_all_same
high5874.txt_q2,A_three_valid_all_same
high5874.txt_q3,A_three_valid_all_same
high5887.txt_q0,A_three_valid_all_same
high5887.txt_q1,A_three_valid_all_same
high5887.txt_q2,A_three_valid_all_same
high5887.txt_q3,A_three_valid_all_same
high5941.txt_q0,A_three_valid_all_same
high5941.txt_q1,A_three_valid_all_same
high5941.txt_q2,A_three_valid_all_same
high5941.txt_q3,A_three_valid_all_same
high597.txt_q0,A_three_valid_all_same
high597.txt_q1,B_three_valid_exactly_two_same
high597.txt_q2,A_three_valid_all_same
high598.txt_q0,A_three_valid_all_same
high598.txt_q1,A_three_valid_all_same
high598.txt_q2,A_three_valid_all_same
high598.txt_q3,B_three_valid_exactly_two_same
high6008.txt_q0,A_three_valid_all_same
high6008.txt_q1,A_three_valid_all_same
high6008.txt_q2,A_three_valid_all_same
high6008.txt_q3,B_three_valid_exactly_two_same
high6008.txt_q4,B_three_valid_exactly_two_same
high6009.txt_q0,A_three_valid_all_same
high6009.txt_q1,A_three_valid_all_same
high6009.txt_q2,A_three_valid_all_same
high6009.txt_q3,A_three_valid_all_same
high6015.txt_q0,A_three_valid_all_same
high6015.txt_q1,A_three_valid_all_same
high6044.txt_q0,A_three_valid_all_same
high6044.txt_q1,A_three_valid_all_same
high6044.txt_q2,A_three_valid_all_same
high6044.txt_q3,A_three_valid_all_same
high6053.txt_q0,A_three_valid_all_same
high6053.txt_q1,A_three_valid_all_same
high6053.txt_q2,A_three_valid_all_same
high6053.txt_q3,A_three_valid_all_same
high6064.txt_q0,A_three_valid_all_same
high6064.txt_q1,A_three_valid_all_same
high6064.txt_q2,A_three_valid_all_same
high6064.txt_q3,A_three_valid_all_same
high6064.txt_q4,A_three_valid_all_same
high6087.txt_q0,A_three_valid_all_same
high6087.txt_q1,A_three_valid_all_same
high6087.txt_q2,A_three_valid_all_same
high6152.txt_q0,A_three_valid_all_same
high6152.txt_q1,B_three_valid_exactly_two_same
high6175.txt_q0,B_three_valid_exactly_two_same
high6175.txt_q1,A_three_valid_all_same
high6175.txt_q2,A_three_valid_all_same
high6182.txt_q0,B_three_valid_exactly_two_same
high6182.txt_q1,A_three_valid_all_same
high6182.txt_q2,A_three_valid_all_same
high6248.txt_q0,A_three_valid_all_same
high6248.txt_q1,A_three_valid_all_same
high6248.txt_q2,A_three_valid_all_same
high6249.txt_q0,A_three_valid_all_same
high6249.txt_q1,A_three_valid_all_same
high6249.txt_q2,A_three_valid_all_same
high6260.txt_q0,A_three_valid_all_same
high6260.txt_q1,A_three_valid_all_same
high6260.txt_q2,A_three_valid_all_same
high6260.txt_q3,A_three_valid_all_same
high6274.txt_q0,A_three_valid_all_same
high6274.txt_q1,A_three_valid_all_same
high6298.txt_q0,A_three_valid_all_same
high6298.txt_q1,A_three_valid_all_same
high6298.txt_q2,A_three_valid_all_same
high63.txt_q0,A_three_valid_all_same
high63.txt_q1,A_three_valid_all_same
high63.txt_q2,A_three_valid_all_same
high63.txt_q3,A_three_valid_all_same
high6313.txt_q0,A_three_valid_all_same
high6313.txt_q1,A_three_valid_all_same
high6313.txt_q2,A_three_valid_all_same
high6313.txt_q3,A_three_valid_all_same
high6326.txt_q0,A_three_valid_all_same
high6326.txt_q1,A_three_valid_all_same
high6326.txt_q2,A_three_valid_all_same
high6331.txt_q0,A_three_valid_all_same
high6331.txt_q1,A_three_valid_all_same
high6331.txt_q2,A_three_valid_all_same
high6348.txt_q0,A_three_valid_all_same
high6348.txt_q1,A_three_valid_all_same
high6348.txt_q2,A_three_valid_all_same
high6348.txt_q3,A_three_valid_all_same
high6352.txt_q0,A_three_valid_all_same
high6352.txt_q1,A_three_valid_all_same
high6352.txt_q2,A_three_valid_all_same
high6352.txt_q3,A_three_valid_all_same
high6372.txt_q0,A_three_valid_all_same
high6384.txt_q0,A_three_valid_all_same
high6384.txt_q1,A_three_valid_all_same
high6384.txt_q2,A_three_valid_all_same
high6396.txt_q0,A_three_valid_all_same
high6396.txt_q1,A_three_valid_all_same
high6396.txt_q2,A_three_valid_all_same
high6396.txt_q3,A_three_valid_all_same
high6397.txt_q0,B_three_valid_exactly_two_same
high6397.txt_q1,A_three_valid_all_same
high6397.txt_q2,A_three_valid_all_same
high6426.txt_q0,A_three_valid_all_same
high6426.txt_q1,A_three_valid_all_same
high6426.txt_q2,A_three_valid_all_same
high6429.txt_q0,A_three_valid_all_same
high6447.txt_q0,A_three_valid_all_same
high6447.txt_q1,A_three_valid_all_same
high6447.txt_q2,A_three_valid_all_same
high6473.txt_q0,A_three_valid_all_same
high6473.txt_q1,A_three_valid_all_same
high6473.txt_q2,A_three_valid_all_same
high6473.txt_q3,A_three_valid_all_same
high6488.txt_q0,A_three_valid_all_same
high6488.txt_q1,B_three_valid_exactly_two_same
high6488.txt_q2,A_three_valid_all_same
high6488.txt_q3,A_three_valid_all_same
high6527.txt_q0,A_three_valid_all_same
high6527.txt_q1,A_three_valid_all_same
high6527.txt_q2,A_three_valid_all_same
high6551.txt_q0,A_three_valid_all_same
high6551.txt_q1,A_three_valid_all_same
high6551.txt_q2,A_three_valid_all_same
high6551.txt_q3,A_three_valid_all_same
high6553.txt_q0,A_three_valid_all_same
high6553.txt_q1,A_three_valid_all_same
high6553.txt_q2,A_three_valid_all_same
high6553.txt_q3,A_three_valid_all_same
high657.txt_q0,A_three_valid_all_same
high657.txt_q1,A_three_valid_all_same
high657.txt_q2,A_three_valid_all_same
high6574.txt_q0,A_three_valid_all_same
high6574.txt_q1,A_three_valid_all_same
high6574.txt_q2,A_three_valid_all_same
high6587.txt_q0,A_three_valid_all_same
high6587.txt_q1,A_three_valid_all_same
high6607.txt_q0,A_three_valid_all_same
high6607.txt_q1,A_three_valid_all_same
high6607.txt_q2,A_three_valid_all_same
high6607.txt_q3,A_three_valid_all_same
high6608.txt_q0,A_three_valid_all_same
high6608.txt_q1,A_three_valid_all_same
high6608.txt_q2,A_three_valid_all_same
high6608.txt_q3,A_three_valid_all_same
high6612.txt_q0,A_three_valid_all_same
high6612.txt_q1,A_three_valid_all_same
high6612.txt_q2,A_three_valid_all_same
high6612.txt_q3,A_three_valid_all_same
high6614.txt_q0,A_three_valid_all_same
high6614.txt_q1,A_three_valid_all_same
high6649.txt_q0,A_three_valid_all_same
high6649.txt_q1,A_three_valid_all_same
high6649.txt_q2,A_three_valid_all_same
high667.txt_q0,A_three_valid_all_same
high667.txt_q1,A_three_valid_all_same
high667.txt_q2,A_three_valid_all_same
high6683.txt_q0,A_three_valid_all_same
high6683.txt_q1,B_three_valid_exactly_two_same
high6683.txt_q2,B_three_valid_exactly_two_same
high6702.txt_q0,A_three_valid_all_same
high6702.txt_q1,A_three_valid_all_same
high6702.txt_q2,A_three_valid_all_same
high6702.txt_q3,A_three_valid_all_same
high674.txt_q0,A_three_valid_all_same
high674.txt_q1,A_three_valid_all_same
high674.txt_q2,A_three_valid_all_same
high6751.txt_q0,A_three_valid_all_same
high6751.txt_q1,A_three_valid_all_same
high6751.txt_q2,A_three_valid_all_same
high6763.txt_q0,A_three_valid_all_same
high6763.txt_q1,A_three_valid_all_same
high6763.txt_q2,A_three_valid_all_same
high6763.txt_q3,A_three_valid_all_same
high677.txt_q0,A_three_valid_all_same
high677.txt_q1,A_three_valid_all_same
high677.txt_q2,A_three_valid_all_same
high677.txt_q3,A_three_valid_all_same
high6775.txt_q0,A_three_valid_all_same
high6775.txt_q1,B_three_valid_exactly_two_same
high6775.txt_q2,A_three_valid_all_same
high6775.txt_q3,A_three_valid_all_same
high6801.txt_q0,A_three_valid_all_same
high6801.txt_q1,A_three_valid_all_same
high6814.txt_q0,B_three_valid_exactly_two_same
high6814.txt_q1,A_three_valid_all_same
high6814.txt_q2,A_three_valid_all_same
high6814.txt_q3,A_three_valid_all_same
high6838.txt_q0,A_three_valid_all_same
high6855.txt_q0,A_three_valid_all_same
high6855.txt_q1,A_three_valid_all_same
high6855.txt_q2,A_three_valid_all_same
high6855.txt_q3,A_three_valid_all_same
high6903.txt_q0,A_three_valid_all_same
high6903.txt_q1,A_three_valid_all_same
high6903.txt_q2,A_three_valid_all_same
high6915.txt_q0,A_three_valid_all_same
high6915.txt_q1,A_three_valid_all_same
high6915.txt_q2,A_three_valid_all_same
high6915.txt_q3,A_three_valid_all_same
high6964.txt_q0,A_three_valid_all_same
high6964.txt_q1,A_three_valid_all_same
high6964.txt_q2,A_three_valid_all_same
high6973.txt_q0,A_three_valid_all_same
high6973.txt_q1,A_three_valid_all_same
high6973.txt_q2,A_three_valid_all_same
high6973.txt_q3,A_three_valid_all_same
high7006.txt_q0,B_three_valid_exactly_two_same
high7006.txt_q1,A_three_valid_all_same
high7006.txt_q2,A_three_valid_all_same
high7037.txt_q0,A_three_valid_all_same
high7037.txt_q1,A_three_valid_all_same
high7056.txt_q0,A_three_valid_all_same
high7056.txt_q1,A_three_valid_all_same
high7056.txt_q2,A_three_valid_all_same
high7056.txt_q3,B_three_valid_exactly_two_same
high7083.txt_q0,A_three_valid_all_same
high7083.txt_q1,A_three_valid_all_same
high7083.txt_q2,A_three_valid_all_same
high7085.txt_q0,A_three_valid_all_same
high7085.txt_q1,A_three_valid_all_same
high7085.txt_q2,A_three_valid_all_same
high7101.txt_q0,A_three_valid_all_same
high7101.txt_q1,A_three_valid_all_same
high7101.txt_q2,A_three_valid_all_same
high7190.txt_q0,A_three_valid_all_same
high7190.txt_q1,A_three_valid_all_same
high7190.txt_q2,A_three_valid_all_same
high7190.txt_q3,A_three_valid_all_same
high7197.txt_q0,A_three_valid_all_same
high7197.txt_q1,B_three_valid_exactly_two_same
high7197.txt_q2,A_three_valid_all_same
high721.txt_q0,A_three_valid_all_same
high721.txt_q1,A_three_valid_all_same
high721.txt_q2,A_three_valid_all_same
high7218.txt_q0,A_three_valid_all_same
high7218.txt_q1,A_three_valid_all_same
high7218.txt_q2,A_three_valid_all_same
high7252.txt_q0,A_three_valid_all_same
high7252.txt_q1,A_three_valid_all_same
high7252.txt_q2,A_three_valid_all_same
high7271.txt_q0,A_three_valid_all_same
high7300.txt_q0,A_three_valid_all_same
high7300.txt_q1,A_three_valid_all_same
high7300.txt_q2,A_three_valid_all_same
high7363.txt_q0,A_three_valid_all_same
high7363.txt_q1,A_three_valid_all_same
high7363.txt_q2,A_three_valid_all_same
high7363.txt_q3,A_three_valid_all_same
high7418.txt_q0,A_three_valid_all_same
high7418.txt_q1,A_three_valid_all_same
high7418.txt_q2,A_three_valid_all_same
high7445.txt_q0,A_three_valid_all_same
high7445.txt_q1,A_three_valid_all_same
high7445.txt_q2,A_three_valid_all_same
high7445.txt_q3,A_three_valid_all_same
high7451.txt_q0,A_three_valid_all_same
high7451.txt_q1,A_three_valid_all_same
high7451.txt_q2,A_three_valid_all_same
high7451.txt_q3,A_three_valid_all_same
high7462.txt_q0,A_three_valid_all_same
high7462.txt_q1,A_three_valid_all_same
high7462.txt_q2,A_three_valid_all_same
high7462.txt_q3,A_three_valid_all_same
high7463.txt_q0,A_three_valid_all_same
high7463.txt_q1,A_three_valid_all_same
high7463.txt_q2,A_three_valid_all_same
high7481.txt_q0,A_three_valid_all_same
high7481.txt_q1,A_three_valid_all_same
high7481.txt_q2,A_three_valid_all_same
high7481.txt_q3,B_three_valid_exactly_two_same
high7487.txt_q0,A_three_valid_all_same
high7487.txt_q1,A_three_valid_all_same
high7487.txt_q2,A_three_valid_all_same
high7487.txt_q3,B_three_valid_exactly_two_same
high7487.txt_q4,A_three_valid_all_same
high7491.txt_q0,B_three_valid_exactly_two_same
high7491.txt_q1,A_three_valid_all_same
high7491.txt_q2,A_three_valid_all_same
high7491.txt_q3,A_three_valid_all_same
high7495.txt_q0,A_three_valid_all_same
high7495.txt_q1,A_three_valid_all_same
high7495.txt_q2,A_three_valid_all_same
high75.txt_q0,A_three_valid_all_same
high75.txt_q1,A_three_valid_all_same
high75.txt_q2,A_three_valid_all_same
high7514.txt_q0,A_three_valid_all_same
high7514.txt_q1,A_three_valid_all_same
high7514.txt_q2,B_three_valid_exactly_two_same
high7524.txt_q0,C_three_valid_all_different
high7524.txt_q1,B_three_valid_exactly_two_same
high7524.txt_q2,A_three_valid_all_same
high7574.txt_q0,A_three_valid_all_same
high7574.txt_q1,A_three_valid_all_same
high7574.txt_q2,A_three_valid_all_same
high7588.txt_q0,A_three_valid_all_same
high7588.txt_q1,A_three_valid_all_same
high7588.txt_q2,A_three_valid_all_same
high7588.txt_q3,A_three_valid_all_same
high7588.txt_q4,A_three_valid_all_same
high760.txt_q0,A_three_valid_all_same
high760.txt_q1,A_three_valid_all_same
high760.txt_q2,A_three_valid_all_same
high760.txt_q3,A_three_valid_all_same
high763.txt_q0,A_three_valid_all_same
high763.txt_q1,A_three_valid_all_same
high763.txt_q2,A_three_valid_all_same
high763.txt_q3,A_three_valid_all_same
high7637.txt_q0,A_three_valid_all_same
high7637.txt_q1,A_three_valid_all_same
high7639.txt_q0,A_three_valid_all_same
high7639.txt_q1,A_three_valid_all_same
high7648.txt_q0,A_three_valid_all_same
high7648.txt_q1,A_three_valid_all_same
high7648.txt_q2,A_three_valid_all_same
high7648.txt_q3,A_three_valid_all_same
high7652.txt_q0,A_three_valid_all_same
high7652.txt_q1,A_three_valid_all_same
high7652.txt_q2,A_three_valid_all_same
high7652.txt_q3,A_three_valid_all_same
high7652.txt_q4,A_three_valid_all_same
high7705.txt_q0,A_three_valid_all_same
high7705.txt_q1,B_three_valid_exactly_two_same
high7705.txt_q2,A_three_valid_all_same
high7705.txt_q3,A_three_valid_all_same
high7724.txt_q0,A_three_valid_all_same
high7724.txt_q1,A_three_valid_all_same
high7724.txt_q2,A_three_valid_all_same
high7733.txt_q0,A_three_valid_all_same
high7733.txt_q1,A_three_valid_all_same
high7745.txt_q0,A_three_valid_all_same
high7745.txt_q1,A_three_valid_all_same
high7745.txt_q2,B_three_valid_exactly_two_same
