question_id,n_attempts,n_correct,mean_correct,human_bucket,human_diff_score
11041,87,82,0.9425287356321839,Human-Easy,0.05747126436781613
11042,302,204,0.6754966887417219,Human-Mid,0.32450331125827814
11043,47,19,0.40425531914893614,Human-Mid,0.5957446808510638
11044,450,378,0.84,Human-Easy,0.16000000000000003
11045,125,115,0.92,Human-Easy,0.07999999999999996
11046,137,74,0.5401459854014599,Human-Mid,0.45985401459854014
11047,134,57,0.4253731343283582,Human-Mid,0.5746268656716418
11048,322,249,0.7732919254658385,Human-Mid,0.22670807453416153
11049,113,101,0.8938053097345132,Human-Easy,0.10619469026548678
11050,606,509,0.8399339933993399,Human-Easy,0.16006600660066006
11051,38,22,0.5789473684210527,Human-Mid,0.42105263157894735
11052,484,334,0.6900826446280992,Human-Mid,0.3099173553719008
11053,1935,1489,0.7695090439276486,Human-Mid,0.23049095607235137
11054,910,751,0.8252747252747252,Human-Easy,0.17472527472527477
11055,751,323,0.43009320905459386,Human-Mid,0.5699067909454061
11056,1275,553,0.4337254901960784,Human-Mid,0.5662745098039216
11057,1596,675,0.42293233082706766,Human-Mid,0.5770676691729324
11058,232,132,0.5689655172413793,Human-Mid,0.43103448275862066
11059,426,225,0.528169014084507,Human-Mid,0.471830985915493
11060,302,259,0.8576158940397351,Human-Easy,0.14238410596026485
11061,284,196,0.6901408450704225,Human-Mid,0.3098591549295775
11062,973,856,0.8797533401849948,Human-Easy,0.12024665981500515
11063,57,26,0.45614035087719296,Human-Mid,0.543859649122807
11064,111,94,0.8468468468468469,Human-Easy,0.15315315315315314
11065,47,24,0.5106382978723404,Human-Mid,0.4893617021276596
11066,889,635,0.7142857142857143,Human-Mid,0.2857142857142857
11067,182,68,0.37362637362637363,Human-Hard,0.6263736263736264
11068,150,86,0.5733333333333334,Human-Mid,0.42666666666666664
11069,57,42,0.7368421052631579,Human-Mid,0.26315789473684215
11070,399,243,0.6090225563909775,Human-Mid,0.39097744360902253
11071,706,237,0.3356940509915014,Human-Hard,0.6643059490084986
11072,919,677,0.7366702937976061,Human-Mid,0.26332970620239393
11073,191,161,0.8429319371727748,Human-Easy,0.15706806282722519
11074,49,30,0.6122448979591837,Human-Mid,0.3877551020408163
11075,55,34,0.6181818181818182,Human-Mid,0.38181818181818183
11076,949,761,0.8018967334035827,Human-Easy,0.1981032665964173
11077,50,38,0.76,Human-Mid,0.24
11078,56,49,0.875,Human-Easy,0.125
11079,128,106,0.828125,Human-Easy,0.171875
11080,800,462,0.5775,Human-Mid,0.4225
11081,107,92,0.8598130841121495,Human-Easy,0.14018691588785048
11082,180,79,0.4388888888888889,Human-Mid,0.5611111111111111
11083,314,93,0.2961783439490446,Human-Hard,0.7038216560509554
11084,92,73,0.7934782608695652,Human-Mid,0.2065217391304348
11085,291,216,0.7422680412371134,Human-Mid,0.25773195876288657
11086,2358,1237,0.5245971162001697,Human-Mid,0.4754028837998303
11087,432,345,0.7986111111111112,Human-Mid,0.20138888888888884
11088,109,86,0.7889908256880734,Human-Mid,0.21100917431192656
11089,78,68,0.8717948717948718,Human-Easy,0.1282051282051282
11090,259,187,0.722007722007722,Human-Mid,0.277992277992278
11091,193,156,0.8082901554404145,Human-Easy,0.1917098445595855
11092,241,195,0.8091286307053942,Human-Easy,0.1908713692946058
11093,233,153,0.6566523605150214,Human-Mid,0.3433476394849786
11094,1891,901,0.476467477525119,Human-Mid,0.523532522474881
11095,234,140,0.5982905982905983,Human-Mid,0.4017094017094017
11096,1576,1225,0.7772842639593909,Human-Mid,0.22271573604060912
11097,206,182,0.883495145631068,Human-Easy,0.11650485436893199
11098,86,74,0.8604651162790697,Human-Easy,0.13953488372093026
11099,437,287,0.6567505720823799,Human-Mid,0.34324942791762014
11100,67,46,0.6865671641791045,Human-Mid,0.31343283582089554
11101,37,15,0.40540540540540543,Human-Mid,0.5945945945945945
11102,496,432,0.8709677419354839,Human-Easy,0.12903225806451613
11103,2503,1517,0.6060727127447063,Human-Mid,0.3939272872552937
11104,1567,1287,0.8213146139119336,Human-Easy,0.1786853860880664
11105,764,275,0.3599476439790576,Human-Hard,0.6400523560209423
11106,500,355,0.71,Human-Mid,0.29000000000000004
11107,1883,876,0.46521508231545405,Human-Mid,0.534784917684546
11108,436,192,0.44036697247706424,Human-Mid,0.5596330275229358
11109,63,32,0.5079365079365079,Human-Mid,0.4920634920634921
11110,83,54,0.6506024096385542,Human-Mid,0.3493975903614458
11111,1594,1045,0.6555834378920954,Human-Mid,0.3444165621079046
11112,1233,505,0.4095701540957015,Human-Mid,0.5904298459042985
11113,58,36,0.6206896551724138,Human-Mid,0.3793103448275862
11114,810,571,0.7049382716049383,Human-Mid,0.29506172839506173
11115,534,439,0.8220973782771536,Human-Easy,0.17790262172284643
11116,62,48,0.7741935483870968,Human-Mid,0.22580645161290325
11117,382,318,0.8324607329842932,Human-Easy,0.16753926701570676
11118,686,573,0.8352769679300291,Human-Easy,0.16472303206997085
11119,245,111,0.4530612244897959,Human-Mid,0.5469387755102041
11120,71,25,0.352112676056338,Human-Hard,0.647887323943662
11121,163,147,0.901840490797546,Human-Easy,0.09815950920245398
11122,55,48,0.8727272727272727,Human-Easy,0.12727272727272732
11123,1220,540,0.4426229508196721,Human-Mid,0.5573770491803278
11124,407,271,0.6658476658476659,Human-Mid,0.33415233415233414
11125,1156,419,0.3624567474048443,Human-Hard,0.6375432525951557
11126,629,435,0.6915739268680445,Human-Mid,0.30842607313195547
11127,883,425,0.4813137032842582,Human-Mid,0.5186862967157417
11128,1028,946,0.9202334630350194,Human-Easy,0.0797665369649806
11129,115,60,0.5217391304347826,Human-Mid,0.4782608695652174
11130,57,54,0.9473684210526315,Human-Easy,0.052631578947368474
11131,55,35,0.6363636363636364,Human-Mid,0.36363636363636365
11132,238,206,0.865546218487395,Human-Easy,0.134453781512605
11133,81,68,0.8395061728395061,Human-Easy,0.16049382716049387
11134,942,364,0.386411889596603,Human-Hard,0.613588110403397
11135,282,235,0.8333333333333334,Human-Easy,0.16666666666666663
11136,572,429,0.75,Human-Mid,0.25
11137,410,318,0.775609756097561,Human-Mid,0.224390243902439
11138,72,49,0.6805555555555556,Human-Mid,0.3194444444444444
11139,40,21,0.525,Human-Mid,0.475
11140,722,348,0.481994459833795,Human-Mid,0.5180055401662049
11141,1747,1376,0.7876359473382942,Human-Mid,0.21236405266170577
11142,176,135,0.7670454545454546,Human-Mid,0.23295454545454541
11143,1288,1121,0.8703416149068323,Human-Easy,0.12965838509316774
11144,453,308,0.6799116997792495,Human-Mid,0.3200883002207505
11145,79,63,0.7974683544303798,Human-Mid,0.20253164556962022
11146,138,121,0.8768115942028986,Human-Easy,0.12318840579710144
11147,1188,983,0.8274410774410774,Human-Easy,0.17255892255892258
11148,47,45,0.9574468085106383,Human-Easy,0.04255319148936165
11149,228,151,0.6622807017543859,Human-Mid,0.3377192982456141
11150,179,135,0.7541899441340782,Human-Mid,0.24581005586592175
11151,89,75,0.8426966292134831,Human-Easy,0.1573033707865169
11152,1005,739,0.7353233830845771,Human-Mid,0.2646766169154229
11153,731,431,0.5896032831737346,Human-Mid,0.41039671682626544
11154,48,35,0.7291666666666666,Human-Mid,0.27083333333333337
11155,348,88,0.25287356321839083,Human-Hard,0.7471264367816092
11156,2136,1103,0.5163857677902621,Human-Mid,0.48361423220973787
11157,89,41,0.4606741573033708,Human-Mid,0.5393258426966292
11158,47,25,0.5319148936170213,Human-Mid,0.46808510638297873
11159,997,452,0.45336008024072216,Human-Mid,0.5466399197592778
11160,181,144,0.7955801104972375,Human-Mid,0.20441988950276246
11161,42,34,0.8095238095238095,Human-Easy,0.19047619047619047
11162,1077,709,0.6583101207056639,Human-Mid,0.34168987929433614
11163,1278,830,0.6494522691705791,Human-Mid,0.3505477308294209
11164,544,326,0.5992647058823529,Human-Mid,0.4007352941176471
11165,361,320,0.8864265927977839,Human-Easy,0.11357340720221609
11166,1418,711,0.501410437235543,Human-Mid,0.498589562764457
11167,456,322,0.706140350877193,Human-Mid,0.29385964912280704
11168,300,182,0.6066666666666667,Human-Mid,0.3933333333333333
11169,1944,1167,0.6003086419753086,Human-Mid,0.39969135802469136
11170,592,490,0.8277027027027027,Human-Easy,0.17229729729729726
11171,358,284,0.7932960893854749,Human-Mid,0.2067039106145251
11172,2124,1564,0.736346516007533,Human-Mid,0.263653483992467
11173,772,372,0.48186528497409326,Human-Mid,0.5181347150259068
11174,53,30,0.5660377358490566,Human-Mid,0.4339622641509434
11175,267,194,0.7265917602996255,Human-Mid,0.27340823970037453
11176,467,300,0.6423982869379015,Human-Mid,0.35760171306209854
11177,959,638,0.6652763295099061,Human-Mid,0.3347236704900939
11178,702,467,0.6652421652421653,Human-Mid,0.3347578347578347
11179,63,61,0.9682539682539683,Human-Easy,0.031746031746031744
11180,1590,762,0.47924528301886793,Human-Mid,0.5207547169811321
11181,105,55,0.5238095238095238,Human-Mid,0.47619047619047616
11182,1659,823,0.4960819770946353,Human-Mid,0.5039180229053647
11183,2088,1314,0.6293103448275862,Human-Mid,0.3706896551724138
11184,247,196,0.7935222672064778,Human-Mid,0.20647773279352222
11185,1844,1248,0.6767895878524945,Human-Mid,0.32321041214750545
11186,303,198,0.6534653465346535,Human-Mid,0.3465346534653465
11187,1040,494,0.475,Human-Mid,0.525
11188,117,109,0.9316239316239316,Human-Easy,0.06837606837606836
11189,83,76,0.9156626506024096,Human-Easy,0.08433734939759041
11190,199,116,0.5829145728643216,Human-Mid,0.4170854271356784
11191,134,93,0.6940298507462687,Human-Mid,0.30597014925373134
11192,649,355,0.5469953775038521,Human-Mid,0.4530046224961479
11193,1443,476,0.32986832986832987,Human-Hard,0.6701316701316702
11194,89,41,0.4606741573033708,Human-Mid,0.5393258426966292
11195,86,64,0.7441860465116279,Human-Mid,0.2558139534883721
11196,35,32,0.9142857142857143,Human-Easy,0.08571428571428574
11197,373,341,0.9142091152815014,Human-Easy,0.0857908847184986
11198,412,323,0.7839805825242718,Human-Mid,0.21601941747572817
11199,908,542,0.5969162995594713,Human-Mid,0.40308370044052866
11200,114,77,0.6754385964912281,Human-Mid,0.32456140350877194
11201,308,247,0.801948051948052,Human-Easy,0.19805194805194803
11202,494,286,0.5789473684210527,Human-Mid,0.42105263157894735
11203,65,35,0.5384615384615384,Human-Mid,0.46153846153846156
11204,1662,1085,0.6528279181708785,Human-Mid,0.3471720818291215
11205,399,239,0.5989974937343359,Human-Mid,0.40100250626566414
11206,136,106,0.7794117647058824,Human-Mid,0.22058823529411764
11207,502,447,0.8904382470119522,Human-Easy,0.10956175298804782
11208,1633,1002,0.6135946111451317,Human-Mid,0.3864053888548683
11209,2431,1706,0.7017688194158782,Human-Mid,0.2982311805841218
11210,753,421,0.5590969455511288,Human-Mid,0.44090305444887123
11211,205,136,0.6634146341463415,Human-Mid,0.3365853658536585
11212,104,93,0.8942307692307693,Human-Easy,0.10576923076923073
11213,983,749,0.7619532044760936,Human-Mid,0.2380467955239064
11214,544,301,0.5533088235294118,Human-Mid,0.4466911764705882
11215,125,120,0.96,Human-Easy,0.040000000000000036
11216,1854,1207,0.6510248112189859,Human-Mid,0.3489751887810141
11217,963,613,0.6365524402907581,Human-Mid,0.3634475597092419
11218,513,208,0.40545808966861596,Human-Mid,0.594541910331384
11219,62,50,0.8064516129032258,Human-Easy,0.19354838709677424
11220,1180,520,0.4406779661016949,Human-Mid,0.5593220338983051
11221,112,73,0.6517857142857143,Human-Mid,0.3482142857142857
11222,330,121,0.36666666666666664,Human-Hard,0.6333333333333333
11223,1227,1057,0.8614506927465363,Human-Easy,0.1385493072534637
11224,730,474,0.6493150684931507,Human-Mid,0.3506849315068493
11225,1285,937,0.7291828793774319,Human-Mid,0.27081712062256813
11226,440,359,0.8159090909090909,Human-Easy,0.18409090909090908
11227,83,38,0.4578313253012048,Human-Mid,0.5421686746987953
11228,66,64,0.9696969696969697,Human-Easy,0.030303030303030276
11229,749,354,0.472630173564753,Human-Mid,0.527369826435247
11230,85,47,0.5529411764705883,Human-Mid,0.44705882352941173
11231,166,99,0.5963855421686747,Human-Mid,0.4036144578313253
11232,242,225,0.9297520661157025,Human-Easy,0.07024793388429751
11233,122,101,0.8278688524590164,Human-Easy,0.17213114754098358
11234,850,689,0.8105882352941176,Human-Easy,0.1894117647058824
11235,494,287,0.5809716599190283,Human-Mid,0.4190283400809717
11236,50,42,0.84,Human-Easy,0.16000000000000003
11237,650,403,0.62,Human-Mid,0.38
11238,84,70,0.8333333333333334,Human-Easy,0.16666666666666663
11239,233,197,0.8454935622317596,Human-Easy,0.15450643776824036
11240,843,438,0.5195729537366548,Human-Mid,0.4804270462633452
11241,124,52,0.41935483870967744,Human-Mid,0.5806451612903225
11242,140,111,0.7928571428571428,Human-Mid,0.20714285714285718
11243,93,34,0.3655913978494624,Human-Hard,0.6344086021505376
11244,71,50,0.704225352112676,Human-Mid,0.295774647887324
11245,622,310,0.4983922829581994,Human-Mid,0.5016077170418006
11246,295,148,0.5016949152542373,Human-Mid,0.49830508474576274
11247,65,49,0.7538461538461538,Human-Mid,0.24615384615384617
11248,1575,643,0.40825396825396826,Human-Mid,0.5917460317460317
11249,1462,797,0.5451436388508892,Human-Mid,0.45485636114911077
11250,176,125,0.7102272727272727,Human-Mid,0.2897727272727273
11251,331,272,0.8217522658610272,Human-Easy,0.17824773413897277
11252,2051,1234,0.6016577279375914,Human-Mid,0.3983422720624086
11253,84,59,0.7023809523809523,Human-Mid,0.29761904761904767
11254,501,286,0.5708582834331337,Human-Mid,0.4291417165668663
11255,955,522,0.5465968586387434,Human-Mid,0.4534031413612566
11256,63,24,0.38095238095238093,Human-Hard,0.6190476190476191
11257,762,449,0.589238845144357,Human-Mid,0.410761154855643
11258,458,248,0.5414847161572053,Human-Mid,0.4585152838427947
11259,49,44,0.8979591836734694,Human-Easy,0.10204081632653061
11260,503,290,0.5765407554671969,Human-Mid,0.42345924453280315
11261,456,411,0.9013157894736842,Human-Easy,0.09868421052631582
11262,1030,684,0.6640776699029126,Human-Mid,0.3359223300970874
11263,868,501,0.5771889400921659,Human-Mid,0.4228110599078341
11264,48,32,0.6666666666666666,Human-Mid,0.33333333333333337
11265,354,198,0.559322033898305,Human-Mid,0.44067796610169496
11266,97,90,0.9278350515463918,Human-Easy,0.07216494845360821
11267,82,59,0.7195121951219512,Human-Mid,0.2804878048780488
11268,60,37,0.6166666666666667,Human-Mid,0.3833333333333333
11269,97,95,0.979381443298969,Human-Easy,0.020618556701030966
11270,445,303,0.6808988764044944,Human-Mid,0.3191011235955056
11271,1461,675,0.4620123203285421,Human-Mid,0.5379876796714579
11272,101,63,0.6237623762376238,Human-Mid,0.37623762376237624
11273,132,119,0.9015151515151515,Human-Easy,0.09848484848484851
11274,760,338,0.44473684210526315,Human-Mid,0.5552631578947369
11275,135,129,0.9555555555555556,Human-Easy,0.0444444444444444
11276,1373,623,0.4537509104151493,Human-Mid,0.5462490895848506
11277,58,40,0.6896551724137931,Human-Mid,0.31034482758620685
11278,567,422,0.7442680776014109,Human-Mid,0.2557319223985891
11279,1153,505,0.43798785776235905,Human-Mid,0.562012142237641
11280,217,80,0.3686635944700461,Human-Hard,0.631336405529954
11281,161,118,0.7329192546583851,Human-Mid,0.26708074534161486
11282,177,146,0.8248587570621468,Human-Easy,0.17514124293785316
11283,186,104,0.5591397849462365,Human-Mid,0.4408602150537635
11284,356,300,0.8426966292134831,Human-Easy,0.1573033707865169
11285,2428,1977,0.8142504118616145,Human-Easy,0.1857495881383855
11286,117,77,0.6581196581196581,Human-Mid,0.3418803418803419
11287,942,612,0.6496815286624203,Human-Mid,0.35031847133757965
11288,255,99,0.38823529411764707,Human-Hard,0.611764705882353
11289,690,486,0.7043478260869566,Human-Mid,0.29565217391304344
11290,216,199,0.9212962962962963,Human-Easy,0.07870370370370372
11291,399,282,0.706766917293233,Human-Mid,0.29323308270676696
11292,354,219,0.6186440677966102,Human-Mid,0.3813559322033898
11293,1509,872,0.5778661365142479,Human-Mid,0.4221338634857521
11294,99,66,0.6666666666666666,Human-Mid,0.33333333333333337
11295,1328,898,0.6762048192771084,Human-Mid,0.3237951807228916
11296,57,42,0.7368421052631579,Human-Mid,0.26315789473684215
11297,3001,572,0.19060313228923692,Human-Hard,0.809396867710763
11298,45,28,0.6222222222222222,Human-Mid,0.37777777777777777
11299,352,229,0.6505681818181818,Human-Mid,0.34943181818181823
11300,114,92,0.8070175438596491,Human-Easy,0.19298245614035092
11301,262,161,0.6145038167938931,Human-Mid,0.3854961832061069
11302,965,698,0.7233160621761658,Human-Mid,0.27668393782383416
11303,878,725,0.8257403189066059,Human-Easy,0.17425968109339407
11304,876,651,0.7431506849315068,Human-Mid,0.2568493150684932
11305,1276,676,0.5297805642633229,Human-Mid,0.4702194357366771
11306,1039,822,0.7911453320500481,Human-Mid,0.2088546679499519
11307,475,344,0.7242105263157895,Human-Mid,0.2757894736842105
11308,246,103,0.4186991869918699,Human-Mid,0.5813008130081301
11309,53,28,0.5283018867924528,Human-Mid,0.4716981132075472
11310,40,38,0.95,Human-Easy,0.050000000000000044
11311,456,330,0.7236842105263158,Human-Mid,0.2763157894736842
11312,198,154,0.7777777777777778,Human-Mid,0.2222222222222222
11313,118,39,0.3305084745762712,Human-Hard,0.6694915254237288
11314,1877,1332,0.7096430474160895,Human-Mid,0.2903569525839105
11315,114,60,0.5263157894736842,Human-Mid,0.4736842105263158
11316,234,206,0.8803418803418803,Human-Easy,0.11965811965811968
11317,1637,1418,0.8662186927306048,Human-Easy,0.1337813072693952
11318,483,414,0.8571428571428571,Human-Easy,0.1428571428571429
11319,40,11,0.275,Human-Hard,0.725
11320,512,269,0.525390625,Human-Mid,0.474609375
11321,385,192,0.4987012987012987,Human-Mid,0.5012987012987014
11322,164,83,0.5060975609756098,Human-Mid,0.49390243902439024
11323,99,84,0.8484848484848485,Human-Easy,0.1515151515151515
11324,1076,824,0.7657992565055762,Human-Mid,0.23420074349442377
11325,64,64,1.0,Human-Easy,0.0
11326,1759,1397,0.7942012507106311,Human-Mid,0.20579874928936892
11327,104,45,0.4326923076923077,Human-Mid,0.5673076923076923
11328,383,302,0.7885117493472585,Human-Mid,0.21148825065274146
11329,67,19,0.2835820895522388,Human-Hard,0.7164179104477613
11330,631,526,0.8335974643423137,Human-Easy,0.16640253565768626
11331,851,579,0.6803760282021152,Human-Mid,0.3196239717978848
11332,950,729,0.7673684210526316,Human-Mid,0.2326315789473684
11333,191,152,0.7958115183246073,Human-Mid,0.20418848167539272
11334,520,431,0.8288461538461539,Human-Easy,0.1711538461538461
11335,152,97,0.6381578947368421,Human-Mid,0.36184210526315785
11336,65,49,0.7538461538461538,Human-Mid,0.24615384615384617
11337,152,89,0.5855263157894737,Human-Mid,0.4144736842105263
11338,1149,623,0.5422106179286336,Human-Mid,0.45778938207136644
11339,705,571,0.8099290780141843,Human-Easy,0.19007092198581566
11340,326,238,0.7300613496932515,Human-Mid,0.26993865030674846
11341,3856,2970,0.7702282157676349,Human-Mid,0.2297717842323651
11342,95,89,0.9368421052631579,Human-Easy,0.06315789473684208
11343,83,54,0.6506024096385542,Human-Mid,0.3493975903614458
11344,547,440,0.8043875685557587,Human-Easy,0.19561243144424134
11345,1703,1094,0.6423957721667646,Human-Mid,0.3576042278332354
11346,47,42,0.8936170212765957,Human-Easy,0.1063829787234043
11347,200,169,0.845,Human-Easy,0.15500000000000003
11348,908,789,0.8689427312775331,Human-Easy,0.13105726872246692
11349,473,278,0.587737843551797,Human-Mid,0.41226215644820297
11350,1180,678,0.5745762711864407,Human-Mid,0.4254237288135593
11351,885,492,0.5559322033898305,Human-Mid,0.4440677966101695
11352,86,73,0.8488372093023255,Human-Easy,0.15116279069767447
11353,57,55,0.9649122807017544,Human-Easy,0.03508771929824561
11354,798,312,0.39097744360902253,Human-Hard,0.6090225563909775
11355,73,58,0.7945205479452054,Human-Mid,0.20547945205479456
11356,202,96,0.4752475247524752,Human-Mid,0.5247524752475248
11357,57,37,0.6491228070175439,Human-Mid,0.3508771929824561
11358,2156,1084,0.5027829313543599,Human-Mid,0.4972170686456401
11359,1988,961,0.4834004024144869,Human-Mid,0.5165995975855131
11360,908,716,0.788546255506608,Human-Mid,0.21145374449339205
11361,45,23,0.5111111111111111,Human-Mid,0.48888888888888893
11362,235,222,0.9446808510638298,Human-Easy,0.05531914893617018
11363,1205,769,0.6381742738589211,Human-Mid,0.3618257261410789
11364,105,99,0.9428571428571428,Human-Easy,0.05714285714285716
11365,937,299,0.31910352187833513,Human-Hard,0.6808964781216649
11366,113,91,0.8053097345132744,Human-Easy,0.19469026548672563
11367,48,41,0.8541666666666666,Human-Easy,0.14583333333333337
11368,148,93,0.6283783783783784,Human-Mid,0.3716216216216216
11369,833,710,0.8523409363745498,Human-Easy,0.14765906362545023
11370,45,33,0.7333333333333333,Human-Mid,0.2666666666666667
11371,852,676,0.7934272300469484,Human-Mid,0.20657276995305163
11372,220,163,0.740909090909091,Human-Mid,0.25909090909090904
11373,86,67,0.7790697674418605,Human-Mid,0.22093023255813948
11374,44,35,0.7954545454545454,Human-Mid,0.20454545454545459
11375,43,43,1.0,Human-Easy,0.0
11376,44,30,0.6818181818181818,Human-Mid,0.31818181818181823
11377,251,211,0.8406374501992032,Human-Easy,0.15936254980079678
11378,487,307,0.6303901437371663,Human-Mid,0.3696098562628337
11379,590,450,0.7627118644067796,Human-Mid,0.23728813559322037
11380,73,35,0.4794520547945205,Human-Mid,0.5205479452054795
11381,80,60,0.75,Human-Mid,0.25
11382,899,500,0.5561735261401557,Human-Mid,0.4438264738598443
11383,144,67,0.4652777777777778,Human-Mid,0.5347222222222222
11384,1606,716,0.44582814445828145,Human-Mid,0.5541718555417185
11385,144,97,0.6736111111111112,Human-Mid,0.32638888888888884
11386,519,353,0.6801541425818882,Human-Mid,0.3198458574181118
11387,1558,949,0.6091142490372272,Human-Mid,0.3908857509627728
11388,561,327,0.5828877005347594,Human-Mid,0.41711229946524064
11389,49,22,0.4489795918367347,Human-Mid,0.5510204081632653
11390,93,81,0.8709677419354839,Human-Easy,0.12903225806451613
11391,97,58,0.5979381443298969,Human-Mid,0.4020618556701031
11392,826,320,0.387409200968523,Human-Hard,0.612590799031477
11393,805,476,0.591304347826087,Human-Mid,0.408695652173913
11394,1295,879,0.6787644787644788,Human-Mid,0.32123552123552124
11395,1030,780,0.7572815533980582,Human-Mid,0.24271844660194175
11396,64,36,0.5625,Human-Mid,0.4375
11397,559,375,0.6708407871198568,Human-Mid,0.32915921288014316
11398,527,309,0.5863377609108159,Human-Mid,0.4136622390891841
11399,290,188,0.6482758620689655,Human-Mid,0.3517241379310345
11400,235,137,0.5829787234042553,Human-Mid,0.4170212765957447
11401,259,213,0.8223938223938224,Human-Easy,0.17760617760617758
11402,43,35,0.813953488372093,Human-Easy,0.18604651162790697
11403,425,224,0.5270588235294118,Human-Mid,0.4729411764705882
11404,936,473,0.5053418803418803,Human-Mid,0.4946581196581197
11405,168,53,0.31547619047619047,Human-Hard,0.6845238095238095
11406,856,383,0.44742990654205606,Human-Mid,0.552570093457944
11407,825,505,0.6121212121212121,Human-Mid,0.38787878787878793
11408,44,32,0.7272727272727273,Human-Mid,0.2727272727272727
11409,1990,833,0.4185929648241206,Human-Mid,0.5814070351758793
11410,110,68,0.6181818181818182,Human-Mid,0.38181818181818183
11411,384,192,0.5,Human-Mid,0.5
11412,946,824,0.8710359408033826,Human-Easy,0.12896405919661735
11413,219,94,0.4292237442922374,Human-Mid,0.5707762557077626
11414,949,832,0.8767123287671232,Human-Easy,0.12328767123287676
11415,47,38,0.8085106382978723,Human-Easy,0.19148936170212771
11416,637,328,0.5149136577708007,Human-Mid,0.48508634222919933
11417,109,83,0.7614678899082569,Human-Mid,0.23853211009174313
11418,2877,1842,0.6402502606882169,Human-Mid,0.3597497393117831
11419,214,211,0.985981308411215,Human-Easy,0.014018691588784993
11420,44,33,0.75,Human-Mid,0.25
11421,152,91,0.5986842105263158,Human-Mid,0.4013157894736842
11422,898,557,0.6202672605790646,Human-Mid,0.37973273942093544
11423,206,138,0.6699029126213593,Human-Mid,0.33009708737864074
11424,445,300,0.6741573033707865,Human-Mid,0.3258426966292135
11425,404,225,0.556930693069307,Human-Mid,0.443069306930693
11426,205,161,0.7853658536585366,Human-Mid,0.21463414634146338
11427,108,89,0.8240740740740741,Human-Easy,0.17592592592592593
11428,3835,1275,0.3324641460234681,Human-Hard,0.6675358539765319
11429,1092,778,0.7124542124542125,Human-Mid,0.2875457875457875
11430,77,48,0.6233766233766234,Human-Mid,0.37662337662337664
11431,1394,882,0.6327116212338594,Human-Mid,0.3672883787661406
11432,199,125,0.628140703517588,Human-Mid,0.371859296482412
11433,623,459,0.7367576243980738,Human-Mid,0.2632423756019262
11434,841,412,0.48989298454221164,Human-Mid,0.5101070154577884
11435,170,147,0.8647058823529412,Human-Easy,0.1352941176470588
11436,261,135,0.5172413793103449,Human-Mid,0.48275862068965514
11437,148,141,0.9527027027027027,Human-Easy,0.04729729729729726
11438,634,420,0.6624605678233438,Human-Mid,0.33753943217665616
11439,682,513,0.7521994134897361,Human-Mid,0.24780058651026393
11440,510,385,0.7549019607843137,Human-Mid,0.2450980392156863
11441,188,148,0.7872340425531915,Human-Mid,0.21276595744680848
11442,1764,1050,0.5952380952380952,Human-Mid,0.40476190476190477
11443,608,486,0.7993421052631579,Human-Mid,0.20065789473684215
11444,640,284,0.44375,Human-Mid,0.55625
11445,581,280,0.4819277108433735,Human-Mid,0.5180722891566265
11446,354,288,0.8135593220338984,Human-Easy,0.18644067796610164
11447,269,230,0.8550185873605948,Human-Easy,0.14498141263940523
11448,530,314,0.5924528301886792,Human-Mid,0.4075471698113208
11449,839,707,0.8426698450536353,Human-Easy,0.1573301549463647
11450,1326,717,0.5407239819004525,Human-Mid,0.45927601809954754
11451,240,144,0.6,Human-Mid,0.4
11452,537,252,0.4692737430167598,Human-Mid,0.5307262569832403
11453,184,120,0.6521739130434783,Human-Mid,0.34782608695652173
11454,2278,1123,0.4929762949956102,Human-Mid,0.5070237050043898
11455,94,58,0.6170212765957447,Human-Mid,0.3829787234042553
11456,2134,619,0.2900656044985942,Human-Hard,0.7099343955014058
11457,323,97,0.30030959752321984,Human-Hard,0.6996904024767802
11458,145,106,0.7310344827586207,Human-Mid,0.2689655172413793
11459,104,85,0.8173076923076923,Human-Easy,0.1826923076923077
11460,44,37,0.8409090909090909,Human-Easy,0.15909090909090906
11461,276,229,0.8297101449275363,Human-Easy,0.17028985507246375
11462,148,115,0.777027027027027,Human-Mid,0.22297297297297303
11463,63,21,0.3333333333333333,Human-Hard,0.6666666666666667
11464,537,451,0.839851024208566,Human-Easy,0.16014897579143395
11465,244,134,0.5491803278688525,Human-Mid,0.4508196721311475
11466,1764,934,0.5294784580498866,Human-Mid,0.4705215419501134
11467,108,95,0.8796296296296297,Human-Easy,0.12037037037037035
11468,258,165,0.6395348837209303,Human-Mid,0.36046511627906974
11469,256,141,0.55078125,Human-Mid,0.44921875
11470,1119,945,0.8445040214477212,Human-Easy,0.1554959785522788
11471,1948,786,0.40349075975359344,Human-Mid,0.5965092402464065
11472,72,49,0.6805555555555556,Human-Mid,0.3194444444444444
11473,1755,1313,0.7481481481481481,Human-Mid,0.2518518518518519
11474,753,314,0.4169986719787517,Human-Mid,0.5830013280212483
11475,482,369,0.7655601659751037,Human-Mid,0.23443983402489632
11476,145,95,0.6551724137931034,Human-Mid,0.3448275862068966
11477,2680,1635,0.6100746268656716,Human-Mid,0.3899253731343284
11478,395,194,0.4911392405063291,Human-Mid,0.5088607594936709
11479,1338,946,0.7070254110612855,Human-Mid,0.29297458893871453
11480,1420,806,0.5676056338028169,Human-Mid,0.4323943661971831
11481,421,291,0.6912114014251781,Human-Mid,0.3087885985748219
