question_id,n_attempts,n_correct,mean_correct,human_bucket,human_diff_score,bridge
15840,193,123,0.6373056994818653,Human-Mid,0.3626943005181346,EeDi
15841,42,33,0.7857142857142857,Human-Mid,0.2142857142857143,EeDi
15842,179,98,0.547486033519553,Human-Mid,0.4525139664804469,EeDi
15843,286,184,0.6433566433566433,Human-Mid,0.3566433566433566,EeDi
15844,1081,814,0.7530064754856615,Human-Mid,0.2469935245143385,EeDi
15845,609,342,0.5615763546798029,Human-Mid,0.438423645320197,EeDi
15846,394,294,0.7461928934010152,Human-Mid,0.2538071065989847,EeDi
15847,1014,757,0.7465483234714004,Human-Mid,0.2534516765285995,EeDi
15848,547,437,0.7989031078610603,Human-Mid,0.2010968921389396,EeDi
15849,267,169,0.6329588014981273,Human-Mid,0.3670411985018726,EeDi
15850,789,656,0.8314321926489227,Human-Easy,0.1685678073510773,EeDi
15851,1587,1091,0.6874606175173283,Human-Mid,0.3125393824826716,EeDi
15852,1786,1112,0.6226203807390818,Human-Mid,0.3773796192609182,EeDi
15853,131,89,0.6793893129770993,Human-Mid,0.3206106870229007,EeDi
15854,2242,648,0.2890276538804638,Human-Hard,0.7109723461195361,EeDi
15855,500,365,0.73,Human-Mid,0.27,EeDi
15856,951,570,0.5993690851735016,Human-Mid,0.4006309148264984,EeDi
15857,44,26,0.5909090909090909,Human-Mid,0.409090909090909,EeDi
15858,468,441,0.9423076923076924,Human-Easy,0.0576923076923077,EeDi
15859,260,245,0.9423076923076924,Human-Easy,0.0576923076923077,EeDi
15860,247,181,0.7327935222672065,Human-Mid,0.2672064777327935,EeDi
15861,369,262,0.7100271002710027,Human-Mid,0.2899728997289973,EeDi
15862,2448,2015,0.8231209150326797,Human-Easy,0.1768790849673203,EeDi
15863,172,136,0.7906976744186046,Human-Mid,0.2093023255813954,EeDi
15864,186,87,0.4677419354838709,Human-Mid,0.532258064516129,EeDi
15865,675,551,0.8162962962962963,Human-Easy,0.1837037037037037,EeDi
15866,365,161,0.4410958904109589,Human-Mid,0.558904109589041,EeDi
15867,214,142,0.6635514018691588,Human-Mid,0.3364485981308411,EeDi
15868,814,607,0.7457002457002457,Human-Mid,0.2542997542997542,EeDi
15869,189,130,0.6878306878306878,Human-Mid,0.3121693121693122,EeDi
15870,254,162,0.6377952755905512,Human-Mid,0.3622047244094488,EeDi
15871,837,781,0.933094384707288,Human-Easy,0.0669056152927121,EeDi
15872,170,139,0.8176470588235294,Human-Easy,0.1823529411764706,EeDi
15873,1227,796,0.6487367563162184,Human-Mid,0.3512632436837816,EeDi
15874,772,570,0.7383419689119171,Human-Mid,0.2616580310880829,EeDi
15875,438,202,0.4611872146118721,Human-Mid,0.5388127853881279,EeDi
15876,1711,1421,0.8305084745762712,Human-Easy,0.1694915254237288,EeDi
15877,995,566,0.5688442211055277,Human-Mid,0.4311557788944723,EeDi
15878,956,330,0.3451882845188284,Human-Hard,0.6548117154811716,EeDi
15879,139,77,0.5539568345323741,Human-Mid,0.4460431654676259,EeDi
15880,1598,899,0.5625782227784731,Human-Mid,0.4374217772215268,EeDi
15881,1347,659,0.4892353377876763,Human-Mid,0.5107646622123236,EeDi
15882,93,57,0.6129032258064516,Human-Mid,0.3870967741935484,EeDi
15883,73,56,0.7671232876712328,Human-Mid,0.2328767123287671,EeDi
15884,253,205,0.8102766798418972,Human-Easy,0.1897233201581027,EeDi
15885,59,45,0.7627118644067796,Human-Mid,0.2372881355932203,EeDi
15886,1714,1157,0.6750291715285881,Human-Mid,0.3249708284714119,EeDi
15887,326,268,0.8220858895705522,Human-Easy,0.1779141104294478,EeDi
15888,447,293,0.6554809843400448,Human-Mid,0.3445190156599552,EeDi
15889,247,222,0.8987854251012146,Human-Easy,0.1012145748987853,EeDi
15890,2365,1562,0.6604651162790698,Human-Mid,0.3395348837209302,EeDi
15891,235,149,0.6340425531914894,Human-Mid,0.3659574468085106,EeDi
15892,150,109,0.7266666666666667,Human-Mid,0.2733333333333333,EeDi
15893,2753,1910,0.6937885942608064,Human-Mid,0.3062114057391936,EeDi
15894,50,28,0.56,Human-Mid,0.4399999999999999,EeDi
15895,242,141,0.5826446280991735,Human-Mid,0.4173553719008265,EeDi
15896,61,44,0.7213114754098361,Human-Mid,0.2786885245901639,EeDi
15897,230,119,0.5173913043478261,Human-Mid,0.4826086956521739,EeDi
15898,174,135,0.7758620689655172,Human-Mid,0.2241379310344827,EeDi
15899,653,282,0.4318529862174579,Human-Mid,0.5681470137825422,EeDi
15900,475,292,0.6147368421052631,Human-Mid,0.3852631578947368,EeDi
15901,1103,874,0.7923844061650045,Human-Mid,0.2076155938349955,EeDi
15902,116,89,0.7672413793103449,Human-Mid,0.2327586206896551,EeDi
15903,49,32,0.6530612244897959,Human-Mid,0.3469387755102041,EeDi
15904,133,108,0.8120300751879699,Human-Easy,0.1879699248120301,EeDi
15905,284,230,0.8098591549295775,Human-Easy,0.1901408450704225,EeDi
15906,595,372,0.6252100840336134,Human-Mid,0.3747899159663865,EeDi
15907,398,106,0.2663316582914573,Human-Hard,0.7336683417085428,EeDi
15908,46,39,0.8478260869565217,Human-Easy,0.1521739130434782,EeDi
15909,798,443,0.5551378446115288,Human-Mid,0.4448621553884712,EeDi
15910,1356,1008,0.7433628318584071,Human-Mid,0.2566371681415929,EeDi
15911,2149,827,0.3848301535597953,Human-Hard,0.6151698464402047,EeDi
15912,1863,1087,0.583467525496511,Human-Mid,0.4165324745034889,EeDi
15913,77,50,0.6493506493506493,Human-Mid,0.3506493506493506,EeDi
15914,94,67,0.7127659574468085,Human-Mid,0.2872340425531915,EeDi
15915,2322,1884,0.8113695090439277,Human-Easy,0.1886304909560723,EeDi
15916,145,119,0.8206896551724138,Human-Easy,0.1793103448275862,EeDi
15917,67,39,0.582089552238806,Human-Mid,0.417910447761194,EeDi
15918,1234,832,0.6742301458670988,Human-Mid,0.3257698541329011,EeDi
15919,1286,875,0.6804043545878694,Human-Mid,0.3195956454121306,EeDi
15920,564,404,0.7163120567375887,Human-Mid,0.2836879432624113,EeDi
15921,108,66,0.6111111111111112,Human-Mid,0.3888888888888888,EeDi
15922,62,22,0.3548387096774194,Human-Hard,0.6451612903225806,EeDi
15923,192,122,0.6354166666666666,Human-Mid,0.3645833333333333,EeDi
15924,88,58,0.6590909090909091,Human-Mid,0.3409090909090909,EeDi
15925,1621,1092,0.6736582356570019,Human-Mid,0.3263417643429981,EeDi
15926,102,96,0.9411764705882352,Human-Easy,0.0588235294117647,EeDi
15927,1232,421,0.3417207792207792,Human-Hard,0.6582792207792207,EeDi
15928,2812,1560,0.5547652916073968,Human-Mid,0.4452347083926031,EeDi
15929,486,321,0.6604938271604939,Human-Mid,0.3395061728395061,EeDi
15930,126,116,0.9206349206349206,Human-Easy,0.0793650793650794,EeDi
15931,157,117,0.7452229299363057,Human-Mid,0.2547770700636943,EeDi
15932,51,33,0.6470588235294118,Human-Mid,0.3529411764705882,EeDi
15933,1013,791,0.7808489634748272,Human-Mid,0.2191510365251727,EeDi
15934,95,48,0.5052631578947369,Human-Mid,0.4947368421052631,EeDi
15935,761,643,0.8449408672798949,Human-Easy,0.155059132720105,EeDi
15936,233,179,0.7682403433476395,Human-Mid,0.2317596566523605,EeDi
15937,180,127,0.7055555555555556,Human-Mid,0.2944444444444444,EeDi
15938,67,29,0.4328358208955223,Human-Mid,0.5671641791044777,EeDi
15939,873,556,0.6368843069873997,Human-Mid,0.3631156930126002,EeDi
15940,169,112,0.6627218934911243,Human-Mid,0.3372781065088757,EeDi
15941,1032,469,0.4544573643410852,Human-Mid,0.5455426356589148,EeDi
15942,1845,1482,0.8032520325203252,Human-Easy,0.1967479674796748,EeDi
15943,137,73,0.5328467153284672,Human-Mid,0.4671532846715328,EeDi
15944,580,535,0.9224137931034484,Human-Easy,0.0775862068965517,EeDi
15945,1138,603,0.5298769771528998,Human-Mid,0.4701230228471001,EeDi
15946,396,346,0.8737373737373737,Human-Easy,0.1262626262626263,EeDi
15947,786,581,0.7391857506361323,Human-Mid,0.2608142493638676,EeDi
15948,82,58,0.7073170731707317,Human-Mid,0.2926829268292683,EeDi
15949,2246,1228,0.5467497773820125,Human-Mid,0.4532502226179875,EeDi
15950,1325,1098,0.8286792452830188,Human-Easy,0.1713207547169811,EeDi
15951,131,92,0.7022900763358778,Human-Mid,0.2977099236641222,EeDi
15952,2167,1672,0.7715736040609137,Human-Mid,0.2284263959390863,EeDi
15953,107,99,0.9252336448598132,Human-Easy,0.0747663551401869,EeDi
15954,95,75,0.7894736842105263,Human-Mid,0.2105263157894736,EeDi
15955,74,51,0.6891891891891891,Human-Mid,0.3108108108108108,EeDi
15956,644,369,0.5729813664596274,Human-Mid,0.4270186335403726,EeDi
15957,1892,1168,0.6173361522198731,Human-Mid,0.3826638477801268,EeDi
15958,78,57,0.7307692307692307,Human-Mid,0.2692307692307693,EeDi
15959,433,196,0.4526558891454965,Human-Mid,0.5473441108545034,EeDi
15960,64,24,0.375,Human-Hard,0.625,EeDi
15961,104,52,0.5,Human-Mid,0.5,EeDi
15962,1485,891,0.6,Human-Mid,0.4,EeDi
15963,220,204,0.9272727272727272,Human-Easy,0.0727272727272727,EeDi
15964,524,324,0.6183206106870229,Human-Mid,0.381679389312977,EeDi
15965,270,196,0.725925925925926,Human-Mid,0.274074074074074,EeDi
15966,773,564,0.7296248382923674,Human-Mid,0.2703751617076326,EeDi
15967,1214,679,0.5593080724876441,Human-Mid,0.4406919275123558,EeDi
15968,206,159,0.7718446601941747,Human-Mid,0.2281553398058252,EeDi
15969,342,218,0.6374269005847953,Human-Mid,0.3625730994152046,EeDi
15970,469,295,0.6289978678038379,Human-Mid,0.371002132196162,EeDi
15971,234,190,0.811965811965812,Human-Easy,0.188034188034188,EeDi
15972,61,56,0.918032786885246,Human-Easy,0.081967213114754,EeDi
15973,1462,932,0.6374829001367989,Human-Mid,0.3625170998632011,EeDi
15974,838,383,0.4570405727923627,Human-Mid,0.5429594272076372,EeDi
15975,318,149,0.4685534591194968,Human-Mid,0.5314465408805031,EeDi
15976,95,49,0.5157894736842106,Human-Mid,0.4842105263157894,EeDi
15977,1345,643,0.4780669144981412,Human-Mid,0.5219330855018587,EeDi
15978,1563,1098,0.7024952015355086,Human-Mid,0.2975047984644914,EeDi
15979,538,225,0.4182156133828996,Human-Mid,0.5817843866171004,EeDi
15980,81,67,0.8271604938271605,Human-Easy,0.1728395061728395,EeDi
15981,3474,2393,0.6888313183649971,Human-Mid,0.3111686816350029,EeDi
15982,84,37,0.4404761904761904,Human-Mid,0.5595238095238095,EeDi
15983,306,156,0.5098039215686274,Human-Mid,0.4901960784313726,EeDi
15984,64,49,0.765625,Human-Mid,0.234375,EeDi
15985,45,44,0.9777777777777776,Human-Easy,0.0222222222222222,EeDi
15986,115,101,0.8782608695652174,Human-Easy,0.1217391304347825,EeDi
15987,114,104,0.912280701754386,Human-Easy,0.087719298245614,EeDi
15988,489,357,0.7300613496932515,Human-Mid,0.2699386503067484,EeDi
15989,1030,544,0.5281553398058253,Human-Mid,0.4718446601941747,EeDi
15990,75,46,0.6133333333333333,Human-Mid,0.3866666666666667,EeDi
15991,91,59,0.6483516483516484,Human-Mid,0.3516483516483516,EeDi
15992,600,532,0.8866666666666667,Human-Easy,0.1133333333333332,EeDi
15993,660,405,0.6136363636363636,Human-Mid,0.3863636363636363,EeDi
15994,3553,2088,0.5876723895299747,Human-Mid,0.4123276104700253,EeDi
15995,966,418,0.432712215320911,Human-Mid,0.567287784679089,EeDi
15996,288,132,0.4583333333333333,Human-Mid,0.5416666666666667,EeDi
15997,2038,1188,0.5829244357212954,Human-Mid,0.4170755642787046,EeDi
15998,54,45,0.8333333333333334,Human-Easy,0.1666666666666666,EeDi
15999,244,187,0.7663934426229508,Human-Mid,0.2336065573770491,EeDi
16000,879,626,0.7121729237770194,Human-Mid,0.2878270762229806,EeDi
16001,443,338,0.7629796839729119,Human-Mid,0.237020316027088,EeDi
16002,305,184,0.6032786885245902,Human-Mid,0.3967213114754098,EeDi
16003,1650,821,0.4975757575757575,Human-Mid,0.5024242424242424,EeDi
16004,514,419,0.8151750972762646,Human-Easy,0.1848249027237354,EeDi
16005,1646,1198,0.7278250303766707,Human-Mid,0.2721749696233293,EeDi
16006,65,58,0.8923076923076924,Human-Easy,0.1076923076923076,EeDi
16007,95,88,0.9263157894736842,Human-Easy,0.0736842105263158,EeDi
16008,71,31,0.4366197183098591,Human-Mid,0.5633802816901409,EeDi
16009,216,172,0.7962962962962963,Human-Mid,0.2037037037037037,EeDi
16010,43,16,0.3720930232558139,Human-Hard,0.627906976744186,EeDi
16011,438,311,0.7100456621004566,Human-Mid,0.2899543378995434,EeDi
16012,1782,1002,0.5622895622895623,Human-Mid,0.4377104377104377,EeDi
16013,59,48,0.8135593220338984,Human-Easy,0.1864406779661016,EeDi
16014,474,403,0.8502109704641351,Human-Easy,0.1497890295358649,EeDi
16015,182,121,0.6648351648351648,Human-Mid,0.3351648351648352,EeDi
16016,117,39,0.3333333333333333,Human-Hard,0.6666666666666667,EeDi
16017,313,209,0.6677316293929713,Human-Mid,0.3322683706070287,EeDi
16018,210,129,0.6142857142857143,Human-Mid,0.3857142857142857,EeDi
16019,2248,1282,0.5702846975088968,Human-Mid,0.4297153024911032,EeDi
16020,87,64,0.735632183908046,Human-Mid,0.264367816091954,EeDi
16021,125,75,0.6,Human-Mid,0.4,EeDi
16022,81,71,0.8765432098765432,Human-Easy,0.1234567901234567,EeDi
16023,87,77,0.8850574712643678,Human-Easy,0.1149425287356321,EeDi
16024,81,48,0.5925925925925926,Human-Mid,0.4074074074074074,EeDi
16025,203,155,0.7635467980295566,Human-Mid,0.2364532019704434,EeDi
16026,591,524,0.8866328257191202,Human-Easy,0.1133671742808798,EeDi
16027,630,441,0.7,Human-Mid,0.3,EeDi
16028,53,52,0.981132075471698,Human-Easy,0.0188679245283018,EeDi
16029,2002,1159,0.5789210789210789,Human-Mid,0.4210789210789211,EeDi
16030,88,74,0.8409090909090909,Human-Easy,0.159090909090909,EeDi
16031,69,33,0.4782608695652174,Human-Mid,0.5217391304347826,EeDi
16032,205,192,0.9365853658536586,Human-Easy,0.0634146341463414,EeDi
16033,164,70,0.4268292682926829,Human-Mid,0.5731707317073171,EeDi
16034,440,221,0.5022727272727273,Human-Mid,0.4977272727272727,EeDi
16035,199,160,0.8040201005025126,Human-Easy,0.1959798994974874,EeDi
16036,794,729,0.9181360201511336,Human-Easy,0.0818639798488665,EeDi
16037,2854,1150,0.4029432375613174,Human-Mid,0.5970567624386826,EeDi
16038,124,123,0.9919354838709676,Human-Easy,0.0080645161290322,EeDi
16039,167,103,0.6167664670658682,Human-Mid,0.3832335329341317,EeDi
16040,1205,628,0.5211618257261411,Human-Mid,0.4788381742738589,EeDi
16041,46,34,0.7391304347826086,Human-Mid,0.2608695652173913,EeDi
16042,1121,924,0.8242640499553969,Human-Easy,0.175735950044603,EeDi
16043,588,434,0.7380952380952381,Human-Mid,0.2619047619047618,EeDi
16044,658,410,0.6231003039513677,Human-Mid,0.3768996960486322,EeDi
16045,424,214,0.5047169811320755,Human-Mid,0.4952830188679245,EeDi
16046,1695,1146,0.6761061946902654,Human-Mid,0.3238938053097345,EeDi
16047,202,159,0.7871287128712872,Human-Mid,0.2128712871287128,EeDi
16048,233,142,0.6094420600858369,Human-Mid,0.3905579399141631,EeDi
16049,276,161,0.5833333333333334,Human-Mid,0.4166666666666666,EeDi
16050,60,54,0.9,Human-Easy,0.0999999999999999,EeDi
16051,114,83,0.7280701754385965,Human-Mid,0.2719298245614034,EeDi
16052,1605,1389,0.8654205607476636,Human-Easy,0.1345794392523364,EeDi
16053,56,47,0.8392857142857143,Human-Easy,0.1607142857142857,EeDi
16054,957,461,0.4817136886102403,Human-Mid,0.5182863113897597,EeDi
16055,1916,875,0.4566805845511482,Human-Mid,0.5433194154488518,EeDi
16056,1215,975,0.8024691358024691,Human-Easy,0.1975308641975308,EeDi
16057,1748,1420,0.8123569794050344,Human-Easy,0.1876430205949656,EeDi
16058,1510,1061,0.7026490066225165,Human-Mid,0.2973509933774835,EeDi
16059,120,39,0.325,Human-Hard,0.675,EeDi
16060,373,151,0.4048257372654155,Human-Mid,0.5951742627345844,EeDi
16061,135,77,0.5703703703703704,Human-Mid,0.4296296296296296,EeDi
16062,83,7,0.0843373493975903,Human-Hard,0.9156626506024096,EeDi
16063,123,84,0.6829268292682927,Human-Mid,0.3170731707317072,EeDi
16064,1444,660,0.4570637119113573,Human-Mid,0.5429362880886426,EeDi
16065,502,427,0.850597609561753,Human-Easy,0.149402390438247,EeDi
16066,294,257,0.8741496598639455,Human-Easy,0.1258503401360544,EeDi
16067,545,279,0.5119266055045871,Human-Mid,0.4880733944954128,EeDi
16068,1044,675,0.646551724137931,Human-Mid,0.3534482758620689,EeDi
16069,1248,983,0.7876602564102564,Human-Mid,0.2123397435897436,EeDi
16070,59,38,0.6440677966101694,Human-Mid,0.3559322033898305,EeDi
16071,65,44,0.676923076923077,Human-Mid,0.323076923076923,EeDi
16072,153,66,0.4313725490196078,Human-Mid,0.5686274509803921,EeDi
16073,255,109,0.4274509803921568,Human-Mid,0.5725490196078431,EeDi
16074,118,85,0.7203389830508474,Human-Mid,0.2796610169491526,EeDi
16075,105,62,0.5904761904761905,Human-Mid,0.4095238095238095,EeDi
16076,41,34,0.8292682926829268,Human-Easy,0.1707317073170732,EeDi
16077,99,51,0.5151515151515151,Human-Mid,0.4848484848484848,EeDi
16078,99,97,0.9797979797979798,Human-Easy,0.0202020202020202,EeDi
16079,102,75,0.7352941176470589,Human-Mid,0.2647058823529411,EeDi
16080,1690,1299,0.7686390532544378,Human-Mid,0.2313609467455621,EeDi
16081,815,711,0.8723926380368098,Human-Easy,0.1276073619631902,EeDi
16082,1762,886,0.5028376844494892,Human-Mid,0.4971623155505108,EeDi
16083,41,34,0.8292682926829268,Human-Easy,0.1707317073170732,EeDi
16084,1949,1216,0.6239096972806567,Human-Mid,0.3760903027193433,EeDi
16085,1049,673,0.6415633937082936,Human-Mid,0.3584366062917063,EeDi
16086,61,26,0.4262295081967213,Human-Mid,0.5737704918032787,EeDi
16087,408,174,0.4264705882352941,Human-Mid,0.5735294117647058,EeDi
16088,65,53,0.8153846153846154,Human-Easy,0.1846153846153846,EeDi
16089,121,107,0.8842975206611571,Human-Easy,0.1157024793388429,EeDi
16090,478,449,0.9393305439330544,Human-Easy,0.0606694560669456,EeDi
16091,1652,877,0.5308716707021792,Human-Mid,0.4691283292978208,EeDi
16092,118,103,0.8728813559322034,Human-Easy,0.1271186440677966,EeDi
16093,62,39,0.6290322580645161,Human-Mid,0.3709677419354839,EeDi
16094,153,91,0.5947712418300654,Human-Mid,0.4052287581699346,EeDi
16095,296,175,0.5912162162162162,Human-Mid,0.4087837837837837,EeDi
16096,1633,1446,0.8854868340477648,Human-Easy,0.1145131659522351,EeDi
16097,131,122,0.931297709923664,Human-Easy,0.0687022900763358,EeDi
16098,373,130,0.3485254691689008,Human-Hard,0.6514745308310992,EeDi
16099,113,97,0.8584070796460177,Human-Easy,0.1415929203539823,EeDi
16100,354,139,0.3926553672316384,Human-Hard,0.6073446327683616,EeDi
16101,914,448,0.4901531728665207,Human-Mid,0.5098468271334793,EeDi
16102,76,48,0.631578947368421,Human-Mid,0.368421052631579,EeDi
16103,1002,710,0.7085828343313373,Human-Mid,0.2914171656686627,EeDi
16104,248,189,0.7620967741935484,Human-Mid,0.2379032258064516,EeDi
16105,362,285,0.787292817679558,Human-Mid,0.2127071823204419,EeDi
16106,436,211,0.4839449541284403,Human-Mid,0.5160550458715596,EeDi
16107,998,565,0.5661322645290581,Human-Mid,0.4338677354709419,EeDi
16108,282,96,0.3404255319148936,Human-Hard,0.6595744680851063,EeDi
16109,1244,894,0.7186495176848875,Human-Mid,0.2813504823151125,EeDi
16110,261,181,0.6934865900383141,Human-Mid,0.3065134099616858,EeDi
16111,109,67,0.6146788990825688,Human-Mid,0.3853211009174312,EeDi
16112,142,109,0.7676056338028169,Human-Mid,0.2323943661971831,EeDi
16113,150,137,0.9133333333333332,Human-Easy,0.0866666666666666,EeDi
16114,216,187,0.8657407407407407,Human-Easy,0.1342592592592593,EeDi
16115,107,73,0.6822429906542056,Human-Mid,0.3177570093457944,EeDi
16116,167,77,0.4610778443113772,Human-Mid,0.5389221556886228,EeDi
16117,1241,595,0.4794520547945205,Human-Mid,0.5205479452054795,EeDi
16118,323,212,0.6563467492260062,Human-Mid,0.3436532507739938,EeDi
16119,88,67,0.7613636363636364,Human-Mid,0.2386363636363636,EeDi
16120,1760,1161,0.6596590909090909,Human-Mid,0.3403409090909091,EeDi
16121,1857,1382,0.7442110931610124,Human-Mid,0.2557889068389876,EeDi
16122,127,70,0.5511811023622047,Human-Mid,0.4488188976377952,EeDi
16123,82,67,0.8170731707317073,Human-Easy,0.1829268292682927,EeDi
16124,629,319,0.5071542130365659,Human-Mid,0.492845786963434,EeDi
16125,178,127,0.7134831460674157,Human-Mid,0.2865168539325843,EeDi
16126,135,98,0.725925925925926,Human-Mid,0.274074074074074,EeDi
16127,68,48,0.7058823529411765,Human-Mid,0.2941176470588235,EeDi
16128,284,258,0.908450704225352,Human-Easy,0.0915492957746478,EeDi
16129,190,126,0.6631578947368421,Human-Mid,0.3368421052631579,EeDi
16130,259,236,0.9111969111969112,Human-Easy,0.0888030888030888,EeDi
16131,161,91,0.5652173913043478,Human-Mid,0.4347826086956522,EeDi
16132,1473,864,0.5865580448065173,Human-Mid,0.4134419551934827,EeDi
16133,111,51,0.4594594594594595,Human-Mid,0.5405405405405406,EeDi
16134,1438,1045,0.7267037552155772,Human-Mid,0.2732962447844228,EeDi
16135,451,345,0.7649667405764967,Human-Mid,0.2350332594235032,EeDi
16136,220,143,0.65,Human-Mid,0.35,EeDi
16137,148,96,0.6486486486486487,Human-Mid,0.3513513513513513,EeDi
16138,126,115,0.9126984126984128,Human-Easy,0.0873015873015873,EeDi
16139,269,180,0.6691449814126395,Human-Mid,0.3308550185873605,EeDi
16140,143,106,0.7412587412587412,Human-Mid,0.2587412587412587,EeDi
16141,739,412,0.557510148849797,Human-Mid,0.442489851150203,EeDi
16142,494,309,0.6255060728744939,Human-Mid,0.3744939271255061,EeDi
16143,123,72,0.5853658536585366,Human-Mid,0.4146341463414634,EeDi
16144,1643,712,0.4333536214242239,Human-Mid,0.566646378575776,EeDi
16145,728,429,0.5892857142857143,Human-Mid,0.4107142857142857,EeDi
16146,1615,855,0.5294117647058824,Human-Mid,0.4705882352941176,EeDi
16147,100,50,0.5,Human-Mid,0.5,EeDi
16148,1274,723,0.5675039246467818,Human-Mid,0.4324960753532182,EeDi
16149,61,57,0.9344262295081968,Human-Easy,0.0655737704918032,EeDi
16150,392,313,0.798469387755102,Human-Mid,0.201530612244898,EeDi
16151,220,143,0.65,Human-Mid,0.35,EeDi
16152,1520,1014,0.6671052631578948,Human-Mid,0.3328947368421052,EeDi
16153,66,57,0.8636363636363636,Human-Easy,0.1363636363636363,EeDi
16154,101,63,0.6237623762376238,Human-Mid,0.3762376237623762,EeDi
16155,132,93,0.7045454545454546,Human-Mid,0.2954545454545454,EeDi
16156,715,363,0.5076923076923077,Human-Mid,0.4923076923076923,EeDi
16157,1317,627,0.4760820045558087,Human-Mid,0.5239179954441913,EeDi
16158,165,117,0.7090909090909091,Human-Mid,0.2909090909090909,EeDi
16159,552,195,0.3532608695652174,Human-Hard,0.6467391304347826,EeDi
16160,625,388,0.6208,Human-Mid,0.3792,EeDi
16161,61,46,0.7540983606557377,Human-Mid,0.2459016393442623,EeDi
16162,668,476,0.7125748502994012,Human-Mid,0.2874251497005988,EeDi
16163,95,68,0.7157894736842105,Human-Mid,0.2842105263157894,EeDi
16164,126,106,0.8412698412698413,Human-Easy,0.1587301587301587,EeDi
16165,442,347,0.7850678733031674,Human-Mid,0.2149321266968326,EeDi
16166,42,22,0.5238095238095238,Human-Mid,0.4761904761904761,EeDi
16167,305,171,0.5606557377049181,Human-Mid,0.4393442622950819,EeDi
16168,362,215,0.5939226519337016,Human-Mid,0.4060773480662983,EeDi
16169,82,26,0.3170731707317073,Human-Hard,0.6829268292682926,EeDi
16170,275,168,0.610909090909091,Human-Mid,0.389090909090909,EeDi
16171,804,575,0.7151741293532339,Human-Mid,0.2848258706467661,EeDi
16172,734,429,0.5844686648501363,Human-Mid,0.4155313351498637,EeDi
16173,437,394,0.9016018306636157,Human-Easy,0.0983981693363844,EeDi
16174,57,52,0.912280701754386,Human-Easy,0.087719298245614,EeDi
16175,70,58,0.8285714285714286,Human-Easy,0.1714285714285713,EeDi
16176,1530,935,0.6111111111111112,Human-Mid,0.3888888888888888,EeDi
16177,871,787,0.9035591274397244,Human-Easy,0.0964408725602755,EeDi
16178,42,29,0.6904761904761905,Human-Mid,0.3095238095238095,EeDi
16179,1177,1036,0.8802039082412915,Human-Easy,0.1197960917587085,EeDi
16180,379,272,0.7176781002638523,Human-Mid,0.2823218997361477,EeDi
16181,236,134,0.5677966101694916,Human-Mid,0.4322033898305084,EeDi
16182,170,102,0.6,Human-Mid,0.4,EeDi
16183,839,505,0.601907032181168,Human-Mid,0.3980929678188319,EeDi
16184,47,22,0.4680851063829787,Human-Mid,0.5319148936170213,EeDi
16185,256,180,0.703125,Human-Mid,0.296875,EeDi
16186,1142,922,0.8073555166374781,Human-Easy,0.1926444833625219,EeDi
16187,132,101,0.7651515151515151,Human-Mid,0.2348484848484848,EeDi
16188,801,576,0.7191011235955056,Human-Mid,0.2808988764044944,EeDi
16189,861,303,0.3519163763066202,Human-Hard,0.6480836236933798,EeDi
16190,331,156,0.4712990936555891,Human-Mid,0.5287009063444108,EeDi
16191,441,178,0.4036281179138322,Human-Mid,0.5963718820861679,EeDi
16192,126,70,0.5555555555555556,Human-Mid,0.4444444444444444,EeDi
16193,309,174,0.5631067961165048,Human-Mid,0.4368932038834952,EeDi
16194,1156,934,0.8079584775086506,Human-Easy,0.1920415224913494,EeDi
16195,103,54,0.5242718446601942,Human-Mid,0.4757281553398058,EeDi
16196,38,32,0.8421052631578947,Human-Easy,0.1578947368421053,EeDi
16197,537,284,0.5288640595903166,Human-Mid,0.4711359404096834,EeDi
16198,246,190,0.7723577235772358,Human-Mid,0.2276422764227642,EeDi
16199,97,79,0.8144329896907216,Human-Easy,0.1855670103092783,EeDi
16200,70,31,0.4428571428571428,Human-Mid,0.5571428571428572,EeDi
16201,93,69,0.7419354838709677,Human-Mid,0.2580645161290322,EeDi
16202,1182,632,0.5346869712351946,Human-Mid,0.4653130287648054,EeDi
16203,98,54,0.5510204081632653,Human-Mid,0.4489795918367347,EeDi
16204,472,395,0.836864406779661,Human-Easy,0.163135593220339,EeDi
16205,217,136,0.6267281105990783,Human-Mid,0.3732718894009217,EeDi
16206,144,118,0.8194444444444444,Human-Easy,0.1805555555555555,EeDi
16207,2365,1848,0.7813953488372093,Human-Mid,0.2186046511627907,EeDi
16208,104,93,0.8942307692307693,Human-Easy,0.1057692307692307,EeDi
16209,124,51,0.4112903225806452,Human-Mid,0.5887096774193548,EeDi
16210,61,60,0.9836065573770492,Human-Easy,0.0163934426229508,EeDi
16211,1480,1061,0.7168918918918918,Human-Mid,0.2831081081081081,EeDi
16212,1763,1201,0.6812251843448667,Human-Mid,0.3187748156551333,EeDi
16213,157,114,0.7261146496815286,Human-Mid,0.2738853503184714,EeDi
16214,104,91,0.875,Human-Easy,0.125,EeDi
16215,1372,655,0.4774052478134111,Human-Mid,0.5225947521865889,EeDi
16216,122,101,0.8278688524590164,Human-Easy,0.1721311475409835,EeDi
16217,1507,1265,0.8394160583941606,Human-Easy,0.1605839416058394,EeDi
16218,362,232,0.6408839779005525,Human-Mid,0.3591160220994475,EeDi
