token,path,class_guess,count
1800,revision/artifacts/encoder_competitive/google_bigbird-roberta-base/hf_model/tokenizer.json,documentation,2
1300,revision/artifacts/encoder_competitive/google_bigbird-roberta-base/hf_model/tokenizer.json,documentation,1
750,revision/artifacts/encoder_competitive/google_bigbird-roberta-base/hf_model/tokenizer.json,documentation,2
780,revision/artifacts/encoder_competitive/google_bigbird-roberta-base/hf_model/tokenizer.json,documentation,2
300,revision/artifacts/encoder_competitive/google_bigbird-roberta-base/hf_model/tokenizer.json,documentation,5
270,revision/artifacts/encoder_competitive/google_bigbird-roberta-base/hf_model/tokenizer.json,documentation,2
520,revision/artifacts/encoder_competitive/google_bigbird-roberta-base/hf_model/tokenizer.json,documentation,2
450,revision/artifacts/encoder_competitive/google_bigbird-roberta-base/hf_model/tokenizer.json,documentation,2
400,revision/artifacts/encoder_competitive/google_bigbird-roberta-base/hf_model/tokenizer.json,documentation,6
850,revision/artifacts/encoder_competitive/google_bigbird-roberta-base/hf_model/tokenizer.json,documentation,3
1200,revision/artifacts/encoder_competitive/google_bigbird-roberta-base/hf_model/tokenizer.json,documentation,2
2050,revision/artifacts/encoder_competitive/google_bigbird-roberta-base/hf_model/tokenizer.json,documentation,1
1800,revision/artifacts/encoder_mc_smoke/bert-base-uncased/run_meta.json,documentation,1
5000,revision/artifacts/encoder_mc_smoke/bert-base-uncased/training_dynamics_train_epoch.csv,artifact_or_table,3
3360,revision/artifacts/encoder_mc_smoke/bert-base-uncased/training_dynamics_train_epoch.csv,artifact_or_table,3
1640,revision/artifacts/encoder_mc_smoke/bert-base-uncased/training_dynamics_train_epoch.csv,artifact_or_table,2
1800,revision/artifacts/encoder_mc_smoke/bert-base-uncased/training_dynamics_train_epoch.csv,artifact_or_table,4
1300,revision/artifacts/encoder_mc_smoke/bert-base-uncased/training_dynamics_train_epoch.csv,artifact_or_table,1
750,revision/artifacts/encoder_mc_smoke/bert-base-uncased/training_dynamics_train_epoch.csv,artifact_or_table,40
1150,revision/artifacts/encoder_mc_smoke/bert-base-uncased/training_dynamics_train_epoch.csv,artifact_or_table,7
1530,revision/artifacts/encoder_mc_smoke/bert-base-uncased/training_dynamics_train_epoch.csv,artifact_or_table,3
780,revision/artifacts/encoder_mc_smoke/bert-base-uncased/training_dynamics_train_epoch.csv,artifact_or_table,46
300,revision/artifacts/encoder_mc_smoke/bert-base-uncased/training_dynamics_train_epoch.csv,artifact_or_table,49
270,revision/artifacts/encoder_mc_smoke/bert-base-uncased/training_dynamics_train_epoch.csv,artifact_or_table,48
520,revision/artifacts/encoder_mc_smoke/bert-base-uncased/training_dynamics_train_epoch.csv,artifact_or_table,48
450,revision/artifacts/encoder_mc_smoke/bert-base-uncased/training_dynamics_train_epoch.csv,artifact_or_table,47
400,revision/artifacts/encoder_mc_smoke/bert-base-uncased/training_dynamics_train_epoch.csv,artifact_or_table,24
850,revision/artifacts/encoder_mc_smoke/bert-base-uncased/training_dynamics_train_epoch.csv,artifact_or_table,34
1200,revision/artifacts/encoder_mc_smoke/bert-base-uncased/training_dynamics_train_epoch.csv,artifact_or_table,2
2050,revision/artifacts/encoder_mc_smoke/bert-base-uncased/training_dynamics_train_epoch.csv,artifact_or_table,7
5000,revision/artifacts/encoder_mc_smoke/bert-base-uncased/training_dynamics_val.csv,artifact_or_table,20
3360,revision/artifacts/encoder_mc_smoke/bert-base-uncased/training_dynamics_val.csv,artifact_or_table,34
1640,revision/artifacts/encoder_mc_smoke/bert-base-uncased/training_dynamics_val.csv,artifact_or_table,58
1800,revision/artifacts/encoder_mc_smoke/bert-base-uncased/training_dynamics_val.csv,artifact_or_table,37
1300,revision/artifacts/encoder_mc_smoke/bert-base-uncased/training_dynamics_val.csv,artifact_or_table,30
750,revision/artifacts/encoder_mc_smoke/bert-base-uncased/training_dynamics_val.csv,artifact_or_table,343
1150,revision/artifacts/encoder_mc_smoke/bert-base-uncased/training_dynamics_val.csv,artifact_or_table,67
1530,revision/artifacts/encoder_mc_smoke/bert-base-uncased/training_dynamics_val.csv,artifact_or_table,43
780,revision/artifacts/encoder_mc_smoke/bert-base-uncased/training_dynamics_val.csv,artifact_or_table,428
300,revision/artifacts/encoder_mc_smoke/bert-base-uncased/training_dynamics_val.csv,artifact_or_table,423
270,revision/artifacts/encoder_mc_smoke/bert-base-uncased/training_dynamics_val.csv,artifact_or_table,415
520,revision/artifacts/encoder_mc_smoke/bert-base-uncased/training_dynamics_val.csv,artifact_or_table,479
450,revision/artifacts/encoder_mc_smoke/bert-base-uncased/training_dynamics_val.csv,artifact_or_table,404
400,revision/artifacts/encoder_mc_smoke/bert-base-uncased/training_dynamics_val.csv,artifact_or_table,377
850,revision/artifacts/encoder_mc_smoke/bert-base-uncased/training_dynamics_val.csv,artifact_or_table,352
1200,revision/artifacts/encoder_mc_smoke/bert-base-uncased/training_dynamics_val.csv,artifact_or_table,41
2050,revision/artifacts/encoder_mc_smoke/bert-base-uncased/training_dynamics_val.csv,artifact_or_table,66
3360,revision/artifacts/encoder_mc_smoke/bert-base-uncased/val_predictions.csv,artifact_or_table,4
1640,revision/artifacts/encoder_mc_smoke/bert-base-uncased/val_predictions.csv,artifact_or_table,9
1800,revision/artifacts/encoder_mc_smoke/bert-base-uncased/val_predictions.csv,artifact_or_table,3
1300,revision/artifacts/encoder_mc_smoke/bert-base-uncased/val_predictions.csv,artifact_or_table,4
750,revision/artifacts/encoder_mc_smoke/bert-base-uncased/val_predictions.csv,artifact_or_table,35
1150,revision/artifacts/encoder_mc_smoke/bert-base-uncased/val_predictions.csv,artifact_or_table,7
1530,revision/artifacts/encoder_mc_smoke/bert-base-uncased/val_predictions.csv,artifact_or_table,5
780,revision/artifacts/encoder_mc_smoke/bert-base-uncased/val_predictions.csv,artifact_or_table,46
300,revision/artifacts/encoder_mc_smoke/bert-base-uncased/val_predictions.csv,artifact_or_table,41
270,revision/artifacts/encoder_mc_smoke/bert-base-uncased/val_predictions.csv,artifact_or_table,35
520,revision/artifacts/encoder_mc_smoke/bert-base-uncased/val_predictions.csv,artifact_or_table,44
450,revision/artifacts/encoder_mc_smoke/bert-base-uncased/val_predictions.csv,artifact_or_table,45
400,revision/artifacts/encoder_mc_smoke/bert-base-uncased/val_predictions.csv,artifact_or_table,40
850,revision/artifacts/encoder_mc_smoke/bert-base-uncased/val_predictions.csv,artifact_or_table,33
1200,revision/artifacts/encoder_mc_smoke/bert-base-uncased/val_predictions.csv,artifact_or_table,4
2050,revision/artifacts/encoder_mc_smoke/bert-base-uncased/val_predictions.csv,artifact_or_table,13
5000,revision/artifacts/encoder_mc_smoke/bert-base-uncased/hf_model/tokenizer.json,documentation,4
3360,revision/artifacts/encoder_mc_smoke/bert-base-uncased/hf_model/tokenizer.json,documentation,3
1640,revision/artifacts/encoder_mc_smoke/bert-base-uncased/hf_model/tokenizer.json,documentation,14
1800,revision/artifacts/encoder_mc_smoke/bert-base-uncased/hf_model/tokenizer.json,documentation,15
1300,revision/artifacts/encoder_mc_smoke/bert-base-uncased/hf_model/tokenizer.json,documentation,14
750,revision/artifacts/encoder_mc_smoke/bert-base-uncased/hf_model/tokenizer.json,documentation,63
1150,revision/artifacts/encoder_mc_smoke/bert-base-uncased/hf_model/tokenizer.json,documentation,13
1530,revision/artifacts/encoder_mc_smoke/bert-base-uncased/hf_model/tokenizer.json,documentation,13
780,revision/artifacts/encoder_mc_smoke/bert-base-uncased/hf_model/tokenizer.json,documentation,63
300,revision/artifacts/encoder_mc_smoke/bert-base-uncased/hf_model/tokenizer.json,documentation,165
270,revision/artifacts/encoder_mc_smoke/bert-base-uncased/hf_model/tokenizer.json,documentation,163
520,revision/artifacts/encoder_mc_smoke/bert-base-uncased/hf_model/tokenizer.json,documentation,63
450,revision/artifacts/encoder_mc_smoke/bert-base-uncased/hf_model/tokenizer.json,documentation,63
400,revision/artifacts/encoder_mc_smoke/bert-base-uncased/hf_model/tokenizer.json,documentation,66
850,revision/artifacts/encoder_mc_smoke/bert-base-uncased/hf_model/tokenizer.json,documentation,64
1200,revision/artifacts/encoder_mc_smoke/bert-base-uncased/hf_model/tokenizer.json,documentation,14
2050,revision/artifacts/encoder_mc_smoke/bert-base-uncased/hf_model/tokenizer.json,documentation,13
3360,revision/artifacts/smoke_custom_fp32/roberta-base/training_dynamics_train_epoch.csv,artifact_or_table,1
1640,revision/artifacts/smoke_custom_fp32/roberta-base/training_dynamics_train_epoch.csv,artifact_or_table,1
750,revision/artifacts/smoke_custom_fp32/roberta-base/training_dynamics_train_epoch.csv,artifact_or_table,8
1150,revision/artifacts/smoke_custom_fp32/roberta-base/training_dynamics_train_epoch.csv,artifact_or_table,1
1530,revision/artifacts/smoke_custom_fp32/roberta-base/training_dynamics_train_epoch.csv,artifact_or_table,1
780,revision/artifacts/smoke_custom_fp32/roberta-base/training_dynamics_train_epoch.csv,artifact_or_table,7
300,revision/artifacts/smoke_custom_fp32/roberta-base/training_dynamics_train_epoch.csv,artifact_or_table,7
270,revision/artifacts/smoke_custom_fp32/roberta-base/training_dynamics_train_epoch.csv,artifact_or_table,6
520,revision/artifacts/smoke_custom_fp32/roberta-base/training_dynamics_train_epoch.csv,artifact_or_table,10
450,revision/artifacts/smoke_custom_fp32/roberta-base/training_dynamics_train_epoch.csv,artifact_or_table,8
400,revision/artifacts/smoke_custom_fp32/roberta-base/training_dynamics_train_epoch.csv,artifact_or_table,6
850,revision/artifacts/smoke_custom_fp32/roberta-base/training_dynamics_train_epoch.csv,artifact_or_table,2
1200,revision/artifacts/smoke_custom_fp32/roberta-base/training_dynamics_train_epoch.csv,artifact_or_table,2
2050,revision/artifacts/smoke_custom_fp32/roberta-base/training_dynamics_train_epoch.csv,artifact_or_table,12
5000,revision/artifacts/smoke_custom_fp32/roberta-base/training_dynamics_val.csv,artifact_or_table,1
1640,revision/artifacts/smoke_custom_fp32/roberta-base/training_dynamics_val.csv,artifact_or_table,2
750,revision/artifacts/smoke_custom_fp32/roberta-base/training_dynamics_val.csv,artifact_or_table,11
1150,revision/artifacts/smoke_custom_fp32/roberta-base/training_dynamics_val.csv,artifact_or_table,3
1530,revision/artifacts/smoke_custom_fp32/roberta-base/training_dynamics_val.csv,artifact_or_table,1
780,revision/artifacts/smoke_custom_fp32/roberta-base/training_dynamics_val.csv,artifact_or_table,12
300,revision/artifacts/smoke_custom_fp32/roberta-base/training_dynamics_val.csv,artifact_or_table,12
270,revision/artifacts/smoke_custom_fp32/roberta-base/training_dynamics_val.csv,artifact_or_table,10
520,revision/artifacts/smoke_custom_fp32/roberta-base/training_dynamics_val.csv,artifact_or_table,13
450,revision/artifacts/smoke_custom_fp32/roberta-base/training_dynamics_val.csv,artifact_or_table,7
400,revision/artifacts/smoke_custom_fp32/roberta-base/training_dynamics_val.csv,artifact_or_table,13
850,revision/artifacts/smoke_custom_fp32/roberta-base/training_dynamics_val.csv,artifact_or_table,4
2050,revision/artifacts/smoke_custom_fp32/roberta-base/training_dynamics_val.csv,artifact_or_table,5
5000,revision/artifacts/smoke_custom_fp32/roberta-base/val_predictions.csv,artifact_or_table,1
1640,revision/artifacts/smoke_custom_fp32/roberta-base/val_predictions.csv,artifact_or_table,1
750,revision/artifacts/smoke_custom_fp32/roberta-base/val_predictions.csv,artifact_or_table,7
1150,revision/artifacts/smoke_custom_fp32/roberta-base/val_predictions.csv,artifact_or_table,3
780,revision/artifacts/smoke_custom_fp32/roberta-base/val_predictions.csv,artifact_or_table,4
300,revision/artifacts/smoke_custom_fp32/roberta-base/val_predictions.csv,artifact_or_table,6
270,revision/artifacts/smoke_custom_fp32/roberta-base/val_predictions.csv,artifact_or_table,3
520,revision/artifacts/smoke_custom_fp32/roberta-base/val_predictions.csv,artifact_or_table,7
450,revision/artifacts/smoke_custom_fp32/roberta-base/val_predictions.csv,artifact_or_table,4
400,revision/artifacts/smoke_custom_fp32/roberta-base/val_predictions.csv,artifact_or_table,4
2050,revision/artifacts/smoke_custom_fp32/roberta-base/val_predictions.csv,artifact_or_table,5
5000,revision/artifacts/smoke_custom_fp32/roberta-base/hf_model/tokenizer.json,documentation,17
3360,revision/artifacts/smoke_custom_fp32/roberta-base/hf_model/tokenizer.json,documentation,15
1640,revision/artifacts/smoke_custom_fp32/roberta-base/hf_model/tokenizer.json,documentation,15
1800,revision/artifacts/smoke_custom_fp32/roberta-base/hf_model/tokenizer.json,documentation,17
1300,revision/artifacts/smoke_custom_fp32/roberta-base/hf_model/tokenizer.json,documentation,16
750,revision/artifacts/smoke_custom_fp32/roberta-base/hf_model/tokenizer.json,documentation,102
1150,revision/artifacts/smoke_custom_fp32/roberta-base/hf_model/tokenizer.json,documentation,15
1530,revision/artifacts/smoke_custom_fp32/roberta-base/hf_model/tokenizer.json,documentation,15
780,revision/artifacts/smoke_custom_fp32/roberta-base/hf_model/tokenizer.json,documentation,102
300,revision/artifacts/smoke_custom_fp32/roberta-base/hf_model/tokenizer.json,documentation,205
270,revision/artifacts/smoke_custom_fp32/roberta-base/hf_model/tokenizer.json,documentation,202
520,revision/artifacts/smoke_custom_fp32/roberta-base/hf_model/tokenizer.json,documentation,102
450,revision/artifacts/smoke_custom_fp32/roberta-base/hf_model/tokenizer.json,documentation,202
400,revision/artifacts/smoke_custom_fp32/roberta-base/hf_model/tokenizer.json,documentation,206
850,revision/artifacts/smoke_custom_fp32/roberta-base/hf_model/tokenizer.json,documentation,103
1200,revision/artifacts/smoke_custom_fp32/roberta-base/hf_model/tokenizer.json,documentation,17
2050,revision/artifacts/smoke_custom_fp32/roberta-base/hf_model/tokenizer.json,documentation,16
5000,revision/artifacts/smoke_custom_fp32b/roberta-base/training_dynamics_train_epoch.csv,artifact_or_table,1
750,revision/artifacts/smoke_custom_fp32b/roberta-base/training_dynamics_train_epoch.csv,artifact_or_table,8
780,revision/artifacts/smoke_custom_fp32b/roberta-base/training_dynamics_train_epoch.csv,artifact_or_table,7
300,revision/artifacts/smoke_custom_fp32b/roberta-base/training_dynamics_train_epoch.csv,artifact_or_table,7
270,revision/artifacts/smoke_custom_fp32b/roberta-base/training_dynamics_train_epoch.csv,artifact_or_table,144
520,revision/artifacts/smoke_custom_fp32b/roberta-base/training_dynamics_train_epoch.csv,artifact_or_table,9
450,revision/artifacts/smoke_custom_fp32b/roberta-base/training_dynamics_train_epoch.csv,artifact_or_table,5
400,revision/artifacts/smoke_custom_fp32b/roberta-base/training_dynamics_train_epoch.csv,artifact_or_table,2
850,revision/artifacts/smoke_custom_fp32b/roberta-base/training_dynamics_train_epoch.csv,artifact_or_table,7
2050,revision/artifacts/smoke_custom_fp32b/roberta-base/training_dynamics_train_epoch.csv,artifact_or_table,2
5000,revision/artifacts/smoke_custom_fp32b/roberta-base/training_dynamics_val.csv,artifact_or_table,1
3360,revision/artifacts/smoke_custom_fp32b/roberta-base/training_dynamics_val.csv,artifact_or_table,2
1640,revision/artifacts/smoke_custom_fp32b/roberta-base/training_dynamics_val.csv,artifact_or_table,2
1300,revision/artifacts/smoke_custom_fp32b/roberta-base/training_dynamics_val.csv,artifact_or_table,1
750,revision/artifacts/smoke_custom_fp32b/roberta-base/training_dynamics_val.csv,artifact_or_table,8
1150,revision/artifacts/smoke_custom_fp32b/roberta-base/training_dynamics_val.csv,artifact_or_table,4
780,revision/artifacts/smoke_custom_fp32b/roberta-base/training_dynamics_val.csv,artifact_or_table,14
300,revision/artifacts/smoke_custom_fp32b/roberta-base/training_dynamics_val.csv,artifact_or_table,11
270,revision/artifacts/smoke_custom_fp32b/roberta-base/training_dynamics_val.csv,artifact_or_table,146
520,revision/artifacts/smoke_custom_fp32b/roberta-base/training_dynamics_val.csv,artifact_or_table,13
450,revision/artifacts/smoke_custom_fp32b/roberta-base/training_dynamics_val.csv,artifact_or_table,12
400,revision/artifacts/smoke_custom_fp32b/roberta-base/training_dynamics_val.csv,artifact_or_table,6
850,revision/artifacts/smoke_custom_fp32b/roberta-base/training_dynamics_val.csv,artifact_or_table,10
1200,revision/artifacts/smoke_custom_fp32b/roberta-base/training_dynamics_val.csv,artifact_or_table,1
2050,revision/artifacts/smoke_custom_fp32b/roberta-base/training_dynamics_val.csv,artifact_or_table,3
1640,revision/artifacts/smoke_custom_fp32b/roberta-base/val_predictions.csv,artifact_or_table,2
750,revision/artifacts/smoke_custom_fp32b/roberta-base/val_predictions.csv,artifact_or_table,2
1150,revision/artifacts/smoke_custom_fp32b/roberta-base/val_predictions.csv,artifact_or_table,2
780,revision/artifacts/smoke_custom_fp32b/roberta-base/val_predictions.csv,artifact_or_table,4
300,revision/artifacts/smoke_custom_fp32b/roberta-base/val_predictions.csv,artifact_or_table,5
270,revision/artifacts/smoke_custom_fp32b/roberta-base/val_predictions.csv,artifact_or_table,141
520,revision/artifacts/smoke_custom_fp32b/roberta-base/val_predictions.csv,artifact_or_table,7
450,revision/artifacts/smoke_custom_fp32b/roberta-base/val_predictions.csv,artifact_or_table,3
400,revision/artifacts/smoke_custom_fp32b/roberta-base/val_predictions.csv,artifact_or_table,3
2050,revision/artifacts/smoke_custom_fp32b/roberta-base/val_predictions.csv,artifact_or_table,1
5000,revision/artifacts/smoke_custom_fp32b/roberta-base/hf_model/tokenizer.json,documentation,17
3360,revision/artifacts/smoke_custom_fp32b/roberta-base/hf_model/tokenizer.json,documentation,15
1640,revision/artifacts/smoke_custom_fp32b/roberta-base/hf_model/tokenizer.json,documentation,15
1800,revision/artifacts/smoke_custom_fp32b/roberta-base/hf_model/tokenizer.json,documentation,17
1300,revision/artifacts/smoke_custom_fp32b/roberta-base/hf_model/tokenizer.json,documentation,16
750,revision/artifacts/smoke_custom_fp32b/roberta-base/hf_model/tokenizer.json,documentation,102
1150,revision/artifacts/smoke_custom_fp32b/roberta-base/hf_model/tokenizer.json,documentation,15
1530,revision/artifacts/smoke_custom_fp32b/roberta-base/hf_model/tokenizer.json,documentation,15
780,revision/artifacts/smoke_custom_fp32b/roberta-base/hf_model/tokenizer.json,documentation,102
300,revision/artifacts/smoke_custom_fp32b/roberta-base/hf_model/tokenizer.json,documentation,205
270,revision/artifacts/smoke_custom_fp32b/roberta-base/hf_model/tokenizer.json,documentation,202
520,revision/artifacts/smoke_custom_fp32b/roberta-base/hf_model/tokenizer.json,documentation,102
450,revision/artifacts/smoke_custom_fp32b/roberta-base/hf_model/tokenizer.json,documentation,202
400,revision/artifacts/smoke_custom_fp32b/roberta-base/hf_model/tokenizer.json,documentation,206
850,revision/artifacts/smoke_custom_fp32b/roberta-base/hf_model/tokenizer.json,documentation,103
1200,revision/artifacts/smoke_custom_fp32b/roberta-base/hf_model/tokenizer.json,documentation,17
2050,revision/artifacts/smoke_custom_fp32b/roberta-base/hf_model/tokenizer.json,documentation,16
750,revision/artifacts/smoke_custom_out/roberta-base/training_dynamics_train_epoch.csv,artifact_or_table,16
1150,revision/artifacts/smoke_custom_out/roberta-base/training_dynamics_train_epoch.csv,artifact_or_table,1
780,revision/artifacts/smoke_custom_out/roberta-base/training_dynamics_train_epoch.csv,artifact_or_table,9
300,revision/artifacts/smoke_custom_out/roberta-base/training_dynamics_train_epoch.csv,artifact_or_table,1
270,revision/artifacts/smoke_custom_out/roberta-base/training_dynamics_train_epoch.csv,artifact_or_table,15
520,revision/artifacts/smoke_custom_out/roberta-base/training_dynamics_train_epoch.csv,artifact_or_table,13
450,revision/artifacts/smoke_custom_out/roberta-base/training_dynamics_train_epoch.csv,artifact_or_table,7
400,revision/artifacts/smoke_custom_out/roberta-base/training_dynamics_train_epoch.csv,artifact_or_table,5
850,revision/artifacts/smoke_custom_out/roberta-base/training_dynamics_train_epoch.csv,artifact_or_table,6
1200,revision/artifacts/smoke_custom_out/roberta-base/training_dynamics_train_epoch.csv,artifact_or_table,1
2050,revision/artifacts/smoke_custom_out/roberta-base/training_dynamics_train_epoch.csv,artifact_or_table,10
1640,revision/artifacts/smoke_custom_out/roberta-base/training_dynamics_val.csv,artifact_or_table,2
1800,revision/artifacts/smoke_custom_out/roberta-base/training_dynamics_val.csv,artifact_or_table,1
750,revision/artifacts/smoke_custom_out/roberta-base/training_dynamics_val.csv,artifact_or_table,27
1150,revision/artifacts/smoke_custom_out/roberta-base/training_dynamics_val.csv,artifact_or_table,2
780,revision/artifacts/smoke_custom_out/roberta-base/training_dynamics_val.csv,artifact_or_table,14
300,revision/artifacts/smoke_custom_out/roberta-base/training_dynamics_val.csv,artifact_or_table,10
270,revision/artifacts/smoke_custom_out/roberta-base/training_dynamics_val.csv,artifact_or_table,26
520,revision/artifacts/smoke_custom_out/roberta-base/training_dynamics_val.csv,artifact_or_table,23
450,revision/artifacts/smoke_custom_out/roberta-base/training_dynamics_val.csv,artifact_or_table,10
400,revision/artifacts/smoke_custom_out/roberta-base/training_dynamics_val.csv,artifact_or_table,5
850,revision/artifacts/smoke_custom_out/roberta-base/training_dynamics_val.csv,artifact_or_table,8
2050,revision/artifacts/smoke_custom_out/roberta-base/training_dynamics_val.csv,artifact_or_table,5
1640,revision/artifacts/smoke_custom_out/roberta-base/val_predictions.csv,artifact_or_table,1
750,revision/artifacts/smoke_custom_out/roberta-base/val_predictions.csv,artifact_or_table,22
1150,revision/artifacts/smoke_custom_out/roberta-base/val_predictions.csv,artifact_or_table,2
780,revision/artifacts/smoke_custom_out/roberta-base/val_predictions.csv,artifact_or_table,4
300,revision/artifacts/smoke_custom_out/roberta-base/val_predictions.csv,artifact_or_table,6
270,revision/artifacts/smoke_custom_out/roberta-base/val_predictions.csv,artifact_or_table,21
520,revision/artifacts/smoke_custom_out/roberta-base/val_predictions.csv,artifact_or_table,17
450,revision/artifacts/smoke_custom_out/roberta-base/val_predictions.csv,artifact_or_table,4
400,revision/artifacts/smoke_custom_out/roberta-base/val_predictions.csv,artifact_or_table,2
850,revision/artifacts/smoke_custom_out/roberta-base/val_predictions.csv,artifact_or_table,4
2050,revision/artifacts/smoke_custom_out/roberta-base/val_predictions.csv,artifact_or_table,5
5000,revision/artifacts/smoke_custom_out/roberta-base/hf_model/tokenizer.json,documentation,17
3360,revision/artifacts/smoke_custom_out/roberta-base/hf_model/tokenizer.json,documentation,15
1640,revision/artifacts/smoke_custom_out/roberta-base/hf_model/tokenizer.json,documentation,15
1800,revision/artifacts/smoke_custom_out/roberta-base/hf_model/tokenizer.json,documentation,17
1300,revision/artifacts/smoke_custom_out/roberta-base/hf_model/tokenizer.json,documentation,16
750,revision/artifacts/smoke_custom_out/roberta-base/hf_model/tokenizer.json,documentation,102
1150,revision/artifacts/smoke_custom_out/roberta-base/hf_model/tokenizer.json,documentation,15
1530,revision/artifacts/smoke_custom_out/roberta-base/hf_model/tokenizer.json,documentation,15
780,revision/artifacts/smoke_custom_out/roberta-base/hf_model/tokenizer.json,documentation,102
300,revision/artifacts/smoke_custom_out/roberta-base/hf_model/tokenizer.json,documentation,205
270,revision/artifacts/smoke_custom_out/roberta-base/hf_model/tokenizer.json,documentation,202
520,revision/artifacts/smoke_custom_out/roberta-base/hf_model/tokenizer.json,documentation,102
450,revision/artifacts/smoke_custom_out/roberta-base/hf_model/tokenizer.json,documentation,202
400,revision/artifacts/smoke_custom_out/roberta-base/hf_model/tokenizer.json,documentation,206
850,revision/artifacts/smoke_custom_out/roberta-base/hf_model/tokenizer.json,documentation,103
1200,revision/artifacts/smoke_custom_out/roberta-base/hf_model/tokenizer.json,documentation,17
2050,revision/artifacts/smoke_custom_out/roberta-base/hf_model/tokenizer.json,documentation,16
5000,revision/artifacts/smoke_custom_v3/roberta-base/training_dynamics_train_epoch.csv,artifact_or_table,1
3360,revision/artifacts/smoke_custom_v3/roberta-base/training_dynamics_train_epoch.csv,artifact_or_table,2
1640,revision/artifacts/smoke_custom_v3/roberta-base/training_dynamics_train_epoch.csv,artifact_or_table,1
1800,revision/artifacts/smoke_custom_v3/roberta-base/training_dynamics_train_epoch.csv,artifact_or_table,1
1300,revision/artifacts/smoke_custom_v3/roberta-base/training_dynamics_train_epoch.csv,artifact_or_table,1
750,revision/artifacts/smoke_custom_v3/roberta-base/training_dynamics_train_epoch.csv,artifact_or_table,6
780,revision/artifacts/smoke_custom_v3/roberta-base/training_dynamics_train_epoch.csv,artifact_or_table,11
300,revision/artifacts/smoke_custom_v3/roberta-base/training_dynamics_train_epoch.csv,artifact_or_table,7
270,revision/artifacts/smoke_custom_v3/roberta-base/training_dynamics_train_epoch.csv,artifact_or_table,26
520,revision/artifacts/smoke_custom_v3/roberta-base/training_dynamics_train_epoch.csv,artifact_or_table,7
450,revision/artifacts/smoke_custom_v3/roberta-base/training_dynamics_train_epoch.csv,artifact_or_table,3
400,revision/artifacts/smoke_custom_v3/roberta-base/training_dynamics_train_epoch.csv,artifact_or_table,5
850,revision/artifacts/smoke_custom_v3/roberta-base/training_dynamics_train_epoch.csv,artifact_or_table,6
2050,revision/artifacts/smoke_custom_v3/roberta-base/training_dynamics_train_epoch.csv,artifact_or_table,1
5000,revision/artifacts/smoke_custom_v3/roberta-base/training_dynamics_val.csv,artifact_or_table,2
3360,revision/artifacts/smoke_custom_v3/roberta-base/training_dynamics_val.csv,artifact_or_table,3
1640,revision/artifacts/smoke_custom_v3/roberta-base/training_dynamics_val.csv,artifact_or_table,4
1300,revision/artifacts/smoke_custom_v3/roberta-base/training_dynamics_val.csv,artifact_or_table,1
750,revision/artifacts/smoke_custom_v3/roberta-base/training_dynamics_val.csv,artifact_or_table,14
1150,revision/artifacts/smoke_custom_v3/roberta-base/training_dynamics_val.csv,artifact_or_table,8
780,revision/artifacts/smoke_custom_v3/roberta-base/training_dynamics_val.csv,artifact_or_table,8
300,revision/artifacts/smoke_custom_v3/roberta-base/training_dynamics_val.csv,artifact_or_table,24
270,revision/artifacts/smoke_custom_v3/roberta-base/training_dynamics_val.csv,artifact_or_table,24
520,revision/artifacts/smoke_custom_v3/roberta-base/training_dynamics_val.csv,artifact_or_table,25
450,revision/artifacts/smoke_custom_v3/roberta-base/training_dynamics_val.csv,artifact_or_table,22
400,revision/artifacts/smoke_custom_v3/roberta-base/training_dynamics_val.csv,artifact_or_table,15
850,revision/artifacts/smoke_custom_v3/roberta-base/training_dynamics_val.csv,artifact_or_table,8
1200,revision/artifacts/smoke_custom_v3/roberta-base/training_dynamics_val.csv,artifact_or_table,2
1640,revision/artifacts/smoke_custom_v3/roberta-base/val_predictions.csv,artifact_or_table,1
750,revision/artifacts/smoke_custom_v3/roberta-base/val_predictions.csv,artifact_or_table,4
1150,revision/artifacts/smoke_custom_v3/roberta-base/val_predictions.csv,artifact_or_table,2
780,revision/artifacts/smoke_custom_v3/roberta-base/val_predictions.csv,artifact_or_table,1
300,revision/artifacts/smoke_custom_v3/roberta-base/val_predictions.csv,artifact_or_table,7
270,revision/artifacts/smoke_custom_v3/roberta-base/val_predictions.csv,artifact_or_table,5
520,revision/artifacts/smoke_custom_v3/roberta-base/val_predictions.csv,artifact_or_table,4
450,revision/artifacts/smoke_custom_v3/roberta-base/val_predictions.csv,artifact_or_table,3
400,revision/artifacts/smoke_custom_v3/roberta-base/val_predictions.csv,artifact_or_table,2
5000,revision/artifacts/smoke_custom_v3/roberta-base/hf_model/tokenizer.json,documentation,17
3360,revision/artifacts/smoke_custom_v3/roberta-base/hf_model/tokenizer.json,documentation,15
1640,revision/artifacts/smoke_custom_v3/roberta-base/hf_model/tokenizer.json,documentation,15
1800,revision/artifacts/smoke_custom_v3/roberta-base/hf_model/tokenizer.json,documentation,17
1300,revision/artifacts/smoke_custom_v3/roberta-base/hf_model/tokenizer.json,documentation,16
750,revision/artifacts/smoke_custom_v3/roberta-base/hf_model/tokenizer.json,documentation,102
1150,revision/artifacts/smoke_custom_v3/roberta-base/hf_model/tokenizer.json,documentation,15
1530,revision/artifacts/smoke_custom_v3/roberta-base/hf_model/tokenizer.json,documentation,15
