question_id,split,grade_band,source_file,question_index,gold_option,passage_length_tokens,truncated,raw_data_sha256,region_seed0,region_seed1,region_seed2,region_majority,encoder_correct_mean,encoder_correct_majority,last_correct_seed0,last_correct_seed1,last_correct_seed2,pred_correct_seed0,pred_correct_seed1,pred_correct_seed2,backend_vote_1,backend_vote_2,backend_vote_3,consensus_option,consensus_status,llm_correct,vote_source,designer_difficulty_str,datamap_region,passage_approx_tokens,likely_truncated_2048,legacy_datamap_region,region_label,enc_correct,encoder_correct
high818.txt_q1,dev,HIGH,dev_high.jsonl,1,D,422,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,ambiguous,middle,ambiguous,ambiguous,1.0,1,1,1,1,1,1,0,D,D,D,D,consensus,1,frozen_v1_two_of_three,HIGH,ambiguous,422,0,hard,ambiguous,1.0,1.0
high818.txt_q2,dev,HIGH,dev_high.jsonl,2,A,422,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,hard,hard,hard,hard,0.0,0,0,0,0,0,0,0,A,A,A,A,consensus,1,frozen_v1_two_of_three,HIGH,hard,422,0,hard,hard,0.0,0.0
high15510.txt_q0,dev,HIGH,dev_high.jsonl,0,D,413,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,easy,easy,easy,easy,1.0,1,1,1,1,1,1,1,D,D,D,D,consensus,1,frozen_v1_two_of_three,HIGH,easy,413,0,easy,easy,1.0,1.0
high15510.txt_q1,dev,HIGH,dev_high.jsonl,1,D,413,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,ambiguous,ambiguous,middle,ambiguous,1.0,1,1,1,1,1,1,1,D,D,D,D,consensus,1,frozen_v1_two_of_three,HIGH,ambiguous,413,0,ambiguous,ambiguous,1.0,1.0
high15510.txt_q2,dev,HIGH,dev_high.jsonl,2,C,413,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,easy,easy,easy,easy,1.0,1,1,1,1,1,1,1,C,C,C,C,consensus,1,frozen_v1_two_of_three,HIGH,easy,413,0,easy,easy,1.0,1.0
high15510.txt_q3,dev,HIGH,dev_high.jsonl,3,A,413,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,easy,easy,easy,easy,1.0,1,1,1,1,1,1,1,A,A,A,A,consensus,1,frozen_v1_two_of_three,HIGH,easy,413,0,easy,easy,1.0,1.0
high14197.txt_q0,dev,HIGH,dev_high.jsonl,0,D,470,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,middle,ambiguous,ambiguous,ambiguous,1.0,1,1,1,1,1,1,1,D,D,D,D,consensus,1,frozen_v1_two_of_three,HIGH,ambiguous,470,0,ambiguous,ambiguous,1.0,1.0
high14197.txt_q1,dev,HIGH,dev_high.jsonl,1,C,470,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,ambiguous,hard,middle,middle,0.6666666666666666,1,1,0,1,1,0,1,C,C,C,C,consensus,1,frozen_v1_two_of_three,HIGH,middle,470,0,hard,middle,0.6666666666666666,0.6666666666666666
high14197.txt_q2,dev,HIGH,dev_high.jsonl,2,B,470,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,easy,middle,middle,middle,1.0,1,1,1,1,1,1,1,A,B,B,B,consensus,1,frozen_v1_two_of_three,HIGH,middle,470,0,easy,middle,1.0,1.0
high23713.txt_q0,dev,HIGH,dev_high.jsonl,0,C,428,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,ambiguous,ambiguous,ambiguous,ambiguous,1.0,1,1,1,1,1,1,1,C,C,C,C,consensus,1,frozen_v1_two_of_three,HIGH,ambiguous,428,0,ambiguous,ambiguous,1.0,1.0
high23713.txt_q1,dev,HIGH,dev_high.jsonl,1,B,428,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,easy,middle,ambiguous,middle,1.0,1,1,1,1,1,1,1,B,B,B,B,consensus,1,frozen_v1_two_of_three,HIGH,middle,428,0,easy,middle,1.0,1.0
high23713.txt_q2,dev,HIGH,dev_high.jsonl,2,A,428,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,ambiguous,ambiguous,middle,ambiguous,1.0,1,1,1,1,1,1,1,D,D,A,D,consensus,0,frozen_v1_two_of_three,HIGH,ambiguous,428,0,ambiguous,ambiguous,1.0,1.0
high23713.txt_q3,dev,HIGH,dev_high.jsonl,3,D,428,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,ambiguous,ambiguous,ambiguous,ambiguous,1.0,1,1,1,1,1,1,1,D,D,D,D,consensus,1,frozen_v1_two_of_three,HIGH,ambiguous,428,0,middle,ambiguous,1.0,1.0
high8614.txt_q0,dev,HIGH,dev_high.jsonl,0,A,311,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,easy,middle,easy,easy,1.0,1,1,1,1,1,1,1,A,A,A,A,consensus,1,frozen_v1_two_of_three,HIGH,easy,311,0,easy,easy,1.0,1.0
high8614.txt_q1,dev,HIGH,dev_high.jsonl,1,B,311,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,middle,ambiguous,ambiguous,ambiguous,1.0,1,1,1,1,1,1,1,B,B,B,B,consensus,1,frozen_v1_two_of_three,HIGH,ambiguous,311,0,middle,ambiguous,1.0,1.0
high8614.txt_q2,dev,HIGH,dev_high.jsonl,2,C,311,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,hard,hard,hard,hard,0.0,0,0,0,0,0,0,0,B,A,C,,no_consensus,0,frozen_v1_two_of_three,HIGH,hard,311,0,hard,hard,0.0,0.0
high8614.txt_q3,dev,HIGH,dev_high.jsonl,3,A,311,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,ambiguous,hard,hard,hard,0.0,0,0,0,0,0,0,0,A,A,B,A,consensus,1,frozen_v1_two_of_three,HIGH,hard,311,0,hard,hard,0.0,0.0
high16596.txt_q0,dev,HIGH,dev_high.jsonl,0,C,481,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,easy,easy,middle,easy,1.0,1,1,1,1,1,1,1,C,C,C,C,consensus,1,frozen_v1_two_of_three,HIGH,easy,481,0,middle,easy,1.0,1.0
high16596.txt_q1,dev,HIGH,dev_high.jsonl,1,D,481,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,hard,hard,hard,hard,0.0,0,0,0,0,0,0,0,D,D,D,D,consensus,1,frozen_v1_two_of_three,HIGH,hard,481,0,hard,hard,0.0,0.0
high16596.txt_q2,dev,HIGH,dev_high.jsonl,2,A,481,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,ambiguous,hard,ambiguous,ambiguous,0.6666666666666666,1,1,0,1,1,0,0,A,A,A,A,consensus,1,frozen_v1_two_of_three,HIGH,ambiguous,481,0,ambiguous,ambiguous,0.6666666666666666,0.6666666666666666
high15909.txt_q0,dev,HIGH,dev_high.jsonl,0,B,365,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,ambiguous,hard,hard,hard,0.0,0,0,0,0,0,0,0,B,B,B,B,consensus,1,frozen_v1_two_of_three,HIGH,hard,365,0,hard,hard,0.0,0.0
high15909.txt_q1,dev,HIGH,dev_high.jsonl,1,A,365,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,ambiguous,hard,middle,middle,0.0,0,0,0,0,0,0,0,A,A,A,A,consensus,1,frozen_v1_two_of_three,HIGH,middle,365,0,middle,middle,0.0,0.0
high15909.txt_q2,dev,HIGH,dev_high.jsonl,2,A,365,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,hard,hard,hard,hard,0.0,0,0,0,0,0,0,0,A,A,A,A,consensus,1,frozen_v1_two_of_three,HIGH,hard,365,0,hard,hard,0.0,0.0
high19855.txt_q0,dev,HIGH,dev_high.jsonl,0,B,550,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,easy,ambiguous,ambiguous,ambiguous,0.6666666666666666,1,1,0,1,1,0,1,B,B,B,B,consensus,1,frozen_v1_two_of_three,HIGH,ambiguous,550,0,ambiguous,ambiguous,0.6666666666666666,0.6666666666666666
high19855.txt_q1,dev,HIGH,dev_high.jsonl,1,C,550,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,ambiguous,hard,ambiguous,ambiguous,0.3333333333333333,0,0,0,1,0,0,1,C,C,C,C,consensus,1,frozen_v1_two_of_three,HIGH,ambiguous,550,0,ambiguous,ambiguous,0.3333333333333333,0.3333333333333333
high19855.txt_q2,dev,HIGH,dev_high.jsonl,2,B,550,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,ambiguous,ambiguous,hard,ambiguous,0.6666666666666666,1,1,1,0,1,1,0,B,B,B,B,consensus,1,frozen_v1_two_of_three,HIGH,ambiguous,550,0,hard,ambiguous,0.6666666666666666,0.6666666666666666
high19855.txt_q3,dev,HIGH,dev_high.jsonl,3,A,550,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,middle,middle,easy,middle,1.0,1,1,1,1,1,1,1,A,A,A,A,consensus,1,frozen_v1_two_of_three,HIGH,middle,550,0,middle,middle,1.0,1.0
high5480.txt_q0,dev,HIGH,dev_high.jsonl,0,B,484,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,middle,easy,easy,easy,1.0,1,1,1,1,1,1,1,B,B,B,B,consensus,1,frozen_v1_two_of_three,HIGH,easy,484,0,easy,easy,1.0,1.0
high5480.txt_q1,dev,HIGH,dev_high.jsonl,1,D,484,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,middle,ambiguous,middle,middle,1.0,1,1,1,1,1,1,1,D,D,D,D,consensus,1,frozen_v1_two_of_three,HIGH,middle,484,0,ambiguous,middle,1.0,1.0
high5480.txt_q2,dev,HIGH,dev_high.jsonl,2,C,484,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,ambiguous,ambiguous,ambiguous,ambiguous,1.0,1,1,1,1,1,1,1,C,C,C,C,consensus,1,frozen_v1_two_of_three,HIGH,ambiguous,484,0,middle,ambiguous,1.0,1.0
high19840.txt_q0,dev,HIGH,dev_high.jsonl,0,A,488,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,hard,hard,middle,hard,0.3333333333333333,0,0,0,1,0,0,1,B,B,A,B,consensus,0,frozen_v1_two_of_three,HIGH,hard,488,0,hard,hard,0.3333333333333333,0.3333333333333333
high19840.txt_q1,dev,HIGH,dev_high.jsonl,1,D,488,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,middle,ambiguous,middle,middle,1.0,1,1,1,1,1,1,1,D,D,D,D,consensus,1,frozen_v1_two_of_three,HIGH,middle,488,0,hard,middle,1.0,1.0
high19840.txt_q2,dev,HIGH,dev_high.jsonl,2,B,488,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,ambiguous,ambiguous,ambiguous,ambiguous,1.0,1,1,1,1,1,1,1,B,B,B,B,consensus,1,frozen_v1_two_of_three,HIGH,ambiguous,488,0,ambiguous,ambiguous,1.0,1.0
high3783.txt_q0,dev,HIGH,dev_high.jsonl,0,A,426,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,easy,easy,easy,easy,1.0,1,1,1,1,1,1,1,A,A,A,A,consensus,1,frozen_v1_two_of_three,HIGH,easy,426,0,easy,easy,1.0,1.0
high3783.txt_q1,dev,HIGH,dev_high.jsonl,1,D,426,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,middle,middle,ambiguous,middle,1.0,1,1,1,1,1,1,1,D,D,D,D,consensus,1,frozen_v1_two_of_three,HIGH,middle,426,0,middle,middle,1.0,1.0
high3783.txt_q2,dev,HIGH,dev_high.jsonl,2,A,426,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,ambiguous,ambiguous,ambiguous,ambiguous,1.0,1,1,1,1,1,1,1,A,A,A,A,consensus,1,frozen_v1_two_of_three,HIGH,ambiguous,426,0,ambiguous,ambiguous,1.0,1.0
high8826.txt_q0,dev,HIGH,dev_high.jsonl,0,D,386,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,middle,middle,middle,middle,1.0,1,1,1,1,1,1,1,D,D,D,D,consensus,1,frozen_v1_two_of_three,HIGH,middle,386,0,middle,middle,1.0,1.0
high8826.txt_q1,dev,HIGH,dev_high.jsonl,1,B,386,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,easy,ambiguous,easy,easy,1.0,1,1,1,1,1,1,1,B,B,B,B,consensus,1,frozen_v1_two_of_three,HIGH,easy,386,0,ambiguous,easy,1.0,1.0
high8826.txt_q2,dev,HIGH,dev_high.jsonl,2,C,386,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,middle,ambiguous,ambiguous,ambiguous,0.6666666666666666,1,0,1,1,0,1,1,C,C,C,C,consensus,1,frozen_v1_two_of_three,HIGH,ambiguous,386,0,hard,ambiguous,0.6666666666666666,0.6666666666666666
high4749.txt_q0,dev,HIGH,dev_high.jsonl,0,C,420,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,middle,easy,ambiguous,middle,0.6666666666666666,1,1,1,0,1,1,0,C,C,C,C,consensus,1,frozen_v1_two_of_three,HIGH,middle,420,0,ambiguous,middle,0.6666666666666666,0.6666666666666666
high4749.txt_q1,dev,HIGH,dev_high.jsonl,1,B,420,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,hard,hard,ambiguous,hard,0.0,0,0,0,0,0,0,0,B,B,B,B,consensus,1,frozen_v1_two_of_three,HIGH,hard,420,0,hard,hard,0.0,0.0
high4749.txt_q2,dev,HIGH,dev_high.jsonl,2,D,420,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,ambiguous,ambiguous,ambiguous,ambiguous,1.0,1,1,1,1,1,1,1,D,D,D,D,consensus,1,frozen_v1_two_of_three,HIGH,ambiguous,420,0,ambiguous,ambiguous,1.0,1.0
high3026.txt_q0,dev,HIGH,dev_high.jsonl,0,D,587,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,middle,hard,hard,hard,0.3333333333333333,0,1,0,0,1,0,0,D,D,D,D,consensus,1,frozen_v1_two_of_three,HIGH,hard,587,0,hard,hard,0.3333333333333333,0.3333333333333333
high3026.txt_q1,dev,HIGH,dev_high.jsonl,1,A,587,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,ambiguous,hard,ambiguous,ambiguous,0.3333333333333333,0,1,0,0,1,0,0,A,A,A,A,consensus,1,frozen_v1_two_of_three,HIGH,ambiguous,587,0,ambiguous,ambiguous,0.3333333333333333,0.3333333333333333
high10643.txt_q0,dev,HIGH,dev_high.jsonl,0,C,416,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,easy,easy,easy,easy,1.0,1,1,1,1,1,1,1,C,C,C,C,consensus,1,frozen_v1_two_of_three,HIGH,easy,416,0,easy,easy,1.0,1.0
high10643.txt_q1,dev,HIGH,dev_high.jsonl,1,A,416,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,ambiguous,hard,ambiguous,ambiguous,0.0,0,0,0,0,0,0,0,A,A,A,A,consensus,1,frozen_v1_two_of_three,HIGH,ambiguous,416,0,hard,ambiguous,0.0,0.0
high10643.txt_q2,dev,HIGH,dev_high.jsonl,2,B,416,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,ambiguous,middle,ambiguous,ambiguous,0.6666666666666666,1,0,1,1,0,1,1,B,B,B,B,consensus,1,frozen_v1_two_of_three,HIGH,ambiguous,416,0,hard,ambiguous,0.6666666666666666,0.6666666666666666
high10643.txt_q3,dev,HIGH,dev_high.jsonl,3,C,416,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,ambiguous,ambiguous,middle,ambiguous,1.0,1,1,1,1,1,1,1,C,C,C,C,consensus,1,frozen_v1_two_of_three,HIGH,ambiguous,416,0,ambiguous,ambiguous,1.0,1.0
high20555.txt_q0,dev,HIGH,dev_high.jsonl,0,B,413,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,middle,ambiguous,ambiguous,ambiguous,1.0,1,1,1,1,1,1,1,B,B,B,B,consensus,1,frozen_v1_two_of_three,HIGH,ambiguous,413,0,ambiguous,ambiguous,1.0,1.0
high20555.txt_q1,dev,HIGH,dev_high.jsonl,1,D,413,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,ambiguous,middle,hard,middle,0.6666666666666666,1,1,1,0,1,1,0,D,D,D,D,consensus,1,frozen_v1_two_of_three,HIGH,middle,413,0,ambiguous,middle,0.6666666666666666,0.6666666666666666
high20555.txt_q2,dev,HIGH,dev_high.jsonl,2,A,413,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,easy,easy,easy,easy,1.0,1,1,1,1,1,1,1,A,A,A,A,consensus,1,frozen_v1_two_of_three,HIGH,easy,413,0,easy,easy,1.0,1.0
high20555.txt_q3,dev,HIGH,dev_high.jsonl,3,D,413,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,middle,middle,middle,middle,1.0,1,1,1,1,1,1,1,D,D,D,D,consensus,1,frozen_v1_two_of_three,HIGH,middle,413,0,middle,middle,1.0,1.0
high6348.txt_q0,dev,HIGH,dev_high.jsonl,0,C,442,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,ambiguous,ambiguous,ambiguous,ambiguous,0.6666666666666666,1,1,1,0,1,1,0,C,C,C,C,consensus,1,frozen_v1_two_of_three,HIGH,ambiguous,442,0,ambiguous,ambiguous,0.6666666666666666,0.6666666666666666
high6348.txt_q1,dev,HIGH,dev_high.jsonl,1,D,442,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,ambiguous,ambiguous,ambiguous,ambiguous,0.0,0,0,0,0,0,0,0,D,D,D,D,consensus,1,frozen_v1_two_of_three,HIGH,ambiguous,442,0,hard,ambiguous,0.0,0.0
high6348.txt_q2,dev,HIGH,dev_high.jsonl,2,B,442,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,hard,hard,hard,hard,0.0,0,0,0,0,0,0,0,B,B,B,B,consensus,1,frozen_v1_two_of_three,HIGH,hard,442,0,hard,hard,0.0,0.0
high6348.txt_q3,dev,HIGH,dev_high.jsonl,3,C,442,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,hard,hard,hard,hard,0.0,0,0,0,0,0,0,0,C,C,C,C,consensus,1,frozen_v1_two_of_three,HIGH,hard,442,0,hard,hard,0.0,0.0
high15511.txt_q0,dev,HIGH,dev_high.jsonl,0,C,386,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,easy,easy,easy,easy,1.0,1,1,1,1,1,1,1,C,C,C,C,consensus,1,frozen_v1_two_of_three,HIGH,easy,386,0,easy,easy,1.0,1.0
high15511.txt_q1,dev,HIGH,dev_high.jsonl,1,A,386,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,middle,middle,ambiguous,middle,1.0,1,1,1,1,1,1,1,A,A,A,A,consensus,1,frozen_v1_two_of_three,HIGH,middle,386,0,ambiguous,middle,1.0,1.0
high15511.txt_q2,dev,HIGH,dev_high.jsonl,2,C,386,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,easy,middle,easy,easy,1.0,1,1,1,1,1,1,1,C,C,C,C,consensus,1,frozen_v1_two_of_three,HIGH,easy,386,0,middle,easy,1.0,1.0
high15511.txt_q3,dev,HIGH,dev_high.jsonl,3,D,386,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,middle,easy,easy,easy,1.0,1,1,1,1,1,1,1,D,D,D,D,consensus,1,frozen_v1_two_of_three,HIGH,easy,386,0,easy,easy,1.0,1.0
high7056.txt_q0,dev,HIGH,dev_high.jsonl,0,A,419,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,middle,middle,middle,middle,1.0,1,1,1,1,1,1,1,A,A,A,A,consensus,1,frozen_v1_two_of_three,HIGH,middle,419,0,middle,middle,1.0,1.0
high7056.txt_q1,dev,HIGH,dev_high.jsonl,1,B,419,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,hard,ambiguous,hard,hard,0.3333333333333333,0,0,1,0,0,1,0,B,B,B,B,consensus,1,frozen_v1_two_of_three,HIGH,hard,419,0,hard,hard,0.3333333333333333,0.3333333333333333
high7056.txt_q2,dev,HIGH,dev_high.jsonl,2,C,419,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,ambiguous,middle,middle,middle,1.0,1,1,1,1,1,1,1,C,C,C,C,consensus,1,frozen_v1_two_of_three,HIGH,middle,419,0,middle,middle,1.0,1.0
high7056.txt_q3,dev,HIGH,dev_high.jsonl,3,A,419,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,hard,hard,hard,hard,0.0,0,0,0,0,0,0,0,C,A,A,A,consensus,1,frozen_v1_two_of_three,HIGH,hard,419,0,hard,hard,0.0,0.0
high7724.txt_q0,dev,HIGH,dev_high.jsonl,0,C,368,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,ambiguous,ambiguous,middle,ambiguous,1.0,1,1,1,1,1,1,1,C,C,C,C,consensus,1,frozen_v1_two_of_three,HIGH,ambiguous,368,0,ambiguous,ambiguous,1.0,1.0
high7724.txt_q1,dev,HIGH,dev_high.jsonl,1,B,368,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,ambiguous,ambiguous,middle,ambiguous,0.3333333333333333,0,0,1,0,0,1,1,B,B,B,B,consensus,1,frozen_v1_two_of_three,HIGH,ambiguous,368,0,hard,ambiguous,0.3333333333333333,0.3333333333333333
high7724.txt_q2,dev,HIGH,dev_high.jsonl,2,C,368,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,ambiguous,ambiguous,ambiguous,ambiguous,1.0,1,1,1,1,1,1,1,C,C,C,C,consensus,1,frozen_v1_two_of_three,HIGH,ambiguous,368,0,ambiguous,ambiguous,1.0,1.0
high9709.txt_q0,dev,HIGH,dev_high.jsonl,0,B,458,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,ambiguous,ambiguous,middle,ambiguous,1.0,1,1,1,1,1,1,1,B,B,B,B,consensus,1,frozen_v1_two_of_three,HIGH,ambiguous,458,0,ambiguous,ambiguous,1.0,1.0
high9709.txt_q1,dev,HIGH,dev_high.jsonl,1,B,458,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,ambiguous,ambiguous,middle,ambiguous,1.0,1,1,1,1,1,1,1,B,B,B,B,consensus,1,frozen_v1_two_of_three,HIGH,ambiguous,458,0,easy,ambiguous,1.0,1.0
high9709.txt_q2,dev,HIGH,dev_high.jsonl,2,C,458,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,hard,hard,hard,hard,0.0,0,0,0,0,0,0,0,C,C,C,C,consensus,1,frozen_v1_two_of_three,HIGH,hard,458,0,hard,hard,0.0,0.0
high21703.txt_q0,dev,HIGH,dev_high.jsonl,0,A,343,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,easy,easy,easy,easy,1.0,1,1,1,1,1,1,1,A,A,A,A,consensus,1,frozen_v1_two_of_three,HIGH,easy,343,0,easy,easy,1.0,1.0
high21703.txt_q1,dev,HIGH,dev_high.jsonl,1,C,343,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,middle,middle,middle,middle,1.0,1,1,1,1,1,1,1,C,C,C,C,consensus,1,frozen_v1_two_of_three,HIGH,middle,343,0,middle,middle,1.0,1.0
high21703.txt_q2,dev,HIGH,dev_high.jsonl,2,A,343,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,middle,middle,easy,middle,1.0,1,1,1,1,1,1,1,A,A,A,A,consensus,1,frozen_v1_two_of_three,HIGH,middle,343,0,middle,middle,1.0,1.0
high23666.txt_q0,dev,HIGH,dev_high.jsonl,0,C,526,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,easy,middle,middle,middle,1.0,1,1,1,1,1,1,1,C,C,C,C,consensus,1,frozen_v1_two_of_three,HIGH,middle,526,0,middle,middle,1.0,1.0
high23666.txt_q1,dev,HIGH,dev_high.jsonl,1,B,526,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,hard,hard,middle,hard,0.3333333333333333,0,0,0,1,0,0,1,B,A,A,A,consensus,0,frozen_v1_two_of_three,HIGH,hard,526,0,hard,hard,0.3333333333333333,0.3333333333333333
high14948.txt_q0,dev,HIGH,dev_high.jsonl,0,B,480,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,easy,middle,middle,middle,1.0,1,1,1,1,1,1,1,B,B,B,B,consensus,1,frozen_v1_two_of_three,HIGH,middle,480,0,easy,middle,1.0,1.0
high14948.txt_q1,dev,HIGH,dev_high.jsonl,1,D,480,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,ambiguous,ambiguous,ambiguous,ambiguous,0.0,0,0,0,0,0,0,0,D,D,D,D,consensus,1,frozen_v1_two_of_three,HIGH,ambiguous,480,0,hard,ambiguous,0.0,0.0
high14948.txt_q2,dev,HIGH,dev_high.jsonl,2,A,480,0,2a0ea82a37321be8f159f44341fc378f6e271c8e2ed923a99f0e0f86e7515ff9,middle,middle,middle,middle,1.0,1,1,1,1,1,1,1,A,A,A,A,consensus,1,frozen_v1_two_of_three,HIGH,middle,480,0,easy,middle,1.0,1.0
