question_id,n_attempts,n_students,n_correct,empirical_correctness,empirical_difficulty,eb_correctness,eb_difficulty,posterior_lower_95,posterior_upper_95,irt_item_difficulty,irt_se,irt_ci_lower,irt_ci_upper
318,78,78,40,0.5128205128205128,0.4871794871794872,0.512220215156171,0.487779784843829,0.38397253619673477,0.592118418419905,0.044618756,0.25572154,-0.45659545,0.545833
319,2849,2849,1469,0.5156195156195156,0.4843804843804844,0.5155922212179441,0.4844077787820559,0.46610111058114967,0.5027351154417271,0.0027438104,0.042038772,-0.07965218,0.0851398
320,319,319,238,0.7460815047021944,0.25391849529780564,0.7394005389836333,0.26059946101636666,0.21460683592019092,0.3093555852359051,-1.2483435,0.12635674,-1.4960027,-1.0006843
321,590,590,444,0.752542372881356,0.24745762711864405,0.7487841963246641,0.2512158036753359,0.21732266517581333,0.28668191646910146,-1.121298,0.09378827,-1.305123,-0.93747294
322,78,78,28,0.358974358974359,0.641025641025641,0.37456624756786694,0.6254337524321331,0.5219586869684743,0.723455691720085,0.37400973,0.2807162,-0.17619407,0.9242135
323,1720,1720,1169,0.6796511627906977,0.3203488372093023,0.6787356853164174,0.32126431468358263,0.29946031550763186,0.3434599262438802,-0.84210503,0.052903455,-0.9457958,-0.7384143
324,590,590,202,0.3423728813559322,0.6576271186440679,0.34489559134784037,0.6551044086521596,0.6166013753822215,0.6926266662405551,0.88028324,0.10495758,0.6745664,1.0860001
325,2548,2548,1063,0.4171899529042386,0.5828100470957613,0.4175126097489469,0.5824873902510531,0.5633179161926487,0.6015346517763154,0.4098695,0.047037132,0.31767672,0.50206226
326,2125,2125,950,0.4470588235294118,0.5529411764705883,0.4473170215683858,0.5526829784316142,0.5315483102730503,0.5737241207576821,0.17873834,0.050274126,0.08020105,0.27727562
327,2244,2244,925,0.41221033868092694,0.5877896613190731,0.4125968060110032,0.5874031939889968,0.5670088246836866,0.6076505955741915,0.43070042,0.05042648,0.33186454,0.5295363
328,2272,2272,1320,0.5809859154929577,0.41901408450704225,0.580688807131643,0.41931119286835705,0.3991353475810048,0.4396210503801722,-0.36339185,0.046267908,-0.45407695,-0.27270675
329,166,166,46,0.27710843373493976,0.7228915662650602,0.28915554258210363,0.7108444574178964,0.6417279969369201,0.7754011166966474,1.1506382,0.21632111,0.7266488,1.5746276
330,665,665,388,0.5834586466165413,0.41654135338345866,0.5824196824492047,0.4175803175507953,0.3806253915423611,0.45499844525484745,-0.29105273,0.08495802,-0.45757043,-0.12453501
331,879,879,480,0.5460750853242321,0.4539249146757679,0.5456726360455036,0.45432736395449635,0.42170575267788424,0.48714380918350475,-0.06646237,0.074637346,-0.21275157,0.07982683
332,2910,2910,1757,0.6037800687285223,0.3962199312714777,0.6034762517023624,0.3965237482976376,0.3788500365130787,0.4143317574251122,-0.4277797,0.040669944,-0.5074928,-0.34806663
333,2584,2584,1381,0.5344427244582043,0.4655572755417957,0.5343460409670995,0.4656539590329005,0.4464854751986854,0.4848726233103482,-0.14409614,0.043730024,-0.22980699,-0.05838529
334,583,583,231,0.39622641509433965,0.6037735849056604,0.39794454345497704,0.6020554565450229,0.5623540096136248,0.6411039248368038,0.6925731,0.100289404,0.49600583,0.8891403
335,2491,2491,1085,0.4355680449618627,0.5644319550381374,0.43583061417248914,0.5641693858275109,0.5446894560947346,0.5835520751322785,0.3598367,0.04703278,0.26765245,0.45202094
336,172,172,74,0.43023255813953487,0.5697674418604651,0.4341261541552955,0.5658738458447046,0.4932986684211742,0.6370711423694784,0.3210172,0.17977506,-0.03134191,0.6733763
337,2652,2652,1627,0.6134992458521871,0.38650075414781293,0.6131324644131547,0.3868675355868453,0.368448966714504,0.4054471693538897,-0.50750124,0.0425441,-0.59088767,-0.42411482
338,2163,2163,574,0.26537216828478966,0.7346278317152104,0.2663932807965697,0.7336067192034303,0.7148192918220313,0.7519867042260682,1.2477547,0.061169535,1.1278625,1.3676469
339,586,586,156,0.26621160409556316,0.7337883959044369,0.2699253569450458,0.7300746430549542,0.6937264904714667,0.7649582963180562,1.4244701,0.1168973,1.1953514,1.6535888
340,79,79,42,0.5316455696202531,0.4683544303797469,0.5290932279169821,0.4709067720830179,0.36818698207575085,0.5748772889118969,-0.058415323,0.2520789,-0.55249,0.43565932
341,1606,1606,740,0.46077210460772106,0.5392278953922789,0.4610353695255412,0.5389646304744589,0.5146196219271353,0.5632182390154549,0.23861967,0.057223175,0.12646225,0.3507771
342,2823,2823,1109,0.3928444916755225,0.6071555083244775,0.3932146885516467,0.6067853114483532,0.5887289496969985,0.6246988238169608,0.54531676,0.045374937,0.4563819,0.63425165
343,2157,2157,1372,0.6360686138154845,0.3639313861845155,0.6355224224653102,0.3644775775346898,0.3443354072706032,0.3848567786154109,-0.5279982,0.04695343,-0.62002695,-0.43596947
344,2787,2787,1858,0.6666666666666666,0.33333333333333337,0.6661431348408314,0.33385686515916857,0.31649460098313287,0.3514442428972313,-0.7900661,0.04150088,-0.87140787,-0.7087244
345,4,4,2,0.5,0.5,0.5049562100648483,0.49504378993515175,0.24029939752014506,0.7512123539887281,0.14193279,1.120422,-2.0540946,2.33796
346,2188,2188,1214,0.5548446069469836,0.44515539305301643,0.5546453024986623,0.4453546975013377,0.4246270917356352,0.46617653107952106,-0.26086053,0.047374632,-0.35371482,-0.16800624
347,78,78,53,0.6794871794871795,0.3205128205128205,0.6613453467101672,0.3386546532898328,0.24367118489718542,0.44065128994084035,-0.82039726,0.24822718,-1.3069226,-0.333872
348,1255,1255,767,0.6111553784860557,0.3888446215139443,0.6104002897461601,0.3895997102538399,0.3628986590453753,0.4166316318844947,-0.45508346,0.061166737,-0.57497025,-0.33519664
349,2627,2627,1951,0.7426722497145032,0.2573277502854968,0.7418524079801562,0.25814759201984383,0.2416212808376753,0.275021480491237,-1.0866342,0.044046767,-1.1729658,-1.0003026
350,1255,1255,837,0.6669322709163347,0.33306772908366533,0.6657723654596679,0.3342276345403321,0.30848823840068995,0.3604638434019616,-0.73380435,0.061308347,-0.85396874,-0.61363995
351,1701,1701,508,0.2986478542034098,0.7013521457965902,0.29976629350015904,0.700233706499841,0.6783077393981447,0.7217160879252278,1.1074435,0.06476727,0.9804996,1.2343873
352,139,139,43,0.30935251798561153,0.6906474820143884,0.3215982355193473,0.6784017644806527,0.6012995252284179,0.7509422351351972,0.9875413,0.22634758,0.5439,1.4311826
353,891,891,410,0.4601571268237935,0.5398428731762065,0.46063576862060157,0.5393642313793985,0.5067456571444966,0.5718171211128757,0.2827918,0.077097476,0.13168074,0.43390286
354,1008,1008,442,0.4384920634920635,0.5615079365079365,0.43911107274784267,0.5608889272521573,0.530298668014382,0.5912523851782725,0.4406168,0.073310554,0.2969281,0.58430547
355,494,494,236,0.4777327935222672,0.5222672064777327,0.4782685965092103,0.5217314034907897,0.4780649070295846,0.5652342569334826,0.19312274,0.10226869,-0.007323891,0.39356938
356,174,174,63,0.3620689655172414,0.6379310344827587,0.36933431536027406,0.6306656846397259,0.559703398109999,0.6989249312813222,0.6406952,0.1892311,0.26980224,1.0115882
357,7,7,4,0.5714285714285714,0.4285714285714286,0.5349486687818644,0.4650513312181356,0.23675196617777494,0.7015375602430174,-0.36215362,0.8144893,-1.9585527,1.2342454
358,846,846,288,0.3404255319148936,0.6595744680851063,0.3422139518173151,0.6577860481826849,0.6256655031418499,0.6892075456281126,0.86357474,0.087598026,0.6918826,1.0352669
359,1178,1178,586,0.49745331069609505,0.502546689303905,0.497527996207224,0.502472003792776,0.4740433880803949,0.5308927302560317,0.12610176,0.06536046,-0.0020047426,0.25420827
360,2590,2590,1561,0.6027027027027027,0.39729729729729735,0.6023652840564161,0.3976347159435839,0.3788996528056172,0.4165189914800347,-0.48804638,0.043022458,-0.5723704,-0.40372235
361,2303,2303,941,0.4085974815458098,0.5914025184541902,0.4089884237944301,0.5910115762055699,0.5709035713338886,0.6109704510408829,0.45446345,0.049976382,0.35650975,0.55241716
362,1691,1691,668,0.39503252513305737,0.6049674748669427,0.3956373963139981,0.6043626036860019,0.5810129012508416,0.627479741914908,0.5644532,0.05854497,0.44970503,0.6792013
363,2673,2673,1903,0.7119341563786008,0.2880658436213992,0.7112335231769424,0.28876647682305756,0.27176990540275636,0.3060614182359376,-0.908968,0.042946186,-0.9931425,-0.82479346
364,1604,1604,625,0.38965087281795513,0.6103491271820449,0.3903189739936472,0.6096810260063528,0.5857579536355302,0.6333465007611876,0.5877079,0.06035419,0.46941367,0.7060021
365,2208,2208,701,0.317481884057971,0.682518115942029,0.3182666316011178,0.6817333683988822,0.6621959773371364,0.700960219407613,1.0460759,0.055569492,0.9371597,1.1549921
366,136,136,105,0.7720588235294118,0.2279411764705882,0.7553144143511419,0.24468558564885812,0.17848547767205036,0.3175462361332235,-1.1471188,0.1952346,-1.5297786,-0.764459
367,2292,2292,1348,0.5881326352530541,0.41186736474694585,0.5878096141376276,0.41219038586237244,0.39215765948237735,0.43236768344259413,-0.39192554,0.046037905,-0.48215985,-0.30169123
368,2299,2299,1314,0.5715528490648107,0.42844715093518926,0.5712967130558086,0.42870328694419135,0.4085786981521228,0.4489449039867144,-0.31368878,0.046097185,-0.40403926,-0.2233383
369,2257,2257,1401,0.6207354895879486,0.37926451041205145,0.6202754796901502,0.3797245203098498,0.3598500189212459,0.3998001029254775,-0.5804459,0.04613373,-0.670868,-0.49002376
370,2831,2831,1564,0.5524549629106322,0.44754503708936777,0.552308499574326,0.44769150042567396,0.42944342577155636,0.4660093526262974,-0.17439553,0.041654993,-0.25603932,-0.09275174
371,2545,2545,1006,0.39528487229862475,0.6047151277013753,0.39568659558278363,0.6043134044172164,0.5852774494138586,0.6231946284485763,0.57316566,0.048074067,0.4789405,0.6673908
372,2646,2646,1634,0.6175359032501889,0.3824640967498111,0.6171543440773005,0.3828456559226995,0.36444546253855603,0.4014130169224033,-0.52929497,0.042574618,-0.61274123,-0.4458487
373,2249,2249,1242,0.5522454424188529,0.44775455758114713,0.5520620823479293,0.4479379176520707,0.4274777719922075,0.4684854116478061,-0.24276498,0.04676682,-0.33442795,-0.151102
374,78,78,47,0.6025641025641025,0.39743589743589747,0.5925183629160151,0.4074816370839849,0.3072006647111035,0.5117852051082556,-0.3913329,0.24930303,-0.87996686,0.097301036
375,876,876,485,0.5536529680365296,0.44634703196347036,0.5531706077128441,0.4468293922871559,0.41421791343852776,0.47966845908023126,-0.10328904,0.07454495,-0.24939714,0.042819068
376,2334,2334,1554,0.6658097686375322,0.33419023136246784,0.6651883790882903,0.3348116209117097,0.31584317428116737,0.354047158462677,-0.7807981,0.045604367,-0.87018263,-0.6914135
377,319,319,171,0.5360501567398119,0.46394984326018807,0.5352412422788669,0.46475875772113306,0.41111782352829795,0.5188066016081079,-0.17387992,0.124725975,-0.41834283,0.070583
378,656,656,265,0.40396341463414637,0.5960365853658536,0.4053862655530281,0.594613734446972,0.5570742585704587,0.6316142847480917,0.5424924,0.09368045,0.3588787,0.72610605
379,2535,2535,997,0.3932938856015779,0.606706114398422,0.39370436801480424,0.6062956319851958,0.587237290253284,0.6251956827393557,0.5738238,0.048193887,0.4793638,0.6682838
380,1471,1471,608,0.41332426920462273,0.5866757307953773,0.41390565861310163,0.5860943413868984,0.5609049155932314,0.6110633953441837,0.43785918,0.061587863,0.31714696,0.5585714
381,174,174,117,0.6724137931034483,0.3275862068965517,0.6641341901894598,0.33586580981054015,0.2694490132237476,0.40567774050515826,-0.8571209,0.16595992,-1.1824024,-0.5318394
382,137,137,39,0.2846715328467153,0.7153284671532847,0.2986339737513995,0.7013660262486006,0.6249596135792488,0.7725535219833253,1.1193181,0.23610775,0.65654695,1.5820893
383,2352,2352,1890,0.8035714285714286,0.1964285714285714,0.8024194584653617,0.19758054153463833,0.18176894392438392,0.21387736261763757,-1.5925827,0.04920008,-1.6890149,-1.4961505
384,1908,1908,756,0.39622641509433965,0.6037735849056604,0.3967571088466538,0.6032428911533462,0.5812501002447679,0.6250316545310799,0.55514014,0.05497403,0.44739103,0.66288924
385,1501,1501,579,0.38574283810792803,0.614257161892072,0.3864802498392401,0.6135197501607599,0.5888301180074216,0.6379245846378367,0.6353898,0.06290572,0.5120946,0.758685
386,856,856,437,0.5105140186915887,0.48948598130841126,0.5104779928347902,0.48952200716520977,0.45626260693544984,0.5228272937016718,0.09988259,0.076639794,-0.050331414,0.2500966
387,554,554,184,0.33212996389891697,0.667870036101083,0.33498080890183407,0.665019191098166,0.6255351935615268,0.7033930225859547,0.90663004,0.109440945,0.6921258,1.1211343
388,582,582,206,0.3539518900343643,0.6460481099656357,0.35632903060644505,0.643670969393555,0.6046536638596531,0.6817674947954535,0.91654277,0.104504205,0.7117145,1.121371
389,2504,2504,1355,0.5411341853035144,0.4588658146964856,0.5410099949428578,0.45899000505714216,0.4395441087009859,0.478497725373499,-0.1441373,0.044478886,-0.23131591,-0.056958675
390,554,554,208,0.37545126353790614,0.6245487364620939,0.37759632848276087,0.6224036715172392,0.5820056467124932,0.6619782012791655,0.6764383,0.10440833,0.47179794,0.8810786
391,2797,2797,1240,0.44333214158026457,0.5566678584197354,0.4435406932666398,0.5564593067333602,0.5380446637918208,0.5747977225847772,0.29944742,0.04389161,0.21341985,0.38547498
392,2217,2217,1204,0.5430762291384754,0.4569237708615246,0.5429280239991372,0.4570719760008628,0.4364217326304368,0.4777952781894099,-0.18517435,0.047191232,-0.27766916,-0.09267953
393,13,13,7,0.5384615384615384,0.46153846153846156,0.525492481342561,0.474507518657439,0.27551041993390735,0.6778635867672493,-0.114934325,0.61706376,-1.3243793,1.0945107
394,2601,2601,2021,0.7770088427527874,0.22299115724721263,0.776060136882086,0.22393986311791403,0.20815262058608575,0.24012779044053068,-1.2982483,0.04544398,-1.3873185,-1.2091781
395,191,191,67,0.3507853403141361,0.6492146596858639,0.3579508654308062,0.6420491345691939,0.5745396333789288,0.7068697580900547,0.79533815,0.18164152,0.43932077,1.1513555
396,1932,1932,1573,0.8141821946169773,0.18581780538302273,0.8127308273031566,0.1872691726968434,0.17022779161147672,0.2049208738956757,-1.6296146,0.054586414,-1.736604,-1.5226252
397,12,12,5,0.4166666666666667,0.5833333333333333,0.455858491223424,0.544141508776576,0.33519105103105995,0.7451888241399942,0.5014193,0.6861646,-0.8434634,1.846302
398,1012,1012,501,0.4950592885375494,0.5049407114624507,0.4951676247077697,0.5048323752922304,0.47417940937337444,0.5354674118362938,0.16751926,0.0707899,0.028771043,0.30626747
399,174,174,71,0.40804597701149425,0.5919540229885057,0.4130083708905238,0.5869916291094762,0.5150691071620366,0.6571144613725746,0.4048782,0.18130644,0.049517572,0.7602388
400,104,104,40,0.38461538461538464,0.6153846153846154,0.3945465906780741,0.6054534093219259,0.5142201208577644,0.693155408964033,0.71331537,0.24089067,0.24116966,1.185461
401,115,115,70,0.6086956521739131,0.3913043478260869,0.6011901535622588,0.3988098464377412,0.3147337528572103,0.4859742507796623,-0.57861614,0.20400584,-0.9784676,-0.1787647
402,2305,2305,1066,0.462472885032538,0.5375271149674621,0.46264988723544226,0.5373501127645577,0.5170113501321985,0.557627726806538,0.1876609,0.04809526,0.09339419,0.28192762
403,2203,2203,1437,0.6522923286427599,0.3477076713572401,0.6516902060993844,0.34830979390061556,0.32859266873082427,0.36828670992763457,-0.8024397,0.046532992,-0.89364433,-0.71123505
404,1265,1265,567,0.4482213438735178,0.5517786561264821,0.44864544066343304,0.551354559336567,0.5239848364149956,0.5785715788491352,0.32395998,0.06536097,0.19585247,0.4520675
405,2930,2930,2332,0.7959044368600683,0.2040955631399317,0.7950029398284726,0.2049970601715274,0.1905969958927085,0.21977737241201456,-1.5038316,0.043704774,-1.589493,-1.4181702
406,2131,2131,1670,0.7836696386672923,0.21633036133270767,0.7824840338143707,0.2175159661856293,0.20029452794234093,0.23523744946614233,-1.3460665,0.050452344,-1.4449531,-1.2471799
407,110,110,51,0.4636363636363636,0.5363636363636364,0.46698386665818026,0.5330161333418197,0.4434532908151694,0.6215289404807294,0.28920275,0.22085923,-0.14368135,0.72208685
408,120,120,83,0.6916666666666667,0.30833333333333335,0.6785583795379942,0.32144162046200575,0.2439960687638697,0.4041245197116886,-0.9847908,0.20062575,-1.3780173,-0.5915643
409,2863,2863,1622,0.5665385958784491,0.4334614041215509,0.5663487744340994,0.43365122556590063,0.4155754725183245,0.4518144991855684,-0.24252799,0.041253254,-0.32338437,-0.16167161
410,2354,2354,1891,0.8033135089209855,0.19668649107901448,0.8021635151313544,0.19783648486864558,0.1820234335422215,0.21413393881734777,-1.6466936,0.048988536,-1.7427111,-1.5506761
411,625,625,367,0.5872,0.41279999999999994,0.5860413750315947,0.4139586249684053,0.37592506484772925,0.4525062423599302,-0.31225517,0.08721619,-0.4831989,-0.14131144
412,1675,1675,866,0.5170149253731343,0.4829850746268657,0.5169610027026342,0.48303899729736577,0.45920243175221453,0.5069137185322233,-0.028767139,0.05443668,-0.13546303,0.07792876
413,2140,2140,1384,0.6467289719626168,0.3532710280373832,0.6461329497591554,0.35386705024084464,0.33378693975533513,0.37420477077578074,-0.5686616,0.047271393,-0.66131353,-0.47600964
414,1210,1210,994,0.8214876033057851,0.17851239669421493,0.8191217528052658,0.18087824719473422,0.15978448083428343,0.20296357679413646,-1.6259731,0.06970994,-1.7626046,-1.4893416
415,861,861,365,0.42392566782810687,0.5760743321718931,0.42480283508543604,0.575197164914564,0.5422172704114971,0.6078496430404647,0.5178015,0.08033436,0.3603462,0.67525685
416,2460,2460,975,0.39634146341463417,0.6036585365853658,0.39675308965688233,0.6032469103431177,0.583876814897369,0.6224585845925894,0.56449246,0.048906006,0.4686367,0.66034824
417,2545,2545,1252,0.4919449901768173,0.5080550098231826,0.49199949083944,0.5080005091605599,0.488611783256546,0.527377367626428,0.056491673,0.04484252,-0.031399667,0.14438301
418,89,89,22,0.24719101123595505,0.752808988764045,0.27148280260561425,0.7285171973943858,0.6368556941898297,0.8113627375882305,1.5156503,0.30786526,0.91223437,2.1190662
419,68,68,24,0.35294117647058826,0.6470588235294117,0.3712706575942367,0.6287293424057633,0.5188022716606862,0.7323347954694519,0.70288527,0.3004958,0.11391348,1.291857
420,2220,2220,1687,0.7599099099099099,0.24009009009009008,0.7588694336273927,0.24113056637260732,0.2235995679158972,0.25910151906298906,-1.3928,0.048335593,-1.4875377,-1.2980622
421,2820,2820,2111,0.7485815602836879,0.25141843971631206,0.7477984822228854,0.25220151777711464,0.2363697253653434,0.2683651385411928,-1.2002633,0.04278085,-1.2841138,-1.1164128
422,144,144,129,0.8958333333333334,0.10416666666666663,0.8725494173897028,0.12745058261029718,0.07963032745166643,0.18446628330276194,-2.1341484,0.23717268,-2.599007,-1.6692898
423,2300,2300,839,0.36478260869565216,0.6352173913043478,0.3653481497337186,0.6346518502662815,0.6149076902697314,0.6541750865672027,0.6827825,0.052034985,0.5807939,0.784771
424,1711,1711,632,0.36937463471654003,0.6306253652834599,0.3701093279053305,0.6298906720946695,0.6069403454052931,0.652554913945172,0.681628,0.05956819,0.56487435,0.7983816
425,78,78,14,0.1794871794871795,0.8205128205128205,0.21396995204817876,0.7860300479518212,0.6945970759789193,0.8650461484652858,1.5063907,0.3755818,0.7702503,2.242531
426,80,80,23,0.2875,0.7125,0.31009610129329246,0.6899038987067075,0.590696986048558,0.781042852124013,0.77985096,0.30212548,0.18768501,1.3720169
427,7,7,4,0.5714285714285714,0.4285714285714286,0.5349486687818644,0.4650513312181356,0.23675196617777494,0.7015375602430174,-0.01877755,0.8182498,-1.6225471,1.5849922
428,6,6,2,0.3333333333333333,0.6666666666666667,0.4384056343381861,0.5615943656618139,0.31599355473315716,0.7918231774549063,0.8729316,1.0078665,-1.1024867,2.84835
429,13,13,10,0.7692307692307693,0.23076923076923073,0.660779285803199,0.339220714196801,0.162511588320569,0.5433745918514237,-1.215625,0.658283,-2.5058599,0.07460964
430,621,621,193,0.3107890499194847,0.6892109500805152,0.31364750971737826,0.6863524902826217,0.6496110810321909,0.7219735296149257,1.0581008,0.10684858,0.8486776,1.267524
431,1253,1253,852,0.6799680766161214,0.32003192338387865,0.6787115722143993,0.32128842778560074,0.29581025887035195,0.3473030335529823,-0.8022624,0.061520547,-0.9228427,-0.68168217
432,837,837,535,0.6391875746714456,0.3608124253285544,0.6377555272069761,0.36224447279302385,0.3301960075915026,0.3949097407965917,-0.5848037,0.07485382,-0.7315172,-0.4380902
433,2495,2495,1237,0.49579158316633265,0.5042084168336673,0.49583307839373353,0.5041669216062665,0.4845867105523711,0.5237408283022639,0.07629198,0.04538483,-0.0126622915,0.16524625
434,1693,1693,642,0.37920850561134084,0.6207914943886592,0.37989796115921937,0.6201020388407806,0.5969208532537706,0.6430159012593397,0.67163914,0.059117362,0.5557691,0.7875092
435,2263,2263,1232,0.5444100751215201,0.45558992487847993,0.5442594842728045,0.45574051572719554,0.4353057732023742,0.47624905808371987,-0.23795259,0.04667218,-0.32943007,-0.1464751
436,2224,2224,1624,0.7302158273381295,0.2697841726618705,0.7292992143514225,0.27070078564857747,0.2524736609298991,0.289316916381512,-1.1431551,0.047527473,-1.2363089,-1.0500013
437,1164,1164,404,0.3470790378006873,0.6529209621993127,0.348330654473678,0.651669345526322,0.62417861608475,0.6786702671377105,0.86817825,0.07381964,0.7234918,1.0128647
438,2659,2659,1685,0.6336968785257616,0.3663031214742384,0.6332616053056187,0.3667383946943813,0.34855239654340964,0.3851136170711269,-0.5845746,0.042407338,-0.66769296,-0.5014562
439,2347,2347,610,0.25990626331487005,0.7400937366851299,0.2608689190452074,0.7391310809547926,0.7212146504304147,0.7566630050762537,1.3227371,0.05912617,1.2068498,1.4386244
440,1444,1444,1197,0.8289473684210527,0.17105263157894735,0.8269153832854524,0.17308461671454756,0.1540724230550563,0.19294902798007285,-1.7625786,0.06426548,-1.888539,-1.6366183
441,1265,1265,927,0.7328063241106719,0.2671936758893281,0.7311811743277254,0.26881882567227455,0.24483480679268965,0.2934902239399497,-1.0982622,0.06294882,-1.2216419,-0.9748825
442,80,80,20,0.25,0.75,0.27645442770386564,0.7235455722961344,0.6267999196444185,0.8107966216229232,1.0091763,0.32034212,0.3813057,1.6370468
443,167,167,75,0.4491017964071856,0.5508982035928144,0.45212319550944285,0.5478768044905571,0.4741665839638085,0.6205571444472872,0.21763472,0.1804016,-0.1359524,0.5712218
444,94,94,52,0.5531914893617021,0.44680851063829785,0.5490941908169515,0.45090580918304846,0.3564594069276039,0.547155791509349,-0.42834082,0.22558057,-0.87047875,0.013797104
445,2454,2454,1049,0.42746536267318663,0.5725346373268134,0.42776205778717874,0.5722379422128212,0.5526496397094692,0.5917151331186534,0.39522946,0.047658373,0.30181906,0.48863986
446,2667,2667,1232,0.46194225721784776,0.5380577427821522,0.4620971359701141,0.537902864029886,0.5189920438894302,0.556760024646924,0.24702476,0.044457175,0.15988868,0.33416083
447,89,89,47,0.5280898876404494,0.4719101123595506,0.526129826356832,0.47387017364316797,0.3763205293049319,0.5724286826100422,0.051274583,0.23413423,-0.40762854,0.5101777
448,2622,2622,1252,0.4774980930587338,0.5225019069412662,0.4776013762380108,0.5223986237619892,0.5033020029768975,0.5414629922071057,0.17079121,0.044478018,0.08361429,0.25796813
449,2818,2818,1486,0.5273243435060326,0.47267565649396737,0.5272587638106885,0.4727412361893115,0.4543608454191206,0.4911581563472549,-0.10811517,0.04186989,-0.19018015,-0.02605018
450,136,136,63,0.4632352941176471,0.5367647058823529,0.4660086269531232,0.5339913730468768,0.452799818390786,0.6142955455962181,0.16505721,0.19870394,-0.22440252,0.5545169
451,2325,2325,1816,0.7810752688172043,0.21892473118279565,0.7799984008681045,0.22000159913189554,0.2034299908974837,0.23702765996172803,-1.4725507,0.048213292,-1.5670488,-1.3780527
452,1752,1752,1253,0.7151826484018264,0.28481735159817356,0.7140986981458886,0.28590130185411144,0.2650385333865164,0.3072246343289271,-1.05978,0.053212956,-1.1640774,-0.9554826
453,2531,2531,1250,0.4938759383642829,0.5061240616357171,0.4939237648193104,0.5060762351806896,0.48663454786404237,0.5255088597265349,0.08704306,0.045095563,-0.0013442412,0.17543036
454,190,190,82,0.43157894736842106,0.5684210526315789,0.43505864629059565,0.5649413537094043,0.4957208216261241,0.6329262964476183,0.3909431,0.16891593,0.05986789,0.72201836
455,556,556,167,0.30035971223021585,0.6996402877697842,0.30371623045152324,0.6962837695484767,0.6577651860386644,0.7334865681252165,1.0913054,0.113838576,0.86818177,1.314429
456,1888,1888,727,0.3850635593220339,0.614936440677966,0.3856538334066612,0.6143461665933387,0.5923376078458621,0.6361263737748277,0.60834247,0.055817567,0.49894005,0.7177449
457,2552,2552,1877,0.7355015673981191,0.2644984326018809,0.7346834060178792,0.2653165939821208,0.2483969647996388,0.28258337487874496,-1.186762,0.04445135,-1.2738867,-1.0996373
458,194,194,133,0.6855670103092784,0.31443298969072164,0.6775084473684967,0.3224915526315033,0.26011406381693924,0.388179246906758,-0.8150805,0.15590149,-1.1206474,-0.5095136
459,1931,1931,1365,0.7068876229932677,0.2931123770067323,0.7059429049534501,0.29405709504654987,0.27399286272436263,0.314523475335191,-0.9664234,0.050238423,-1.0648907,-0.8679561
460,2894,2894,1978,0.6834830684174154,0.31651693158258465,0.6829256859090501,0.3170743140909499,0.30027117966723016,0.334116165679162,-0.8334788,0.04103665,-0.9139106,-0.753047
461,2638,2638,1802,0.6830932524639879,0.3169067475360121,0.6824833183444304,0.31751668165556957,0.2999192295291043,0.33537530356165224,-0.8926388,0.04283759,-0.97660047,-0.80867714
462,2914,2914,2200,0.7549759780370625,0.2450240219629375,0.7541980108026805,0.24580198919731955,0.23036284389319683,0.26157058577167125,-1.170888,0.042196043,-1.2535923,-1.0881836
463,2698,2698,1360,0.5040770941438102,0.4959229058561898,0.5040873967012284,0.4959126032987716,0.4770862824115609,0.5147446445005446,0.018197536,0.04334853,-0.066765584,0.10316066
464,2395,2395,1920,0.8016701461377871,0.1983298538622129,0.8005460355636363,0.19945396443636365,0.18372405419064208,0.21565746859481583,-1.5906484,0.048382275,-1.6854777,-1.4958191
465,2155,2155,1274,0.5911832946635731,0.4088167053364269,0.590826891760664,0.40917310823933595,0.38854449519264767,0.4299607266919221,-0.42356548,0.04738744,-0.51644486,-0.3306861
466,601,601,379,0.6306156405990017,0.36938435940099834,0.6287586089880589,0.3712413910119411,0.3333527316320055,0.4099295680751842,-0.45244625,0.08952476,-0.6279148,-0.27697772
467,1433,1433,554,0.3866015352407537,0.6133984647592463,0.38736825364590804,0.612631746354092,0.5873544502952046,0.6376131486642174,0.5675767,0.0637807,0.4425665,0.6925869
468,1929,1929,1397,0.7242094349403836,0.2757905650596164,0.7231817424600665,0.2768182575399335,0.2571253470789333,0.29694742534291785,-1.0634379,0.050636988,-1.1626865,-0.9641894
469,2299,2299,1489,0.647672901261418,0.35232709873858203,0.6471141842317121,0.3528858157682879,0.33351792171994177,0.37249518457513564,-0.715556,0.045722064,-0.80517125,-0.6259408
470,570,570,189,0.33157894736842103,0.668421052631579,0.3343597653950169,0.6656402346049831,0.6267273245613398,0.7034695864729594,0.92035985,0.10781635,0.7090398,1.1316799
471,168,168,63,0.375,0.625,0.38184174866137754,0.6181582513386225,0.5456515176080391,0.6881378346835807,0.59350586,0.19082695,0.21948501,0.9675267
472,2370,2370,1737,0.7329113924050633,0.2670886075949367,0.7320406328677086,0.2679593671322914,0.25035355388842073,0.2859346799629783,-1.1607276,0.045967434,-1.2508237,-1.0706315
473,2393,2393,1923,0.8035938152946093,0.19640618470539073,0.8024614213524257,0.1975385786475743,0.1818616383791004,0.21369252719892973,-1.6042825,0.048513036,-1.699368,-1.509197
474,1713,1713,761,0.44424985405720957,0.5557501459427905,0.4445847865698267,0.5554152134301733,0.5318949415008885,0.5788135736039293,0.28668264,0.056235664,0.17646074,0.39690453
