question_id,human_irt_difficulty,human_eb_difficulty,empirical_correctness,correct,error,solver_id
510,-0.12010038,0.45792540155557027,0.5424528301886793,False,1,solver_2_internvl3_8b
511,-1.7503718,0.18447874039973822,0.8236994219653179,True,0,solver_2_internvl3_8b
512,0.19120538,0.5102517163007503,0.4878048780487805,False,1,solver_2_internvl3_8b
513,-0.09222242,0.480250183685633,0.5198019801980198,False,1,solver_2_internvl3_8b
514,-0.19393781,0.4478467809290234,0.5523978685612788,True,0,solver_2_internvl3_8b
515,0.34654534,0.5533809119713795,0.4457831325301205,True,0,solver_2_internvl3_8b
516,0.026640028,0.48973382639741947,0.5104166666666666,False,1,solver_2_internvl3_8b
517,-0.56434286,0.37797650070623023,0.6224846894138233,True,0,solver_2_internvl3_8b
518,0.20047912,0.5239173979262615,0.4444444444444444,False,1,solver_2_internvl3_8b
519,-0.60421157,0.38008233082259735,0.6203547297297297,True,0,solver_2_internvl3_8b
520,-0.094141245,0.4512881044051924,0.5488436313427684,True,0,solver_2_internvl3_8b
521,-0.2394225,0.46699577889397204,0.5350877192982456,True,0,solver_2_internvl3_8b
522,-0.3769931,0.4268744699550041,0.5733846812152332,True,0,solver_2_internvl3_8b
523,0.9314563,0.6787589822543085,0.3202725724020443,True,0,solver_2_internvl3_8b
524,0.13011053,0.583369498993519,0.4069767441860465,False,1,solver_2_internvl3_8b
525,0.002357781,0.4869966058785593,0.5130237825594564,False,1,solver_2_internvl3_8b
526,0.15604684,0.52151138862048,0.47835159102764735,False,1,solver_2_internvl3_8b
527,-1.0364577,0.2861048491472974,0.7146075854299662,True,0,solver_2_internvl3_8b
528,1.4841225,0.7504802622082549,0.24870107377900935,False,1,solver_2_internvl3_8b
529,-1.0754781,0.27329917104475066,0.7273986837547627,False,1,solver_2_internvl3_8b
530,-0.25732514,0.42106868683516774,0.5793184488836662,False,1,solver_2_internvl3_8b
531,0.809682,0.6490381160641578,0.34057971014492755,True,0,solver_2_internvl3_8b
532,0.09224443,0.518139220150418,0.4811320754716981,False,1,solver_2_internvl3_8b
533,-0.932443,0.29819594330098886,0.7024221453287197,False,1,solver_2_internvl3_8b
534,0.51326597,0.5826331066289456,0.4166666666666667,False,1,solver_2_internvl3_8b
535,0.4019344,0.5784880495656055,0.42105263157894735,True,0,solver_2_internvl3_8b
536,0.45203626,0.5829727437070122,0.4165103189493433,True,0,solver_2_internvl3_8b
537,1.0557873,0.6927821810224819,0.3050239234449761,False,1,solver_2_internvl3_8b
538,1.1972029,0.6849761936609576,0.2980769230769231,False,1,solver_2_internvl3_8b
539,-1.9037901,0.16075126731706268,0.8406055209260909,False,1,solver_2_internvl3_8b
540,-0.03846845,0.47823003378938944,0.521875,False,1,solver_2_internvl3_8b
541,1.4409136,0.7505885849194767,0.24580152671755726,False,1,solver_2_internvl3_8b
542,0.8245138,0.6265519398875732,0.37132987910189985,True,0,solver_2_internvl3_8b
543,1.056282,0.6916097299229587,0.30624263839811544,False,1,solver_2_internvl3_8b
544,-0.19848019,0.4717432497324219,0.5299145299145299,False,1,solver_2_internvl3_8b
545,0.44098985,0.5823997722118629,0.4172443674176776,False,1,solver_2_internvl3_8b
546,-0.6572064,0.3727228441688928,0.6280160857908847,False,1,solver_2_internvl3_8b
547,-0.007668704,0.48293136389247604,0.5170998632010944,True,0,solver_2_internvl3_8b
548,0.41734508,0.54874555066951,0.4,True,0,solver_2_internvl3_8b
549,0.021992534,0.48860948191528797,0.5114503816793893,True,0,solver_2_internvl3_8b
550,0.47350147,0.5799545944824711,0.41942945258288356,True,0,solver_2_internvl3_8b
551,-0.31801143,0.41799475472487335,0.5822472701655512,False,1,solver_2_internvl3_8b
552,0.32621655,0.5377486160654198,0.4618434093161546,True,0,solver_2_internvl3_8b
553,-1.1575123,0.25761083989116984,0.7438292194796531,False,1,solver_2_internvl3_8b
554,0.09290831,0.5242091062499485,0.4756637168141593,False,1,solver_2_internvl3_8b
555,0.27508837,0.5530925692502449,0.44658493870402804,False,1,solver_2_internvl3_8b
556,0.86803234,0.6359904944665524,0.35185185185185186,False,1,solver_2_internvl3_8b
557,-0.0069137216,0.4931208049551158,0.5068493150684932,False,1,solver_2_internvl3_8b
558,0.33132845,0.529591107371569,0.4666666666666667,False,1,solver_2_internvl3_8b
559,0.6799013,0.6340290290708636,0.36540962288686607,False,1,solver_2_internvl3_8b
560,1.0766463,0.6952999424644648,0.303603071470762,False,1,solver_2_internvl3_8b
561,-0.5799004,0.35971036495964803,0.6422764227642277,False,1,solver_2_internvl3_8b
562,0.33432162,0.5414071470842298,0.45454545454545453,True,0,solver_2_internvl3_8b
563,-0.10787588,0.4734214400435848,0.5266821345707656,False,1,solver_2_internvl3_8b
564,-0.44130525,0.39212846465971996,0.60859375,True,0,solver_2_internvl3_8b
565,0.3233276,0.5521409818018839,0.44751728472658703,False,1,solver_2_internvl3_8b
566,-1.8933777,0.17014506166978138,0.8312354312354312,False,1,solver_2_internvl3_8b
567,-1.3744643,0.2143760061165979,0.7867881548974943,True,0,solver_2_internvl3_8b
568,-1.0414658,0.3031278399784776,0.7092198581560284,True,0,solver_2_internvl3_8b
569,0.24462692,0.534108626465422,0.4650655021834061,False,1,solver_2_internvl3_8b
570,-0.40406653,0.4003004384971265,0.6002673796791443,False,1,solver_2_internvl3_8b
571,-0.28189346,0.4299619588768955,0.5703883495145631,False,1,solver_2_internvl3_8b
572,0.5792576,0.6025093693551684,0.3968253968253968,False,1,solver_2_internvl3_8b
573,0.43353224,0.5698638684265436,0.42902208201892744,False,1,solver_2_internvl3_8b
574,-0.41691658,0.4133195232206146,0.5870165745856354,True,0,solver_2_internvl3_8b
575,1.4766009,0.7573613299535236,0.239813736903376,False,1,solver_2_internvl3_8b
576,-0.051049888,0.47023092881338524,0.53,False,1,solver_2_internvl3_8b
577,-0.8938509,0.3083786259744098,0.692627824019025,False,1,solver_2_internvl3_8b
578,-0.19321343,0.4287593580654987,0.5777777777777777,True,0,solver_2_internvl3_8b
579,-0.9669957,0.3020102823115667,0.6987632508833922,False,1,solver_2_internvl3_8b
580,1.3545243,0.73557157561993,0.24817518248175183,False,1,solver_2_internvl3_8b
581,-1.4510288,0.2298161466480002,0.7717897538256819,True,0,solver_2_internvl3_8b
582,-0.3395773,0.4100448985230267,0.5908071748878924,False,1,solver_2_internvl3_8b
583,0.22655894,0.5340292018521807,0.4658266513936617,True,0,solver_2_internvl3_8b
584,-0.2755173,0.4271159653410709,0.5733652312599681,False,1,solver_2_internvl3_8b
585,-0.6342684,0.3680852450862435,0.6323644933228594,True,0,solver_2_internvl3_8b
586,1.3878443,0.7518398367180474,0.24676089517078917,False,1,solver_2_internvl3_8b
587,0.27994505,0.5619938341730224,0.437763309076982,False,1,solver_2_internvl3_8b
588,1.0139396,0.6929309674513986,0.3060171919770774,False,1,solver_2_internvl3_8b
589,0.5977372,0.6164717701439626,0.3829985987856142,False,1,solver_2_internvl3_8b
590,-0.3255454,0.4939973671279805,0.5058823529411764,False,1,solver_2_internvl3_8b
591,-0.27386287,0.4183421274751917,0.5822259136212624,False,1,solver_2_internvl3_8b
592,-0.43749806,0.4128441959183443,0.5874337623012869,False,1,solver_2_internvl3_8b
593,-0.63431203,0.4319844011877686,0.575,True,0,solver_2_internvl3_8b
594,-0.70888793,0.3624892018162341,0.6383121232417951,False,1,solver_2_internvl3_8b
595,0.2734727,0.5424995723030015,0.4566787003610108,False,1,solver_2_internvl3_8b
596,-0.17664185,0.4502056854450075,0.5499430307633878,False,1,solver_2_internvl3_8b
597,-0.080910474,0.49659461586302656,0.5,False,1,solver_2_internvl3_8b
598,1.5729362,0.7645877220902555,0.2222222222222222,True,0,solver_2_internvl3_8b
599,1.2709783,0.7264637686174287,0.27279053583855256,False,1,solver_2_internvl3_8b
600,0.20015255,0.5242567059402052,0.4755738669805768,True,0,solver_2_internvl3_8b
601,-0.6943681,0.3542798749178686,0.64625,True,0,solver_2_internvl3_8b
602,0.18830585,0.542200633830755,0.4550898203592814,False,1,solver_2_internvl3_8b
603,1.4462377,0.570944474728045,0.25,True,0,solver_2_internvl3_8b
604,0.28688738,0.5364504454290894,0.46320346320346323,False,1,solver_2_internvl3_8b
605,1.2105622,0.7279516541999529,0.2712127082526153,False,1,solver_2_internvl3_8b
606,0.14193274,0.49504378993515175,0.5,False,1,solver_2_internvl3_8b
607,-0.4288065,0.41815280936433274,0.585635359116022,False,1,solver_2_internvl3_8b
608,-1.1586304,0.4191431051422584,0.75,False,1,solver_2_internvl3_8b
609,0.29894614,0.5470239818762799,0.4526645768025078,False,1,solver_2_internvl3_8b
610,-0.5420215,0.3787121039550815,0.6216951788491446,True,0,solver_2_internvl3_8b
611,1.1053897,0.7048487680050143,0.2942982456140351,False,1,solver_2_internvl3_8b
612,-1.0863154,0.27295026769921793,0.72822910578609,True,0,solver_2_internvl3_8b
613,0.9233376,0.6637116097564909,0.328125,False,1,solver_2_internvl3_8b
614,-0.65416,0.36945791189989996,0.6309751434034416,True,0,solver_2_internvl3_8b
615,-0.41972885,0.41932557757121425,0.5809690091663029,False,1,solver_2_internvl3_8b
616,-0.94125175,0.3059065478733771,0.6946996466431096,False,1,solver_2_internvl3_8b
617,0.1557816,0.53147288762831,0.46836595357305416,False,1,solver_2_internvl3_8b
618,0.8837848,0.6688976598882692,0.32608695652173914,False,1,solver_2_internvl3_8b
619,0.9079108,0.6727525590062049,0.31736526946107785,False,1,solver_2_internvl3_8b
620,0.43792272,0.5759314677083772,0.4231678486997636,True,0,solver_2_internvl3_8b
621,-0.24919358,0.4457642701129054,0.56,True,0,solver_2_internvl3_8b
622,-0.64648724,0.35541342703011525,0.6452455590386625,True,0,solver_2_internvl3_8b
623,0.8424859,0.6650196383880718,0.3343677269200931,True,0,solver_2_internvl3_8b
624,0.65957415,0.6397435785407246,0.35966826713225664,True,0,solver_2_internvl3_8b
625,-0.37622717,0.3933902869786581,0.6069225496915696,False,1,solver_2_internvl3_8b
626,-0.125458,0.47030062557073404,0.5297805642633229,True,0,solver_2_internvl3_8b
627,0.35262424,0.5703440460194007,0.4293381037567084,True,0,solver_2_internvl3_8b
628,0.8252958,0.6604425851673521,0.3388505747126437,True,0,solver_2_internvl3_8b
629,-1.4914325,0.22096280904072574,0.7801024765157984,False,1,solver_2_internvl3_8b
630,-1.0656573,0.4032279559764077,0.7142857142857143,True,0,solver_2_internvl3_8b
631,0.20139891,0.5228333907990506,0.4767255216693419,True,0,solver_2_internvl3_8b
632,0.54505587,0.6055904880088779,0.38686131386861317,True,0,solver_2_internvl3_8b
633,0.07131006,0.5207992549522715,0.4777777777777778,True,0,solver_2_internvl3_8b
634,-1.8004621,0.1702884734211273,0.830752990851513,True,0,solver_2_internvl3_8b
635,-0.45617858,0.3981033694438707,0.6022181146025878,True,0,solver_2_internvl3_8b
636,-1.1600819,0.254052131084449,0.7472270869819031,True,0,solver_2_internvl3_8b
637,-0.8496491,0.3202204523807497,0.680377358490566,True,0,solver_2_internvl3_8b
638,0.0999558,0.5124469552387764,0.4874859917818454,True,0,solver_2_internvl3_8b
639,-0.47509363,0.3865839895598411,0.6137547759638764,False,1,solver_2_internvl3_8b
640,0.5371157,0.6136001736022354,0.3859275053304904,False,1,solver_2_internvl3_8b
641,1.0105718,0.6864911897665087,0.31238095238095237,True,0,solver_2_internvl3_8b
642,-0.003940612,0.48307932557031763,0.5169521146452289,True,0,solver_2_internvl3_8b
643,-0.7514782,0.318611515588175,0.6832369942196532,True,0,solver_2_internvl3_8b
644,-0.6748394,0.3656884799068376,0.6348008385744235,False,1,solver_2_internvl3_8b
645,-0.79907763,0.3318105742095243,0.6688283614353653,True,0,solver_2_internvl3_8b
646,-0.81402624,0.3319863323951243,0.6685779816513762,False,1,solver_2_internvl3_8b
647,0.94639504,0.6689183231189995,0.32762312633832974,True,0,solver_2_internvl3_8b
648,0.23134768,0.522193276740905,0.47435897435897434,True,0,solver_2_internvl3_8b
649,0.057524756,0.5133266739470184,0.4852941176470588,False,1,solver_2_internvl3_8b
650,-0.19402987,0.45791666186568614,0.5422053231939163,False,1,solver_2_internvl3_8b
651,-0.2854829,0.4225084730940374,0.5853658536585366,False,1,solver_2_internvl3_8b
652,-0.8621322,0.29488663256304704,0.7081260364842454,False,1,solver_2_internvl3_8b
653,-0.6385428,0.36928559180883613,0.6312384473197782,False,1,solver_2_internvl3_8b
654,-0.8893676,0.32360361838442064,0.68125,False,1,solver_2_internvl3_8b
655,-0.39297482,0.4167153043217996,0.5835789473684211,True,0,solver_2_internvl3_8b
656,-0.8444935,0.3254222886355054,0.6754587155963303,False,1,solver_2_internvl3_8b
657,-0.71894133,0.33457623629797817,0.6662756598240469,True,0,solver_2_internvl3_8b
658,0.074161366,0.5062082116847635,0.4937424303593056,False,1,solver_2_internvl3_8b
659,-0.75947034,0.3416135074891964,0.6589595375722543,False,1,solver_2_internvl3_8b
660,-5.3691845,0.29800487255263686,1.0,True,0,solver_2_internvl3_8b
661,1.4107836,0.7536484162651658,0.24492234169653523,False,1,solver_2_internvl3_8b
662,0.13862363,0.5246044394817084,0.4751921733053808,False,1,solver_2_internvl3_8b
663,1.0846019,0.7011334123052158,0.2874251497005988,False,1,solver_2_internvl3_8b
664,0.4045315,0.5530134669584251,0.4467760396795116,True,0,solver_2_internvl3_8b
665,-0.14630365,0.4579166136903001,0.5434782608695652,False,1,solver_2_internvl3_8b
666,-0.6000612,0.44189512898106087,0.5641025641025641,False,1,solver_2_internvl3_8b
667,0.566888,0.6054054222296007,0.39395807644882863,False,1,solver_2_internvl3_8b
668,-0.9702227,0.2804869659118734,0.7201772324471711,True,0,solver_2_internvl3_8b
669,0.349887,0.5454006139028955,0.4543795620437956,False,1,solver_2_internvl3_8b
670,0.8777914,0.6582240629833029,0.34123893805309735,True,0,solver_2_internvl3_8b
671,0.31239074,0.5737337994056837,0.41964285714285715,True,0,solver_2_internvl3_8b
672,-1.6195605,0.19210173845955247,0.8094962362478286,True,0,solver_2_internvl3_8b
673,-1.4127015,0.2250669687604473,0.7759795570698467,True,0,solver_2_internvl3_8b
674,0.5334705,0.6235411473907728,0.375889890840057,False,1,solver_2_internvl3_8b
675,0.071872115,0.5109948863285398,0.4889406286379511,True,0,solver_2_internvl3_8b
676,-0.2954484,0.42308561482067564,0.5771369006254343,False,1,solver_2_internvl3_8b
677,0.42868477,0.5829218196241887,0.4166204986149584,False,1,solver_2_internvl3_8b
678,0.29613012,0.5587165092894446,0.44105303319343764,False,1,solver_2_internvl3_8b
679,-2.084089,0.14437104576743642,0.8576972833117723,True,0,solver_2_internvl3_8b
680,1.3436629,0.5711124379569299,0.36363636363636365,True,0,solver_2_internvl3_8b
681,0.16308862,0.5149241898395558,0.48475120385232745,True,0,solver_2_internvl3_8b
682,-0.6692401,0.33875311431531396,0.6620610247553252,False,1,solver_2_internvl3_8b
683,-1.0055202,0.2733810893198252,0.7275747508305648,False,1,solver_2_internvl3_8b
684,0.94356585,0.6944166603728077,0.3044033184428845,False,1,solver_2_internvl3_8b
685,-0.53666663,0.397703957677888,0.6028645833333334,False,1,solver_2_internvl3_8b
686,-0.20715845,0.4535697595624052,0.5465983224603914,False,1,solver_2_internvl3_8b
687,-0.38713697,0.4112755003341889,0.5891608391608392,True,0,solver_2_internvl3_8b
688,-1.2705852,0.24969961515199945,0.7515923566878981,False,1,solver_2_internvl3_8b
689,-0.50118184,0.3977555722943361,0.6049382716049383,False,1,solver_2_internvl3_8b
690,-1.4902261,0.1985349804255786,0.8030480656506448,False,1,solver_2_internvl3_8b
691,-0.8235631,0.34494384565666647,0.6556776556776557,False,1,solver_2_internvl3_8b
692,-0.071980625,0.4809516702943527,0.5205479452054794,True,0,solver_2_internvl3_8b
693,0.3025902,0.5679258610163969,0.4260869565217391,True,0,solver_2_internvl3_8b
694,0.528648,0.65327511822122,0.32941176470588235,False,1,solver_2_internvl3_8b
695,-0.29000553,0.4284965153650878,0.5718617343844754,False,1,solver_2_internvl3_8b
696,-0.1511262,0.4650977448058956,0.5350019554165037,True,0,solver_2_internvl3_8b
697,-0.4183388,0.3990558239392108,0.6024518388791593,False,1,solver_2_internvl3_8b
698,1.0242246,0.680559523302964,0.29411764705882354,False,1,solver_2_internvl3_8b
699,1.1079978,0.6713184082949011,0.3076923076923077,False,1,solver_2_internvl3_8b
700,-1.2691166,0.24233205067761276,0.7590290112492599,False,1,solver_2_internvl3_8b
701,0.46617416,0.5834019752511168,0.4159362549800797,True,0,solver_2_internvl3_8b
702,0.86492825,0.6651758694403261,0.3253012048192771,True,0,solver_2_internvl3_8b
703,0.96043015,0.6483760803635171,0.3333333333333333,False,1,solver_2_internvl3_8b
704,-0.25063583,0.42289157272882816,0.5774811375507836,False,1,solver_2_internvl3_8b
705,0.13108519,0.4953228082966379,0.5046511627906977,True,0,solver_2_internvl3_8b
706,-0.32252386,0.44125749691673444,0.5590604026845638,False,1,solver_2_internvl3_8b
707,-0.4922944,0.39379258426484065,0.6066079295154185,True,0,solver_2_internvl3_8b
708,0.50824654,0.6495539004468047,0.3333333333333333,False,1,solver_2_internvl3_8b
709,1.0713612,0.701678817658051,0.297423887587822,False,1,solver_2_internvl3_8b
710,-1.0801355,0.26168643709685446,0.7392906494702902,False,1,solver_2_internvl3_8b
711,1.066148,0.6981273451705582,0.30069052102950405,True,0,solver_2_internvl3_8b
712,-0.0957931,0.4652083017668618,0.5349959774738536,False,1,solver_2_internvl3_8b
713,-0.76613927,0.3307587526783047,0.6724890829694323,False,1,solver_2_internvl3_8b
714,-0.49884197,0.395983204098159,0.6044003451251079,False,1,solver_2_internvl3_8b
715,-0.20164216,0.47198039695166216,0.5454545454545454,True,0,solver_2_internvl3_8b
716,-0.072544396,0.4692318565401523,0.5309139784946236,False,1,solver_2_internvl3_8b
717,-0.3810136,0.4171184843542902,0.583284968078932,True,0,solver_2_internvl3_8b
718,1.910498,0.8116643557791183,0.1838905775075988,False,1,solver_2_internvl3_8b
719,0.76437914,0.6142892742484849,0.375,False,1,solver_2_internvl3_8b
720,0.52746993,0.5702217834558785,0.42857142857142855,False,1,solver_2_internvl3_8b
721,-0.44654557,0.396002910240308,0.604526503871352,False,1,solver_2_internvl3_8b
722,0.06970388,0.4956969923845197,0.5,False,1,solver_2_internvl3_8b
723,-0.54495513,0.37021608185677646,0.631578947368421,True,0,solver_2_internvl3_8b
724,0.14375809,0.5244357265477009,0.4714285714285714,False,1,solver_2_internvl3_8b
725,0.6853364,0.6097086944640717,0.38922155688622756,False,1,solver_2_internvl3_8b
726,1.173545,0.7159413727565618,0.277602523659306,False,1,solver_2_internvl3_8b
727,-1.1757166,0.24502717469275592,0.7557540364136036,True,0,solver_2_internvl3_8b
728,-0.51238596,0.42874696809540624,0.5773195876288659,True,0,solver_2_internvl3_8b
729,1.4832225,0.7491276753678473,0.24976437323279924,False,1,solver_2_internvl3_8b
730,-1.1586304,0.4191431051422584,0.75,True,0,solver_2_internvl3_8b
731,-1.3043845,0.23658269229846018,0.7648104265402843,False,1,solver_2_internvl3_8b
732,0.3482759,0.5694233409259921,0.4302771855010661,False,1,solver_2_internvl3_8b
733,-1.8339313,0.18606038168105077,0.8470588235294118,True,0,solver_2_internvl3_8b
734,1.1530043,0.7188067562628361,0.27978216473791695,False,1,solver_2_internvl3_8b
735,-0.3913087,0.4251621602261424,0.5751091703056769,True,0,solver_2_internvl3_8b
736,0.058805242,0.4965113734066292,0.5034770514603616,True,0,solver_2_internvl3_8b
737,-0.019547403,0.48826301407414985,0.5117691723614275,True,0,solver_2_internvl3_8b
738,-0.4173675,0.4110670732404458,0.5892179195140471,False,1,solver_2_internvl3_8b
739,-0.67317593,0.37408060839950874,0.632183908045977,True,0,solver_2_internvl3_8b
740,-0.017009228,0.4852450706777689,0.5147833130822195,False,1,solver_2_internvl3_8b
741,-0.94120526,0.2917510343784875,0.7111459968602826,False,1,solver_2_internvl3_8b
742,-1.5591831,0.2043899129376513,0.7966432474629196,True,0,solver_2_internvl3_8b
743,1.2018231,0.7234730526415067,0.26436781609195403,True,0,solver_2_internvl3_8b
744,-0.24773613,0.4481155516074311,0.552073732718894,False,1,solver_2_internvl3_8b
745,0.47236282,0.6006959281286792,0.398923904688701,False,1,solver_2_internvl3_8b
746,0.6311033,0.606048390158545,0.39236641221374047,False,1,solver_2_internvl3_8b
747,-0.37694582,0.4104271771395318,0.5929203539823009,False,1,solver_2_internvl3_8b
748,0.47990674,0.5883006998920168,0.4112394957983193,False,1,solver_2_internvl3_8b
749,0.3076698,0.5666876718551763,0.4330590875093493,False,1,solver_2_internvl3_8b
750,-0.07856986,0.47199034522789973,0.5281231497927767,True,0,solver_2_internvl3_8b
751,-1.1122717,0.2764645646915639,0.7243697478991596,False,1,solver_2_internvl3_8b
752,1.6317817,0.7468272481468712,0.23076923076923078,False,1,solver_2_internvl3_8b
753,-1.1170365,0.2823025426855521,0.718544498027181,True,0,solver_2_internvl3_8b
754,0.014145926,0.5009145534296773,0.49905767056162836,True,0,solver_2_internvl3_8b
755,0.27608562,0.553921014713503,0.445821854912764,False,1,solver_2_internvl3_8b
756,-0.42655727,0.3955750561680066,0.6057838660578386,False,1,solver_2_internvl3_8b
757,1.4462377,0.570944474728045,0.25,False,1,solver_2_internvl3_8b
758,-0.63916445,0.3634441100541129,0.6369789811186319,False,1,solver_2_internvl3_8b
759,0.65171456,0.6218596077288348,0.3695652173913043,True,0,solver_2_internvl3_8b
760,-0.72854865,0.4297996191072254,0.6666666666666666,True,0,solver_2_internvl3_8b
761,0.6047014,0.5950944480209848,0.40458015267175573,False,1,solver_2_internvl3_8b
762,1.1447667,0.7123071969917185,0.28662420382165604,False,1,solver_2_internvl3_8b
763,-0.013588756,0.47291543542353964,0.5288461538461539,True,0,solver_2_internvl3_8b
764,-0.6699852,0.34829195499388577,0.6521591295477729,False,1,solver_2_internvl3_8b
765,0.116688564,0.49929918386994676,0.5,False,1,solver_2_internvl3_8b
766,0.5638258,0.5914729142699335,0.4079952968841858,True,0,solver_2_internvl3_8b
767,-0.11843163,0.48292832105617356,0.5171102661596958,False,1,solver_2_internvl3_8b
768,-0.3486158,0.3971465830681099,0.6031866464339909,True,0,solver_2_internvl3_8b
769,0.6476409,0.6286537937091243,0.3708609271523179,False,1,solver_2_internvl3_8b
770,0.07982676,0.4982334355763095,0.5017381228273464,False,1,solver_2_internvl3_8b
771,1.0143124,0.6716622384318242,0.3055555555555556,True,0,solver_2_internvl3_8b
772,-1.0854756,0.2604955451469736,0.7404718693284936,False,1,solver_2_internvl3_8b
773,0.1041401,0.48405605459321677,0.5168539325842697,True,0,solver_2_internvl3_8b
774,0.9120846,0.6378950482549041,0.345679012345679,False,1,solver_2_internvl3_8b
775,0.56884545,0.6562622251172807,0.325,False,1,solver_2_internvl3_8b
776,0.11385092,0.5082717074544807,0.491640866873065,False,1,solver_2_internvl3_8b
777,1.161464,0.7026928803242904,0.2942122186495177,True,0,solver_2_internvl3_8b
778,-0.67323816,0.3338664290922744,0.667828106852497,True,0,solver_2_internvl3_8b
779,-0.677745,0.3597088670437081,0.6439169139465876,False,1,solver_2_internvl3_8b
780,0.5205673,0.6025053726658844,0.3943217665615142,True,0,solver_2_internvl3_8b
781,-0.39912614,0.4061592993028086,0.5941470927993839,False,1,solver_2_internvl3_8b
782,-0.38938996,0.4036568963703949,0.5969912905779889,False,1,solver_2_internvl3_8b
783,0.44177386,0.5680320197000284,0.42857142857142855,True,0,solver_2_internvl3_8b
784,1.9090279,0.8094204693235189,0.18421052631578946,False,1,solver_2_internvl3_8b
785,0.086202994,0.5198085463611952,0.48008565310492507,False,1,solver_2_internvl3_8b
786,-0.95728576,0.30047128477752794,0.7001862197392924,True,0,solver_2_internvl3_8b
787,-0.5621432,0.3903763556249634,0.6100302637267618,False,1,solver_2_internvl3_8b
788,-0.782518,0.33824933761495624,0.6622976098689283,True,0,solver_2_internvl3_8b
789,0.6724113,0.6315968728139008,0.36787349146899706,False,1,solver_2_internvl3_8b
790,-0.21188134,0.4537598358169357,0.5463875205254516,True,0,solver_2_internvl3_8b
791,-1.9982508,0.14920952186441938,0.8521777386713595,True,0,solver_2_internvl3_8b
792,1.143533,0.7109466435193579,0.2878228782287823,True,0,solver_2_internvl3_8b
793,0.85065067,0.6614883959318412,0.32941176470588235,False,1,solver_2_internvl3_8b
794,0.10550332,0.5119156675043265,0.48801571709233793,False,1,solver_2_internvl3_8b
795,-0.036803007,0.48821201519349766,0.5118074477747502,False,1,solver_2_internvl3_8b
796,-0.139873,0.46999970251182355,0.5314685314685315,False,1,solver_2_internvl3_8b
797,0.7537005,0.6508875344806102,0.336283185840708,False,1,solver_2_internvl3_8b
798,-0.9936147,0.3085037604001478,0.6926121372031663,False,1,solver_2_internvl3_8b
799,0.5635259,0.5833622157962801,0.4090909090909091,True,0,solver_2_internvl3_8b
800,0.71681017,0.6391974557292192,0.360198108959928,False,1,solver_2_internvl3_8b
801,0.9030013,0.6495301308832518,0.3490838958534233,True,0,solver_2_internvl3_8b
802,-1.3469594,0.21806680591351713,0.7828038674033149,True,0,solver_2_internvl3_8b
803,-1.0144991,0.30161156114362175,0.6991416309012876,False,1,solver_2_internvl3_8b
804,-0.90740323,0.3132120274202319,0.6874739908447773,False,1,solver_2_internvl3_8b
805,-0.36043593,0.42472455763459915,0.5755627009646302,True,0,solver_2_internvl3_8b
806,0.2626355,0.5250498413907128,0.47480988593155893,True,0,solver_2_internvl3_8b
807,-1.2663138,0.26454857305659185,0.75,True,0,solver_2_internvl3_8b
808,0.07989745,0.5046417302829787,0.4953161592505855,False,1,solver_2_internvl3_8b
809,-1.6227301,0.19307050338060705,0.8079301564205166,True,0,solver_2_internvl3_8b
810,0.14193282,0.49504378993515175,0.5,False,1,solver_2_internvl3_8b
811,-1.0982256,0.27854058315399244,0.7225661226786719,True,0,solver_2_internvl3_8b
812,-0.017325222,0.47630862087813697,0.5256410256410257,False,1,solver_2_internvl3_8b
813,-1.0317414,0.2870541107097019,0.7136481963555225,True,0,solver_2_internvl3_8b
814,-0.86366117,0.31850308788637993,0.6826056826056826,True,0,solver_2_internvl3_8b
815,-1.2930071,0.22655389873492782,0.774281805745554,False,1,solver_2_internvl3_8b
816,-0.09848297,0.48347268584664627,0.516564952048823,True,0,solver_2_internvl3_8b
817,-0.2369633,0.4543934310573109,0.5507246376811594,True,0,solver_2_internvl3_8b
818,1.6646111,0.7812589773557349,0.21645021645021645,False,1,solver_2_internvl3_8b
819,-0.07898259,0.47057657578320944,0.5295013323182337,False,1,solver_2_internvl3_8b
820,0.7079474,0.6202876675997913,0.37902753368482717,False,1,solver_2_internvl3_8b
821,0.17022714,0.5895640177839242,0.4,False,1,solver_2_internvl3_8b
822,0.97612953,0.6775883897497861,0.3204225352112676,False,1,solver_2_internvl3_8b
823,-0.6391082,0.3563751313105058,0.6443538998835856,True,0,solver_2_internvl3_8b
824,1.1169369,0.6932722843968496,0.3058769088385007,False,1,solver_2_internvl3_8b
825,-2.3224623,0.1130570262024132,0.8883836295990079,False,1,solver_2_internvl3_8b
826,0.34134385,0.5743077584303286,0.42536327608982827,False,1,solver_2_internvl3_8b
827,0.5202741,0.5898706863780319,0.408207343412527,False,1,solver_2_internvl3_8b
828,-2.1715386,0.12725662764713563,0.8739346590909091,True,0,solver_2_internvl3_8b
829,-0.56017697,0.37904797431984305,0.6215316315205327,True,0,solver_2_internvl3_8b
830,-0.08535212,0.4868924404758268,0.5131304710295956,True,0,solver_2_internvl3_8b
831,-0.744593,0.34578872220938206,0.6547256097560976,True,0,solver_2_internvl3_8b
832,0.14193279,0.49504378993515175,0.5,False,1,solver_2_internvl3_8b
833,0.3717062,0.5745968766143028,0.4251152073732719,True,0,solver_2_internvl3_8b
